week,Y0T4,Y5T9,Y10T14,Y15T19,Y20T24,Y25T29,Y30T34,Y35T39,Y40T44,Y45T49,Y50T54,Y55T59,Y60T64
1,0,0,0,1,0,0,0,0,0,0,1,0,0
2,0,0,0,0,0,0,0,0,0,0,0,1,1
3,0,1,0,0,0,0,0,0,1,0,0,1,0
4,0,0,0,0,0,0,0,0,0,0,2,1,1
5,0,0,0,0,0,0,0,0,0,0,0,0,1
6,0,1,0,0,0,0,0,0,0,1,3,0,1
7,0,0,0,0,0,0,0,0,0,1,0,3,1
8,0,1,0,0,0,0,0,0,1,0,1,2,1
9,0,0,0,0,0,0,0,0,0,0,0,2,0
10,0,0,0,0,0,0,0,0,0,0,1,1,2
11,0,0,0,0,0,0,0,1,0,0,0,1,1
12,0,0,0,0,0,0,0,0,0,0,0,2,0
13,0,0,0,0,0,0,0,0,0,0,0,1,1
14,0,0,0,0,1,0,0,0,0,0,0,1,2
15,0,0,0,0,0,1,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0,0,1,1
17,0,0,0,0,0,0,0,0,1,1,1,0,1
18,0,0,0,0,0,0,0,1,1,0,0,0,1
19,0,0,0,0,0,0,0,2,0,1,0,0,1
20,1,0,0,0,1,0,0,0,0,1,1,0,0
21,0,0,0,0,0,0,0,0,0,0,2,0,0
22,0,0,0,0,0,0,0,0,0,0,0,0,3
23,1,0,0,0,0,0,1,1,0,0,0,0,0
24,0,0,0,0,0,0,0,0,0,0,0,1,0
25,0,0,0,0,0,0,0,0,0,0,0,3,1
26,0,0,0,0,0,0,0,0,0,0,0,1,1
27,0,0,0,0,0,0,0,0,0,0,1,3,0
28,0,0,0,0,0,0,0,0,0,0,0,2,2
29,0,0,0,0,0,0,0,1,1,0,0,1,1
30,1,0,0,0,0,0,0,0,0,0,0,0,1
31,0,0,0,1,0,0,1,0,0,1,1,1,0
32,1,0,0,0,0,0,0,0,0,0,0,0,0
33,0,0,0,0,1,0,1,0,0,0,0,0,1
34,1,0,0,1,0,0,0,0,0,0,1,0,0
35,0,0,0,0,0,0,0,0,0,0,1,1,1
36,1,0,0,0,0,0,0,0,1,0,1,1,0
37,0,0,0,0,0,0,0,0,0,0,2,1,1
38,1,0,0,0,0,0,0,0,0,0,0,0,1
39,1,0,0,0,0,1,0,0,1,0,0,1,1
40,1,0,0,0,0,0,0,0,0,0,0,1,2
41,0,0,0,0,0,0,0,0,1,0,1,0,0
42,0,0,0,0,0,0,0,1,0,0,0,0,1
43,0,0,0,0,0,0,0,0,0,0,0,1,3
44,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,0,0,0,0,0,0,0,0,0,1,1,3
46,0,0,0,0,0,0,0,0,0,0,0,0,2
47,0,0,0,0,0,0,0,0,0,0,1,0,2
48,0,0,0,0,1,0,0,0,1,0,1,2,1
49,0,0,0,0,0,0,0,1,0,0,0,1,2
50,0,0,0,0,0,0,0,0,0,1,1,2,0
51,0,0,0,0,1,0,0,0,0,1,1,0,1
52,0,0,0,0,0,0,1,0,0,0,1,1,1
53,0,0,0,0,0,1,0,0,0,0,0,1,3
