week,Y65T69,Y70T74,Y75T79,Y80T84,Y85T89,Y_GE90
1,4,10,12,19,32,33
2,5,15,9,25,23,54
3,5,9,18,24,31,48
4,11,9,11,14,18,27
5,11,12,10,11,16,21
6,3,4,6,12,17,17
7,4,1,10,10,10,21
8,9,9,10,14,13,21
9,3,5,12,10,13,28
10,5,8,11,11,12,18
11,9,5,11,9,14,16
12,1,5,11,9,16,22
13,6,12,8,8,12,17
14,7,10,10,20,11,23
15,5,8,16,13,12,21
16,7,6,9,12,12,16
17,5,10,6,16,12,20
18,4,8,7,5,17,17
19,5,8,13,14,10,25
20,2,6,9,13,17,13
21,8,8,6,15,15,23
22,2,7,9,11,11,16
23,2,9,5,12,6,17
24,4,9,5,11,16,15
25,3,5,11,7,14,14
26,2,5,10,10,12,19
27,6,5,7,9,10,17
28,5,5,6,13,17,26
29,4,9,11,8,19,17
30,7,6,11,4,10,14
31,4,7,9,10,11,18
32,7,8,11,13,15,21
33,4,7,8,14,12,18
34,7,4,15,8,15,17
35,7,10,15,17,15,12
36,3,7,5,11,15,26
37,4,11,4,10,20,19
38,2,10,10,8,12,19
39,4,10,12,9,17,16
40,3,4,6,15,13,15
41,7,9,17,13,11,16
42,7,2,10,12,18,17
43,6,5,14,15,21,29
44,2,4,9,10,16,14
45,0,0,0,0,0,0
46,0,0,0,0,0,0
47,0,0,0,0,0,0
48,0,0,0,0,0,0
49,0,0,0,0,0,0
50,0,0,0,0,0,0
51,0,0,0,0,0,0
52,0,0,0,0,0,0
53,0,0,0,0,0,0
