week,Y65T69,Y70T74,Y75T79,Y80T84,Y85T89,Y_GE90
1,3,4,1,2,4,9
2,3,0,1,4,8,4
3,1,0,3,4,8,14
4,0,1,4,3,7,13
5,3,1,2,7,5,13
6,1,6,4,8,3,8
7,3,2,0,4,6,7
8,1,5,2,5,6,8
9,5,4,4,7,7,8
10,1,2,1,7,7,7
11,1,4,2,7,7,7
12,0,8,4,9,6,3
13,1,2,3,4,8,8
14,0,7,2,4,8,9
15,1,0,4,1,5,10
16,1,2,2,3,7,11
17,2,1,5,6,2,6
18,2,2,1,1,7,7
19,2,1,2,3,7,8
20,1,3,1,4,5,9
21,1,5,2,6,1,3
22,2,5,0,3,5,7
23,2,5,5,4,8,8
24,2,3,1,2,3,4
25,2,2,3,6,6,11
26,2,2,2,2,2,10
27,0,2,3,4,8,5
28,1,2,2,1,4,9
29,2,4,2,5,2,10
30,2,3,3,6,8,13
31,3,2,3,2,3,8
32,4,0,3,6,2,10
33,2,1,6,3,9,6
34,1,1,1,5,4,5
35,1,2,4,3,3,10
36,1,5,5,2,9,14
37,3,3,2,7,4,4
38,1,1,2,3,6,3
39,2,2,1,9,6,8
40,1,4,0,6,5,8
41,3,1,2,5,11,5
42,2,4,4,3,4,8
43,2,1,4,3,6,7
44,3,2,2,5,9,9
45,5,2,6,4,10,8
46,2,1,2,4,6,10
47,2,3,5,4,7,5
48,4,3,3,9,3,8
49,3,3,4,3,7,11
50,2,2,1,7,7,11
51,4,4,2,8,10,10
52,2,3,3,13,2,15
53,0,0,0,0,0,0
