week,Y65T69,Y70T74,Y75T79,Y80T84,Y85T89,Y_GE90
1,1,3,3,10,7,3
2,0,2,2,2,6,5
3,0,3,1,6,5,7
4,1,0,4,2,4,6
5,1,1,1,5,2,6
6,3,0,0,2,2,4
7,0,2,3,6,3,5
8,1,4,3,3,7,3
9,3,3,2,1,4,8
10,2,1,2,7,5,2
11,1,2,3,5,4,3
12,1,2,0,3,5,5
13,4,2,4,8,9,9
14,0,1,3,6,6,8
15,0,4,2,1,6,6
16,3,4,2,0,1,5
17,2,2,4,3,1,4
18,2,2,1,1,5,2
19,0,0,1,3,2,2
20,2,0,2,0,2,4
21,2,3,1,1,4,11
22,2,1,0,4,4,6
23,1,0,1,1,2,7
24,1,1,3,5,4,3
25,2,1,3,3,5,8
26,1,0,1,2,4,9
27,1,5,3,4,6,4
28,1,1,0,5,1,3
29,1,4,4,1,3,5
30,1,2,1,1,4,5
31,1,1,4,2,3,7
32,1,4,5,1,7,2
33,0,5,1,4,2,4
34,1,6,2,4,2,2
35,2,3,1,5,3,2
36,2,4,1,4,2,8
37,2,2,3,2,5,5
38,2,2,2,2,5,8
39,1,4,3,6,7,5
40,2,1,0,5,4,3
41,2,3,4,3,3,7
42,2,2,8,3,7,8
43,2,3,4,5,2,1
44,1,2,0,2,3,5
45,1,1,2,6,6,1
46,2,4,3,4,7,6
47,2,3,1,8,2,4
48,2,3,1,4,4,3
49,3,2,2,1,3,5
50,1,0,0,3,3,4
51,1,5,1,3,2,3
52,0,3,1,5,8,7
53,0,0,0,0,0,0
