week,Y65T69,Y70T74,Y75T79,Y80T84,Y85T89,Y_GE90
1,5,5,6,13,7,15
2,0,3,14,14,22,16
3,4,4,3,8,12,22
4,6,6,7,10,8,14
5,5,5,8,8,12,20
6,4,4,8,12,13,19
7,1,6,10,8,13,29
8,3,5,8,14,16,22
9,5,5,7,12,13,18
10,5,3,10,11,9,19
11,6,7,14,20,15,33
12,7,13,20,18,14,32
13,7,6,16,27,26,37
14,11,13,17,37,32,50
15,4,6,16,19,29,44
16,7,13,11,12,13,29
17,2,5,5,8,19,26
18,3,6,2,6,13,21
19,6,8,9,16,14,18
20,5,6,5,10,11,13
21,3,3,6,5,18,23
22,1,5,4,9,7,17
23,6,3,5,7,9,12
24,1,1,8,9,13,20
25,5,5,8,7,12,14
26,1,6,6,9,8,19
27,5,6,7,10,12,12
28,3,3,7,6,7,16
29,1,5,4,11,13,15
30,2,6,6,6,12,12
31,5,5,7,8,12,17
32,2,2,7,10,11,15
33,1,1,9,10,16,12
34,1,4,11,17,12,18
35,4,5,4,13,5,19
36,3,7,5,9,8,18
37,3,5,6,7,13,16
38,3,3,5,9,10,12
39,3,3,7,6,7,14
40,3,2,6,7,13,16
41,1,5,6,8,9,26
42,1,4,9,9,16,7
43,4,6,3,10,13,27
44,6,4,5,16,19,26
45,3,9,12,16,18,39
46,4,5,8,19,23,29
47,4,10,17,22,25,45
48,4,10,18,19,23,40
49,9,10,12,22,29,37
50,0,7,11,25,31,46
51,1,5,15,18,23,50
52,4,12,19,16,31,45
53,7,5,9,20,32,34
