week,Y65T69,Y70T74,Y75T79,Y80T84,Y85T89,Y_GE90
1,0,0,1,3,3,5
2,0,1,4,2,4,3
3,0,1,3,4,4,4
4,1,1,1,4,1,3
5,0,0,4,4,6,3
6,1,2,2,3,3,9
7,2,2,3,1,9,6
8,4,1,1,2,4,6
9,1,2,1,3,5,5
10,0,0,0,3,0,8
11,0,1,1,2,7,7
12,1,1,0,1,4,6
13,1,3,0,5,1,6
14,0,2,2,2,3,1
15,0,0,4,1,3,2
16,0,0,3,1,2,4
17,1,0,2,3,4,5
18,0,1,0,2,2,4
19,1,1,1,1,3,0
20,0,1,0,1,1,2
21,1,0,3,3,5,6
22,3,1,0,3,2,1
23,0,1,3,2,0,2
24,0,0,1,3,2,4
25,0,1,2,2,0,1
26,0,2,0,0,1,4
27,0,0,2,2,5,3
28,0,2,1,3,4,2
29,1,2,1,1,1,4
30,0,1,2,2,4,4
31,0,0,0,1,3,5
32,0,0,1,3,6,6
33,0,1,1,3,7,5
34,0,2,1,0,3,0
35,2,1,1,3,2,2
36,0,1,1,2,1,4
37,0,2,0,2,4,4
38,0,1,1,0,2,6
39,1,3,1,1,2,5
40,0,2,4,3,4,2
41,2,1,0,1,2,2
42,1,0,0,2,4,1
43,1,1,2,0,3,2
44,1,1,1,4,5,4
45,1,2,2,3,4,2
46,1,2,1,3,3,2
47,1,0,1,1,1,3
48,1,1,1,4,2,6
49,2,1,2,3,2,3
50,0,2,1,1,8,4
51,1,2,0,2,5,3
52,0,3,1,2,2,4
53,1,1,3,2,2,7
