week,Y65T69,Y70T74,Y75T79,Y80T84,Y85T89,Y_GE90
1,0,0,1,4,0,0
2,1,1,0,0,0,2
3,0,1,2,0,0,1
4,0,1,0,3,2,5
5,0,0,0,0,1,4
6,0,1,0,3,1,1
7,0,0,0,0,3,3
8,0,0,1,3,0,1
9,0,0,1,0,1,3
10,0,3,0,0,3,3
11,0,0,0,2,1,1
12,1,0,0,2,0,0
13,0,0,0,0,3,2
14,1,1,1,1,1,1
15,0,0,1,0,3,2
16,0,0,0,1,3,1
17,0,1,1,1,2,1
18,1,0,0,1,1,3
19,0,0,0,1,0,0
20,0,0,0,0,1,0
21,1,0,1,3,0,0
22,0,0,0,2,2,0
23,0,0,0,0,1,1
24,1,0,0,1,0,4
25,0,1,1,2,1,0
26,0,0,0,2,0,0
27,0,0,1,0,3,0
28,0,1,0,0,0,3
29,0,0,0,0,1,1
30,0,0,1,0,1,1
31,0,0,0,1,0,0
32,1,0,0,4,0,2
33,0,0,0,1,0,1
34,1,1,1,1,2,2
35,0,0,0,2,0,2
36,0,0,0,0,0,2
37,0,0,0,2,1,1
38,0,0,1,0,0,2
39,0,1,1,0,0,1
40,0,1,0,0,1,2
41,0,0,0,0,1,3
42,0,1,0,1,1,1
43,0,0,0,0,1,3
44,1,0,0,0,0,1
45,0,0,2,0,3,1
46,0,2,0,0,0,3
47,0,0,0,2,1,2
48,1,0,1,0,1,0
49,0,0,3,0,0,1
50,1,0,2,0,2,1
51,1,0,0,2,2,3
52,1,0,2,0,1,1
53,0,1,0,0,3,2
