week,Y65T69,Y70T74,Y75T79,Y80T84,Y85T89,Y_GE90
1,0,0,0,0,1,2
2,0,0,0,1,2,0
3,0,1,0,3,1,2
4,1,0,0,1,0,4
5,0,0,0,2,1,0
6,0,0,0,0,0,2
7,0,0,0,1,0,1
8,0,0,0,0,0,1
9,0,0,0,0,0,0
10,0,0,1,0,1,0
11,0,0,1,1,0,0
12,0,0,0,1,0,2
13,0,0,0,1,3,0
14,0,1,0,1,0,0
15,1,0,1,2,1,2
16,0,0,0,1,0,0
17,0,0,0,1,2,1
18,0,0,0,0,0,0
19,0,0,1,0,0,1
20,0,0,0,1,0,0
21,0,0,0,1,1,0
22,1,0,0,0,0,0
23,1,0,0,1,1,0
24,0,0,0,1,0,0
25,0,0,1,1,0,0
26,0,0,0,3,1,1
27,0,0,0,0,1,2
28,1,0,0,1,0,0
29,1,0,0,0,1,0
30,0,1,0,2,0,0
31,0,0,0,1,1,0
32,0,0,0,0,0,1
33,0,1,0,0,0,0
34,0,0,0,2,1,1
35,0,0,0,0,2,0
36,0,0,2,0,0,0
37,1,0,0,0,0,2
38,0,0,0,0,0,1
39,0,0,0,1,0,2
40,0,1,0,1,0,1
41,0,0,1,0,1,0
42,0,0,0,0,0,0
43,0,0,0,0,2,0
44,0,0,1,0,3,0
45,0,0,0,1,1,2
46,0,0,0,0,0,1
47,0,1,0,0,0,0
48,0,1,0,1,1,1
49,0,0,0,0,1,1
50,1,0,0,3,2,0
51,0,0,0,1,0,0
52,0,0,0,1,1,2
53,0,0,0,0,0,0
