week,Y65T69,Y70T74,Y75T79,Y80T84,Y85T89,Y_GE90
1,1,5,6,6,5,8
2,2,4,1,7,2,7
3,0,5,3,4,10,10
4,3,4,3,4,6,5
5,3,3,5,9,6,19
6,3,3,4,4,11,12
7,4,1,6,6,6,9
8,4,3,3,8,13,12
9,3,3,8,8,6,20
10,4,2,2,2,4,14
11,0,4,5,5,5,17
12,1,4,3,3,9,12
13,1,2,7,5,4,7
14,2,5,4,5,6,5
15,4,3,4,5,5,8
16,3,4,2,7,8,10
17,3,0,4,5,11,10
18,5,3,5,8,9,4
19,0,6,8,7,13,9
20,3,1,2,4,6,6
21,2,1,5,4,7,10
22,1,7,5,6,9,5
23,1,4,1,7,2,9
24,2,2,6,7,5,9
25,2,1,6,5,9,5
26,3,3,3,2,9,6
27,2,2,2,5,5,9
28,1,3,7,2,2,8
29,0,1,3,6,4,10
30,4,5,3,5,6,10
31,1,2,5,5,4,6
32,2,3,3,1,8,10
33,4,3,4,4,9,4
34,2,3,7,3,7,7
35,3,3,4,4,4,8
36,1,7,2,4,10,10
37,2,2,3,6,4,6
38,4,4,0,2,7,7
39,0,3,5,5,5,5
40,2,2,2,5,7,8
41,1,2,2,4,6,3
42,0,4,3,3,5,8
43,3,2,3,11,4,12
44,5,2,3,6,6,8
45,1,1,4,2,5,12
46,1,4,2,7,5,12
47,0,5,6,5,6,6
48,2,4,5,8,6,13
49,3,1,0,8,10,6
50,4,5,5,4,9,4
51,0,2,4,9,7,5
52,0,3,1,4,8,7
53,0,0,0,0,0,0
