week,Y0T4,Y5T9,Y10T14,Y15T19,Y20T24,Y25T29,Y30T34,Y35T39,Y40T44,Y45T49,Y50T54,Y55T59,Y60T64
1,1,0,0,0,0,0,2,0,0,0,1,0,2
2,0,0,0,0,1,0,0,0,0,0,1,3,0
3,0,0,0,0,0,0,0,1,0,1,0,0,0
4,0,0,0,0,0,0,0,0,1,0,1,0,4
5,0,0,0,1,0,0,0,0,1,0,0,0,1
6,0,0,0,0,0,0,0,1,0,0,1,3,5
7,0,0,0,0,0,0,0,0,0,0,4,0,1
8,0,0,0,0,0,0,0,1,0,1,0,1,4
9,1,0,0,0,0,0,0,0,0,0,1,0,1
10,2,0,0,0,0,0,0,0,0,0,0,0,1
11,1,0,0,0,0,0,0,0,0,0,0,1,1
12,0,0,0,1,0,0,0,0,0,0,0,0,1
13,1,0,0,0,0,0,0,0,2,0,0,2,2
14,1,0,0,0,0,0,0,0,0,0,0,0,1
15,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0,1,2,3
17,0,0,0,0,0,0,0,0,1,0,0,0,0
18,0,0,0,0,1,0,1,0,0,0,0,0,0
19,1,0,0,0,0,0,0,0,0,0,0,2,2
20,0,1,0,0,0,0,0,0,0,1,1,1,0
21,0,0,0,0,0,0,0,0,0,1,0,1,0
22,0,0,0,0,0,0,0,0,0,0,1,0,2
23,0,0,0,0,0,1,0,0,0,0,0,3,1
24,0,0,0,0,0,0,0,1,0,1,0,2,0
25,0,0,0,0,0,0,0,0,0,1,1,2,0
26,0,0,0,0,0,0,0,0,0,0,1,1,1
27,0,0,0,0,0,0,0,0,0,0,0,2,0
28,0,0,0,0,0,1,0,0,1,0,1,0,1
29,0,0,0,0,0,1,0,0,0,0,0,4,2
30,1,0,0,0,0,0,0,0,0,0,0,0,2
31,0,0,0,0,0,0,0,0,0,1,0,1,2
32,0,0,0,0,0,0,0,0,0,0,0,0,1
33,0,0,0,0,1,0,0,1,0,0,1,0,3
34,0,0,0,0,0,0,0,0,0,1,2,1,0
35,0,0,0,0,0,0,0,0,0,1,0,1,2
36,0,0,0,0,1,1,0,0,0,0,1,0,3
37,0,0,0,0,0,0,1,0,0,0,1,0,3
38,0,0,0,0,0,0,0,0,0,0,1,2,2
39,1,0,0,0,0,0,0,0,0,0,2,1,3
40,0,0,0,0,0,0,0,1,0,2,1,0,4
41,1,0,0,0,0,0,0,0,0,0,3,3,3
42,0,0,0,0,0,0,0,1,0,1,2,0,0
43,0,0,0,0,0,0,0,0,0,0,1,0,0
44,0,0,0,0,0,0,0,0,0,0,1,0,0
45,0,0,0,0,0,0,1,0,0,0,0,0,2
46,0,0,0,0,0,0,0,0,0,1,0,0,0
47,0,0,0,0,0,0,0,0,0,0,0,2,0
48,0,0,0,0,0,0,0,0,0,0,0,1,2
49,0,0,0,0,0,0,0,0,0,2,0,1,2
50,0,0,0,0,0,0,0,0,0,0,1,1,2
51,0,0,0,0,0,0,0,0,0,0,1,0,2
52,0,0,0,0,0,0,0,0,0,1,0,1,1
53,0,0,0,0,0,0,0,0,0,0,0,0,0
