week,Y65T69,Y70T74,Y75T79,Y80T84,Y85T89,Y_GE90
1,10,14,24,22,30,63
2,9,17,20,28,40,57
3,14,15,13,21,40,58
4,7,22,14,28,38,64
5,12,16,25,26,42,63
6,17,8,25,25,33,56
7,9,20,30,24,36,58
8,7,15,26,27,40,64
9,10,13,15,29,32,51
10,10,17,25,23,50,61
11,12,15,26,20,42,60
12,10,15,21,27,34,47
13,9,13,26,22,32,62
14,10,16,18,29,41,54
15,6,20,21,22,39,59
16,14,12,20,25,37,57
17,6,16,14,24,37,56
18,9,9,15,33,27,58
19,7,15,17,23,33,43
20,8,11,23,26,33,49
21,11,16,15,25,31,46
22,8,8,19,14,32,41
23,5,15,17,33,39,39
24,11,11,19,27,28,46
25,11,21,21,24,32,47
26,13,17,20,19,31,37
27,11,13,18,19,36,51
28,5,10,26,16,33,46
29,6,6,12,33,36,45
30,12,11,26,29,34,46
31,3,20,11,26,45,53
32,11,17,17,19,32,45
33,7,14,20,20,36,43
34,7,12,18,32,32,55
35,14,18,19,24,34,44
36,9,17,20,22,38,46
37,16,13,16,24,49,46
38,8,15,20,23,45,38
39,8,12,14,27,37,48
40,8,13,17,24,24,45
41,12,13,25,31,38,41
42,5,16,21,26,42,48
43,8,17,20,27,37,63
44,6,19,29,26,53,76
45,15,10,27,49,41,85
46,6,30,33,40,56,87
47,8,16,36,44,68,79
48,13,20,26,46,55,78
49,10,26,24,48,67,90
50,9,21,29,51,58,86
51,16,28,36,33,78,84
52,13,30,33,30,59,80
53,15,23,29,47,44,92
