week,Y65T69,Y70T74,Y75T79,Y80T84,Y85T89,Y_GE90
1,1,1,1,1,1,3
2,0,1,3,1,1,4
3,1,0,0,2,1,1
4,0,0,0,0,1,2
5,0,0,1,1,2,2
6,0,0,0,0,1,2
7,1,0,3,3,0,1
8,1,0,1,1,0,1
9,0,0,0,0,0,2
10,0,2,0,0,2,0
11,0,0,0,1,2,1
12,2,0,5,1,1,1
13,0,0,4,0,1,3
14,1,1,1,2,2,1
15,3,1,0,1,2,3
16,0,0,0,1,0,1
17,1,0,1,1,1,3
18,0,0,0,1,1,1
19,0,0,1,1,0,3
20,0,0,0,0,0,2
21,1,0,0,0,0,2
22,0,1,0,0,2,1
23,0,0,2,1,1,2
24,2,0,2,1,0,2
25,0,0,0,1,3,1
26,0,0,0,0,2,1
27,1,0,2,0,1,1
28,0,0,0,1,0,2
29,1,0,0,0,1,1
30,0,0,2,1,0,0
31,0,2,0,2,4,2
32,0,0,0,2,1,1
33,0,0,1,2,1,0
34,0,1,0,1,2,0
35,1,0,1,1,0,2
36,0,1,1,3,1,1
37,1,0,2,1,2,4
38,0,0,0,1,1,4
39,0,0,0,0,2,1
40,1,0,1,2,2,2
41,0,1,0,0,0,1
42,0,0,0,0,0,0
43,0,0,0,0,0,0
44,0,0,0,0,0,0
45,0,0,0,0,0,0
46,0,0,0,0,0,0
47,0,0,0,0,0,0
48,0,0,0,0,0,0
49,0,0,0,0,0,0
50,0,0,0,0,0,0
51,0,0,0,0,0,0
52,0,0,0,0,0,0
53,0,0,0,0,0,0
