week,Y65T69,Y70T74,Y75T79,Y80T84,Y85T89,Y_GE90
1,1,2,2,1,6,1
2,0,3,2,2,2,5
3,0,1,2,5,4,6
4,1,1,1,3,4,6
5,1,2,6,3,5,7
6,1,0,1,3,2,7
7,0,4,2,1,4,3
8,1,0,6,2,6,9
9,0,1,2,2,6,8
10,2,3,0,4,2,3
11,0,1,4,6,5,4
12,0,1,5,3,3,3
13,0,1,1,2,5,8
14,0,1,2,3,1,1
15,0,1,3,0,1,3
16,3,2,0,1,4,6
17,2,1,1,3,4,2
18,2,4,2,4,2,3
19,3,0,0,0,3,3
20,1,0,3,2,2,2
21,2,1,1,3,3,3
22,2,2,4,4,4,2
23,2,0,1,1,2,7
24,0,1,2,4,4,2
25,0,1,2,3,6,3
26,1,1,1,3,5,1
27,0,1,1,2,4,5
28,0,2,2,4,3,1
29,0,2,2,1,5,1
30,5,1,2,0,0,1
31,2,1,1,4,2,6
32,1,2,1,3,3,1
33,0,0,1,1,3,3
34,1,0,3,2,1,4
35,0,0,0,0,0,0
36,0,0,0,0,0,0
37,0,0,0,0,0,0
38,0,0,0,0,0,0
39,0,0,0,0,0,0
40,0,0,0,0,0,0
41,0,0,0,0,0,0
42,0,0,0,0,0,0
43,0,0,0,0,0,0
44,0,0,0,0,0,0
45,0,0,0,0,0,0
46,0,0,0,0,0,0
47,0,0,0,0,0,0
48,0,0,0,0,0,0
49,0,0,0,0,0,0
50,0,0,0,0,0,0
51,0,0,0,0,0,0
52,0,0,0,0,0,0
53,0,0,0,0,0,0
