week,Y0T4,Y5T9,Y10T14,Y15T19,Y20T24,Y25T29,Y30T34,Y35T39,Y40T44,Y45T49,Y50T54,Y55T59,Y60T64
1,0,0,0,0,0,0,1,0,1,0,0,3,4
2,1,0,0,0,0,0,0,0,2,2,3,3,1
3,1,0,0,0,0,0,0,0,0,0,0,1,5
4,0,0,0,0,0,0,1,0,1,0,0,0,2
5,0,0,0,0,0,0,1,0,0,3,2,4,4
6,0,0,0,0,0,0,0,1,0,0,1,4,2
7,0,0,0,0,0,2,0,1,0,3,0,6,3
8,0,0,0,0,0,0,0,2,1,0,0,0,3
9,1,0,0,0,0,0,0,0,0,2,2,1,2
10,0,0,0,0,0,0,0,0,2,1,2,2,3
11,0,0,0,0,0,0,0,1,0,0,0,3,4
12,1,0,0,1,1,0,0,0,0,1,2,4,2
13,0,0,0,0,0,0,0,0,0,0,2,3,3
14,1,0,0,0,0,0,0,0,0,0,0,3,1
15,0,0,0,0,0,1,1,0,0,0,0,4,6
16,0,0,0,0,0,0,0,0,0,1,0,2,4
17,0,0,0,0,0,0,0,0,0,1,0,0,0
18,0,0,0,0,0,0,0,1,1,2,1,2,2
19,0,0,0,0,1,0,0,0,0,0,3,1,0
20,0,0,0,1,1,0,0,0,1,3,3,4,1
21,0,0,0,0,0,0,0,0,1,0,1,1,3
22,0,0,0,0,0,0,0,0,1,1,0,0,1
23,2,0,0,0,1,0,0,1,1,2,0,4,4
24,0,0,0,0,1,0,0,0,0,0,1,1,3
25,0,0,0,0,0,0,0,0,2,0,1,2,5
26,0,0,0,1,0,0,0,0,0,0,0,1,6
27,0,0,0,0,0,0,0,0,0,0,0,0,4
28,0,0,0,1,0,0,0,0,0,0,1,1,3
29,0,0,0,0,1,0,1,0,0,0,0,4,2
30,1,0,0,0,0,0,0,0,0,0,0,2,4
31,0,0,0,0,0,0,0,0,0,1,3,1,0
32,0,0,0,0,0,1,0,1,0,1,0,4,2
33,0,0,0,0,0,0,0,0,0,2,1,1,3
34,0,0,0,0,0,0,0,0,1,1,1,0,2
35,1,0,0,0,1,0,0,1,1,1,3,1,2
36,0,0,0,0,0,0,0,0,0,0,0,1,1
37,2,0,0,0,0,1,0,0,0,1,1,0,3
38,0,0,0,0,0,1,1,0,1,1,2,0,2
39,0,0,0,0,0,0,0,1,0,0,1,1,5
40,0,1,0,0,0,0,0,0,1,1,0,2,1
41,0,0,0,0,0,0,0,0,0,0,2,0,0
42,0,0,0,0,0,0,0,0,1,0,0,1,2
43,0,0,0,0,2,0,1,0,1,3,1,2,3
44,0,0,0,0,0,0,0,0,0,1,2,0,1
45,0,0,0,0,0,1,0,0,1,1,1,2,5
46,1,0,0,0,0,0,0,0,1,0,1,2,2
47,2,0,0,0,0,0,0,0,1,1,3,3,2
48,1,0,0,0,0,0,0,0,0,0,0,4,2
49,0,0,0,0,1,0,0,2,0,1,0,2,2
50,2,0,0,0,0,1,0,0,0,2,1,1,1
51,0,0,0,0,0,0,0,0,0,0,0,1,3
52,0,0,0,0,0,0,0,0,1,1,1,1,1
53,0,0,0,0,0,0,1,0,0,0,3,3,2
