week,Y0T4,Y5T9,Y10T14,Y15T19,Y20T24,Y25T29,Y30T34,Y35T39,Y40T44,Y45T49,Y50T54,Y55T59,Y60T64
1,0,0,0,0,0,1,1,1,0,1,5,5,6
2,1,0,0,0,1,0,1,2,1,4,5,6,5
3,1,0,0,0,0,2,2,1,2,3,6,8,11
4,4,0,0,1,0,0,0,0,2,2,2,6,8
5,0,0,0,0,0,0,0,0,1,2,4,4,9
6,0,0,0,0,1,1,2,1,3,0,7,6,9
7,1,0,1,0,0,1,1,2,1,3,5,6,8
8,2,1,0,0,0,1,1,1,3,3,5,8,9
9,0,0,0,0,0,1,3,0,2,3,8,4,6
10,2,0,0,0,0,0,0,0,2,2,5,7,8
11,0,0,0,0,2,2,0,1,0,1,4,4,9
12,2,0,0,0,1,1,0,1,1,4,2,7,10
13,1,1,0,0,1,1,0,0,1,2,5,8,5
14,0,0,0,1,1,1,0,2,1,1,3,2,5
15,0,0,1,0,0,2,0,4,0,3,7,1,11
16,2,0,0,0,0,0,2,2,0,1,3,7,11
17,2,1,0,0,0,1,1,0,1,4,8,5,8
18,1,0,0,0,0,0,0,3,2,3,1,6,4
19,0,0,0,1,1,3,1,0,2,3,3,2,10
20,5,0,1,0,0,0,0,2,2,2,3,2,10
21,0,0,0,0,0,1,0,1,1,0,4,4,10
22,1,0,0,0,0,0,0,5,0,2,3,6,8
23,0,0,0,1,1,0,1,0,0,5,4,4,7
24,2,0,0,0,0,0,0,2,3,2,3,5,11
25,0,0,0,0,0,0,0,0,1,2,5,6,7
26,3,0,0,0,0,2,0,0,3,3,9,3,7
27,0,0,0,0,1,3,0,0,0,3,4,9,6
28,2,0,0,0,0,2,0,3,2,2,3,5,4
29,2,0,0,0,0,1,1,1,3,4,6,7,8
30,4,0,0,1,1,0,0,0,3,6,7,1,9
31,1,0,0,0,0,3,0,0,4,2,3,7,13
32,3,0,0,1,1,1,2,1,1,7,8,9,12
33,1,1,0,0,0,1,2,0,0,0,3,9,5
34,1,0,0,0,1,0,0,2,2,5,4,5,6
35,0,0,0,0,0,3,2,2,2,2,4,6,6
36,0,0,0,0,1,1,1,0,1,4,5,4,11
37,0,0,1,0,0,1,1,0,0,6,3,3,4
38,1,0,1,1,0,1,0,0,5,1,4,9,8
39,0,0,0,0,0,1,2,1,0,1,3,7,13
40,2,0,0,1,0,1,1,0,1,2,11,7,5
41,1,0,0,0,1,0,0,2,1,3,2,4,8
42,3,0,0,0,0,0,0,0,1,3,4,7,3
43,0,0,0,0,1,2,2,0,0,4,4,8,9
44,2,0,0,0,0,1,1,2,6,2,4,11,4
45,1,0,0,0,0,0,3,1,0,1,2,6,17
46,0,0,0,0,0,0,0,0,1,3,1,9,9
47,0,0,0,0,0,0,1,1,4,2,3,5,8
48,0,0,0,0,1,0,2,2,2,2,6,7,7
49,1,0,0,0,0,2,2,0,0,3,5,5,6
50,3,0,0,0,2,0,0,0,4,1,6,4,11
51,0,0,0,0,1,0,1,0,2,4,2,8,10
52,0,0,0,0,0,0,0,3,1,4,5,10,5
53,0,0,0,0,0,0,0,0,0,0,0,0,0
