week,Y0T4,Y5T9,Y10T14,Y15T19,Y20T24,Y25T29,Y30T34,Y35T39,Y40T44,Y45T49,Y50T54,Y55T59,Y60T64
1,0,0,0,0,0,0,0,1,1,0,0,4,0
2,0,0,0,0,0,0,0,0,0,0,2,1,0
3,0,0,0,0,0,0,0,0,1,0,1,0,1
4,0,0,0,0,0,0,0,0,3,0,1,1,1
5,0,0,0,0,0,0,0,0,0,0,0,0,1
6,0,0,0,0,0,0,1,0,0,1,1,2,1
7,0,0,0,0,0,0,0,0,1,0,0,0,1
8,0,0,1,0,0,0,0,0,0,0,0,0,2
9,0,0,0,0,0,0,0,0,1,0,0,4,1
10,0,0,0,0,0,0,0,0,0,0,2,2,1
11,0,0,0,0,0,0,0,0,0,0,0,3,1
12,0,0,0,0,0,0,0,0,0,1,3,2,0
13,0,0,0,0,0,0,0,0,1,1,0,1,3
14,0,0,0,0,0,0,0,0,0,1,1,0,1
15,0,0,0,0,0,0,0,0,0,1,0,0,0
16,0,0,0,0,0,2,0,0,1,0,0,3,2
17,1,0,0,0,0,0,0,1,0,0,1,1,0
18,0,0,0,0,0,1,0,0,1,0,1,2,2
19,0,0,0,0,0,0,0,0,1,1,2,1,1
20,0,0,0,0,0,0,0,0,0,0,1,1,0
21,0,0,0,0,0,0,0,0,0,1,0,2,2
22,0,0,0,0,0,0,0,0,0,1,0,0,2
23,0,1,0,0,0,1,0,1,0,0,1,3,2
24,0,0,0,0,0,0,0,0,0,0,0,1,0
25,0,0,0,0,0,0,0,0,0,0,0,1,2
26,0,0,0,0,0,0,0,0,0,0,0,2,1
27,0,0,0,0,0,1,0,0,0,1,1,0,1
28,0,0,0,0,0,0,0,0,0,1,0,2,1
29,0,0,0,0,0,0,0,0,1,0,1,2,0
30,0,0,0,0,0,2,0,0,1,1,0,1,1
31,0,0,0,0,0,0,1,0,0,0,4,1,0
32,0,0,0,0,0,0,0,0,0,0,1,0,2
33,0,0,0,0,0,0,0,0,0,0,1,2,3
34,0,0,0,0,0,0,0,0,0,0,1,0,2
35,0,0,0,0,0,0,0,0,0,1,1,0,1
36,0,0,0,0,0,0,0,0,0,0,2,1,0
37,0,0,0,0,0,0,0,0,0,0,1,0,2
38,0,0,0,0,0,0,0,1,1,0,0,0,0
39,0,0,0,0,0,0,1,0,0,0,1,1,3
40,0,0,0,0,0,0,0,1,0,1,1,0,2
41,2,0,0,0,0,0,0,2,0,0,0,2,1
42,0,0,0,0,0,0,0,1,1,0,1,0,2
43,0,0,0,0,0,0,0,0,0,1,1,1,3
44,0,0,0,0,0,0,0,0,0,0,0,0,2
45,0,0,0,0,0,0,0,0,2,0,0,0,2
46,0,0,0,0,0,0,0,1,2,0,1,1,1
47,0,0,0,1,0,0,0,1,1,0,0,0,2
48,1,0,0,0,0,0,0,0,1,1,0,1,2
49,0,0,0,0,0,1,0,0,0,2,0,1,3
50,0,0,0,0,0,0,0,0,1,2,0,0,0
51,0,0,0,0,0,0,1,0,1,1,0,4,1
52,0,0,0,0,0,0,0,0,0,1,2,0,0
53,0,0,0,0,0,0,0,0,0,0,0,0,0
