week,Y0T4,Y5T9,Y10T14,Y15T19,Y20T24,Y25T29,Y30T34,Y35T39,Y40T44,Y45T49,Y50T54,Y55T59,Y60T64
1,0,0,0,0,0,0,0,0,1,1,2,3,0
2,1,0,0,1,0,0,1,0,0,2,1,2,6
3,1,0,0,0,1,0,0,0,1,0,2,2,2
4,1,0,0,0,0,1,0,0,1,1,4,5,2
5,0,0,0,0,0,0,0,0,0,2,2,3,2
6,0,0,0,0,0,0,0,0,0,0,2,2,1
7,0,0,0,1,0,0,0,0,0,0,0,0,3
8,1,0,0,1,0,0,0,0,0,4,1,2,2
9,1,0,0,0,1,0,2,1,1,0,0,5,1
10,0,0,0,0,0,0,0,1,1,3,1,0,4
11,0,0,0,1,0,0,0,1,0,0,2,2,6
12,0,0,0,0,0,0,0,1,0,1,0,4,2
13,0,0,0,0,0,0,0,0,2,0,0,2,4
14,1,0,0,0,0,0,0,1,0,0,0,2,2
15,0,0,0,0,0,0,0,0,0,0,1,1,6
16,0,0,0,0,0,0,0,0,0,0,0,2,3
17,0,0,0,0,0,0,0,1,0,0,0,3,1
18,0,0,0,0,0,0,1,0,1,0,2,1,1
19,0,0,0,0,0,0,0,0,0,0,2,0,6
20,0,0,0,0,0,0,0,0,0,0,0,1,2
21,0,0,0,0,0,0,0,1,0,1,2,2,2
22,0,0,0,0,0,0,0,0,1,1,0,0,3
23,0,0,0,0,2,0,0,1,2,1,0,1,1
24,0,0,0,0,0,0,0,0,0,0,1,2,1
25,0,0,0,0,0,0,0,0,0,0,0,2,1
26,1,0,0,0,1,1,1,0,0,1,1,3,0
27,0,0,0,0,0,0,1,1,1,0,3,0,5
28,0,0,0,0,0,0,0,0,0,1,1,3,4
29,0,0,0,0,0,0,0,0,1,1,2,2,6
30,0,0,0,0,0,0,0,0,0,0,1,0,0
31,0,0,0,0,0,0,0,0,0,2,0,0,4
32,5,0,0,0,0,0,0,2,0,1,0,0,3
33,0,0,0,0,0,0,0,0,0,0,1,2,4
34,3,1,0,0,0,0,0,0,0,0,1,2,4
35,2,0,0,0,0,0,0,0,0,0,1,1,0
36,0,0,0,0,0,0,2,1,1,0,0,0,1
37,0,0,0,1,0,0,0,0,0,0,1,5,1
38,1,0,0,0,0,0,0,0,0,1,0,0,2
39,0,0,0,0,1,0,0,1,1,2,2,0,4
40,0,0,0,0,0,0,0,0,0,1,0,3,1
41,0,0,0,0,1,1,0,0,0,1,1,3,1
42,0,0,0,0,0,0,0,0,0,0,0,3,4
43,1,0,0,0,0,1,0,0,1,0,1,5,4
44,0,0,0,0,0,0,0,0,0,0,2,2,2
45,0,0,0,0,1,0,1,0,3,0,1,1,1
46,0,0,0,0,0,0,0,0,0,0,1,1,0
47,0,0,0,0,0,0,0,0,2,2,1,0,2
48,1,0,0,0,0,0,0,0,0,1,1,2,2
49,0,0,0,0,0,0,0,0,3,1,1,3,2
50,1,0,0,0,0,0,0,0,0,0,2,1,2
51,1,0,0,0,0,0,0,1,2,0,0,4,2
52,0,0,0,0,0,0,0,0,0,0,1,2,1
53,0,0,0,0,0,0,0,0,0,0,0,0,0
