week,Y65T69,Y70T74,Y75T79,Y80T84,Y85T89,Y_GE90
1,4,10,14,20,28,45
2,11,11,13,16,33,39
3,6,4,11,16,10,41
4,10,9,23,16,13,43
5,9,10,18,14,14,33
6,5,5,20,17,18,27
7,6,8,10,18,23,37
8,7,6,11,14,20,39
9,4,14,11,17,23,29
10,10,12,14,15,10,29
11,6,13,11,17,23,32
12,5,11,18,20,20,36
13,5,9,13,16,26,33
14,5,2,12,9,21,28
15,7,12,13,15,15,34
16,5,13,12,16,17,31
17,5,4,9,15,11,23
18,3,8,15,14,13,26
19,6,5,11,16,18,26
20,7,8,11,7,13,18
21,5,8,14,13,26,32
22,6,10,12,14,19,35
23,8,11,17,9,16,34
24,4,5,13,17,18,18
25,5,7,8,14,14,20
26,3,11,14,6,24,25
27,7,7,8,13,14,20
28,9,8,10,19,21,22
29,3,5,10,6,22,21
30,5,8,11,15,20,32
31,8,8,11,12,19,25
32,4,9,11,10,21,33
33,9,7,10,10,10,29
34,4,6,12,17,13,21
35,4,8,14,16,23,33
36,5,15,9,15,18,28
37,7,9,19,13,22,26
38,4,9,21,14,20,26
39,5,12,9,13,24,27
40,8,7,13,14,19,27
41,8,7,11,16,16,25
42,5,7,9,18,20,46
43,7,9,14,15,18,22
44,2,9,10,21,14,29
45,6,14,16,11,20,28
46,4,3,16,16,25,39
47,6,7,13,21,11,29
48,0,0,0,0,0,0
49,0,0,0,0,0,0
50,0,0,0,0,0,0
51,0,0,0,0,0,0
52,0,0,0,0,0,0
53,0,0,0,0,0,0
