week,Y65T69,Y70T74,Y75T79,Y80T84,Y85T89,Y_GE90
1,1,0,0,3,3,3
2,0,0,0,1,3,2
3,0,1,0,1,1,3
4,0,1,1,1,2,3
5,1,0,0,2,3,1
6,0,0,0,2,1,5
7,0,0,2,0,0,5
8,0,1,1,1,0,1
9,0,1,2,0,1,1
10,0,0,0,1,1,3
11,1,0,0,2,1,2
12,1,0,0,0,2,4
13,0,1,1,3,2,0
14,1,0,0,0,3,4
15,0,0,1,1,2,1
16,0,0,1,0,3,4
17,1,0,6,0,2,3
18,1,1,1,1,2,4
19,0,1,1,1,1,2
20,1,0,1,1,4,1
21,0,1,1,2,2,1
22,0,1,0,1,2,3
23,1,2,2,1,1,3
24,1,0,1,1,2,1
25,0,2,1,2,0,1
26,1,2,2,1,0,2
27,0,1,1,0,0,1
28,0,0,1,1,0,1
29,1,0,1,3,4,3
30,1,0,0,1,0,2
31,0,1,1,3,1,3
32,0,1,0,0,1,2
33,1,1,2,0,2,2
34,0,0,0,0,0,2
35,0,3,2,1,1,2
36,0,2,1,0,1,3
37,0,0,1,1,1,4
38,1,0,1,0,1,1
39,2,2,2,0,3,3
40,1,1,0,2,0,2
41,0,0,1,1,1,2
42,0,2,0,2,1,5
43,1,2,2,1,2,0
44,1,1,2,0,3,1
45,2,0,0,2,3,3
46,0,0,0,5,1,2
47,0,2,5,2,1,0
48,0,1,2,0,0,2
49,1,0,1,2,4,0
50,3,0,1,1,7,2
51,0,1,1,2,3,6
52,0,1,0,1,1,2
53,0,0,0,0,1,3
