week,Y0T4,Y5T9,Y10T14,Y15T19,Y20T24,Y25T29,Y30T34,Y35T39,Y40T44,Y45T49,Y50T54,Y55T59,Y60T64
1,0,0,0,0,0,0,0,0,0,1,0,1,0
2,0,0,0,0,0,0,1,0,1,0,1,2,0
3,1,0,0,0,0,0,0,0,0,0,0,0,4
4,0,0,0,0,0,0,0,0,1,0,0,3,1
5,1,0,1,0,0,0,0,0,0,1,0,2,2
6,0,0,0,0,0,0,0,0,1,1,1,0,4
7,1,0,0,0,0,0,0,0,0,1,0,1,1
8,0,0,0,0,0,0,0,0,0,1,1,0,3
9,0,0,0,0,0,0,0,1,0,1,2,3,3
10,0,0,0,0,0,0,0,0,0,0,2,2,2
11,0,0,0,0,1,0,0,0,1,1,0,7,0
12,0,0,0,0,0,0,0,0,0,2,2,2,2
13,0,0,0,0,0,0,0,0,0,1,1,4,2
14,0,0,0,0,0,0,0,0,0,0,1,1,1
15,1,0,0,0,0,0,0,0,0,0,1,1,2
16,0,0,0,0,0,0,0,0,1,1,0,0,4
17,0,0,0,0,0,0,0,0,2,0,2,2,1
18,0,0,0,0,0,0,0,0,0,2,1,2,1
19,0,0,0,0,0,0,0,0,2,1,2,1,3
20,0,0,0,0,0,0,0,0,0,1,1,4,5
21,0,0,0,0,0,0,0,0,0,0,1,2,1
22,1,0,0,0,0,0,0,0,1,0,1,1,2
23,0,0,0,0,0,1,0,0,0,1,0,1,1
24,0,0,0,0,0,0,0,0,0,0,1,2,2
25,0,0,0,0,0,0,0,0,0,2,1,2,1
26,0,0,0,0,0,0,0,0,0,1,0,2,1
27,0,0,0,0,1,0,0,0,0,2,1,0,1
28,0,0,0,0,0,1,0,0,1,1,2,3,2
29,1,0,0,0,0,0,0,0,0,2,3,5,4
30,0,0,0,0,0,0,0,0,0,0,3,0,5
31,0,0,0,0,0,0,0,0,1,1,1,3,3
32,0,0,0,1,0,0,0,0,0,0,1,2,3
33,1,0,0,1,0,0,0,1,0,0,2,1,3
34,1,0,0,0,0,0,0,1,1,0,2,1,0
35,0,0,0,0,0,0,0,0,0,0,0,1,0
36,0,0,0,0,0,0,0,0,1,0,0,1,0
37,0,0,0,0,0,0,0,0,0,0,1,0,0
38,0,0,0,0,1,0,0,1,1,0,0,1,1
39,1,0,0,1,0,0,0,0,0,0,1,2,3
40,0,0,0,0,0,0,0,0,1,1,1,3,0
41,0,0,0,0,0,0,0,1,1,0,1,0,2
42,1,0,0,0,0,0,0,0,0,0,1,0,1
43,0,0,0,0,0,0,1,0,0,1,1,2,2
44,0,0,0,0,0,0,0,1,1,2,1,2,3
45,0,0,0,1,0,0,0,0,0,1,1,1,1
46,1,0,0,0,0,0,0,0,0,0,2,5,2
47,0,0,0,0,1,1,0,0,0,0,1,1,1
48,0,0,0,0,0,0,0,0,0,1,3,3,1
49,0,0,0,0,0,0,0,0,0,0,1,1,2
50,0,0,0,0,0,0,1,0,0,0,0,2,0
51,0,1,0,0,0,1,0,0,0,1,5,2,4
52,0,0,0,1,0,1,0,0,0,0,3,3,1
53,0,0,0,0,0,0,0,0,0,0,0,0,0
