week,Y0T4,Y5T9,Y10T14,Y15T19,Y20T24,Y25T29,Y30T34,Y35T39,Y40T44,Y45T49,Y50T54,Y55T59,Y60T64
1,1,0,0,1,1,1,0,2,2,4,4,7,7
2,0,0,0,0,0,2,0,1,2,3,6,3,10
3,1,1,0,0,1,1,0,1,6,2,3,9,8
4,2,0,0,0,0,1,0,2,1,2,4,7,11
5,1,0,1,0,0,1,0,0,1,2,9,10,9
6,1,0,1,0,0,0,2,1,1,2,0,8,6
7,1,0,0,0,1,0,1,2,1,3,5,10,15
8,1,3,0,0,1,1,1,2,0,3,3,6,3
9,1,0,0,0,0,0,1,3,3,4,3,5,10
10,1,0,1,0,0,1,1,2,1,4,1,4,6
11,0,0,0,0,0,2,0,1,1,1,5,6,10
12,0,0,0,0,1,0,2,1,2,4,7,9,11
13,4,0,0,0,1,1,1,0,0,4,4,5,12
14,1,0,0,0,0,0,1,1,0,1,5,5,7
15,0,0,0,1,0,0,0,1,1,3,3,7,7
16,2,0,1,0,0,0,0,0,2,2,2,8,10
17,1,0,0,1,0,2,1,3,1,2,4,10,6
18,0,0,0,0,0,0,1,1,1,4,6,8,7
19,0,0,0,0,0,0,1,1,1,3,2,10,17
20,0,0,0,1,0,0,2,2,1,1,1,5,17
21,0,0,0,0,0,0,3,2,1,1,3,6,5
22,1,0,0,0,1,0,2,3,6,2,3,10,8
23,3,0,0,0,0,0,2,0,6,2,2,4,12
24,2,0,1,0,1,1,0,0,5,2,2,6,10
25,2,0,0,0,0,1,1,0,1,1,3,8,5
26,2,0,0,0,0,0,1,0,1,0,4,5,5
27,2,0,0,0,1,1,0,2,1,4,6,6,7
28,1,0,0,0,0,1,1,2,0,4,6,8,13
29,0,1,1,0,0,0,0,2,1,2,4,8,12
30,1,0,0,1,1,0,0,0,1,2,5,6,7
31,5,1,0,1,0,0,0,0,0,0,6,4,9
32,0,0,0,0,0,2,1,2,1,3,4,4,13
33,0,1,0,1,2,0,0,0,2,1,2,4,5
34,1,0,0,0,1,1,1,1,1,2,5,7,8
35,1,0,0,1,1,0,0,1,0,1,1,7,8
36,0,0,0,0,0,0,1,0,0,1,5,5,10
37,2,0,0,0,0,0,1,1,1,1,4,8,8
38,1,0,0,0,1,0,0,5,2,7,5,4,7
39,1,0,0,1,1,0,1,1,3,1,6,5,6
40,1,0,0,1,0,0,2,0,0,1,11,5,5
41,1,1,0,0,0,1,0,0,0,2,6,11,12
42,0,0,1,1,0,0,0,1,0,4,5,3,8
43,2,0,0,0,2,0,1,2,2,5,3,8,9
44,1,0,0,0,0,2,1,1,1,1,4,6,11
45,0,0,1,1,0,1,3,0,3,1,1,5,3
46,2,0,0,0,2,0,0,2,1,1,4,6,11
47,0,0,1,0,0,0,2,1,7,1,4,5,8
48,1,0,0,0,0,0,1,0,2,1,4,5,6
49,3,0,0,1,1,1,1,1,1,3,1,3,5
50,1,0,0,0,0,0,1,2,0,1,4,6,5
51,3,0,0,0,0,2,1,0,0,1,6,8,9
52,2,0,0,0,1,0,0,3,1,0,6,6,6
53,0,0,0,0,0,0,0,0,0,0,0,0,0
