week,Y0T4,Y5T9,Y10T14,Y15T19,Y20T24,Y25T29,Y30T34,Y35T39,Y40T44,Y45T49,Y50T54,Y55T59,Y60T64
1,0,0,0,0,1,1,1,0,1,1,2,1,7
2,0,0,0,0,0,2,2,0,0,2,2,0,4
3,1,0,0,0,0,0,0,0,2,0,2,3,10
4,1,0,0,0,0,0,0,0,1,1,3,4,5
5,0,0,0,0,0,0,1,0,0,0,3,6,6
6,0,0,0,0,0,0,0,0,1,2,2,7,3
7,0,0,0,1,2,1,1,0,2,2,3,2,7
8,0,0,0,0,0,0,0,0,0,1,4,1,2
9,0,0,0,0,1,1,0,1,0,1,2,4,5
10,0,0,0,0,0,0,1,1,1,2,2,4,4
11,1,0,0,0,0,0,0,2,2,0,1,2,6
12,0,0,0,0,1,0,0,0,0,0,3,1,5
13,0,1,1,0,1,1,3,1,1,3,1,1,6
14,0,0,1,0,0,0,0,0,1,1,1,3,4
15,0,0,1,0,1,1,1,1,2,2,1,4,5
16,0,0,0,0,0,1,0,0,1,3,1,2,6
17,0,0,0,0,0,0,1,0,0,3,1,4,5
18,1,0,0,0,1,0,0,0,1,0,3,4,4
19,0,0,0,1,0,0,0,1,2,2,1,4,7
20,1,0,0,0,0,0,0,2,2,2,1,2,6
21,3,0,0,0,0,0,1,0,0,3,3,3,7
22,0,0,0,0,1,0,0,1,0,1,1,2,1
23,2,0,0,0,0,0,1,0,1,0,2,2,7
24,0,0,0,0,0,0,0,0,0,0,0,3,3
25,2,0,1,0,2,0,0,0,2,1,7,2,3
26,0,0,0,0,0,0,0,0,0,0,5,5,3
27,0,0,0,0,0,0,0,0,1,1,4,4,6
28,0,0,0,1,0,2,0,0,1,3,1,0,5
29,1,0,0,0,0,0,0,0,1,1,3,4,4
30,0,0,0,0,0,0,0,0,2,3,2,2,4
31,0,0,0,0,0,0,0,2,1,1,3,4,1
32,0,0,0,0,0,1,0,0,1,3,6,0,6
33,0,0,0,0,0,0,1,0,0,2,1,1,2
34,0,0,0,0,0,0,0,2,1,2,2,4,7
35,1,0,0,0,0,0,0,1,0,1,1,4,4
36,0,0,0,1,0,0,0,3,0,1,3,1,7
37,2,0,1,0,0,1,0,0,1,2,5,2,4
38,1,0,0,0,1,0,0,0,0,1,3,4,3
39,0,0,0,0,0,0,0,0,0,2,0,3,5
40,1,0,0,0,0,0,0,0,0,1,1,10,6
41,2,0,0,0,0,1,0,2,1,0,4,4,5
42,1,0,0,0,2,1,0,2,1,2,3,5,3
43,0,0,0,2,0,0,0,1,0,2,0,2,4
44,0,0,0,0,0,0,0,0,0,1,2,1,3
45,0,0,0,0,0,0,0,0,1,0,1,2,5
46,0,0,0,0,0,1,1,0,0,1,2,4,4
47,1,0,0,1,0,0,0,1,0,1,3,2,2
48,0,0,0,1,1,0,2,2,1,2,3,1,5
49,0,0,0,1,1,1,0,0,1,1,1,0,3
50,1,2,0,0,1,0,0,1,2,0,0,1,2
51,0,0,0,0,1,0,2,0,0,0,1,1,7
52,0,0,0,0,0,0,1,1,0,0,1,5,4
53,0,0,0,0,0,0,0,0,0,0,0,0,0
