week,Y0T4,Y5T9,Y10T14,Y15T19,Y20T24,Y25T29,Y30T34,Y35T39,Y40T44,Y45T49,Y50T54,Y55T59,Y60T64
1,0,0,0,0,0,0,0,0,0,0,1,2,2
2,0,0,0,0,0,0,0,0,0,0,0,1,2
3,0,0,0,0,0,0,0,0,0,0,0,1,2
4,0,0,0,0,0,0,0,0,0,0,1,2,1
5,0,0,0,0,0,0,0,0,1,0,0,0,0
6,1,0,0,0,0,0,0,0,0,0,0,1,0
7,0,0,0,0,0,0,0,0,1,0,2,0,2
8,0,0,0,0,0,0,0,0,0,0,1,0,3
9,0,0,0,0,0,0,0,0,0,0,0,1,1
10,0,0,0,1,0,0,0,0,0,0,1,0,1
11,0,0,0,0,1,1,0,0,1,0,2,0,1
12,1,0,0,0,0,0,0,0,0,1,0,2,1
13,0,0,0,1,0,0,0,0,0,0,1,1,0
14,0,1,0,0,0,0,0,0,0,0,0,2,0
15,0,0,0,0,0,0,0,1,0,0,1,2,0
16,0,0,0,0,0,0,0,0,0,0,0,1,2
17,1,0,0,0,0,0,0,0,0,0,0,2,2
18,0,0,0,0,0,0,0,1,0,0,0,1,0
19,0,0,0,0,0,0,0,0,1,0,0,1,0
20,0,0,0,0,0,0,0,0,0,0,1,0,2
21,1,0,0,0,0,1,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0,0,0,0,2,0
23,0,0,0,0,0,0,0,0,0,1,0,0,1
24,0,0,0,0,0,0,0,0,0,0,1,1,1
25,0,0,0,0,0,0,1,0,2,0,0,1,2
26,0,0,0,0,0,0,0,0,0,0,3,1,2
27,0,0,0,0,0,0,0,0,1,0,2,1,1
28,0,0,0,0,0,0,0,0,0,0,0,2,1
29,0,0,0,0,1,0,0,0,1,0,1,2,1
30,0,0,0,0,0,0,0,0,0,0,0,0,1
31,0,0,0,0,0,0,0,0,0,1,1,1,2
32,0,0,0,0,0,0,0,0,0,0,0,1,0
33,0,0,0,0,0,0,0,0,0,1,0,0,0
34,0,0,0,0,0,1,0,0,0,0,1,1,0
35,0,0,0,0,0,0,1,0,0,0,2,0,0
36,0,0,0,1,0,0,0,0,0,1,2,2,3
37,0,0,0,0,0,0,0,1,0,0,2,2,1
38,0,0,0,0,0,1,0,0,0,0,0,2,5
39,1,0,0,1,0,0,0,0,0,0,0,1,2
40,0,0,0,0,0,0,0,0,0,0,1,0,2
41,0,0,0,0,0,0,0,0,0,0,1,1,1
42,0,0,0,0,0,0,0,0,0,1,0,1,1
43,1,0,0,0,0,0,0,0,1,0,1,0,0
44,0,0,0,0,0,0,0,1,0,0,1,3,1
45,0,1,0,0,0,0,0,0,1,2,2,1,0
46,1,0,0,0,0,0,0,0,0,0,1,0,0
47,0,0,0,0,0,1,0,1,0,1,1,0,1
48,0,0,0,0,0,0,0,0,0,1,0,1,0
49,0,0,0,0,0,0,0,0,1,0,1,2,1
50,1,0,0,0,0,0,0,0,1,2,1,2,1
51,0,0,0,0,0,0,1,0,0,0,0,1,1
52,0,0,0,0,0,0,0,0,0,0,0,0,1
53,0,0,0,0,0,0,0,0,0,0,0,0,0
