week,Y65T69,Y70T74,Y75T79,Y80T84,Y85T89,Y_GE90
1,7,21,28,30,50,80
2,17,15,16,32,66,61
3,9,13,21,37,55,98
4,14,12,20,41,62,88
5,11,7,17,40,57,78
6,17,12,17,32,44,94
7,9,9,25,27,37,57
8,6,15,24,25,42,44
9,12,16,23,29,35,58
10,13,14,18,22,34,48
11,13,19,25,21,25,45
12,9,16,17,28,44,53
13,12,18,15,18,35,40
14,6,16,21,24,38,50
15,9,10,22,27,43,55
16,10,21,16,25,24,38
17,11,12,10,32,31,43
18,8,17,27,27,43,52
19,8,18,17,33,35,49
20,5,6,20,31,31,44
21,9,5,16,17,36,39
22,9,17,20,11,32,32
23,9,17,9,29,41,38
24,15,9,14,25,26,45
25,12,18,17,19,37,57
26,8,15,10,29,29,50
27,12,12,17,25,31,45
28,7,19,11,17,23,36
29,14,21,17,15,33,40
30,12,15,15,25,43,32
31,9,11,19,28,50,37
32,4,11,15,17,27,44
33,6,15,18,19,26,48
34,12,18,16,32,41,56
35,9,17,19,30,37,41
36,6,22,21,30,39,47
37,6,9,12,32,20,40
38,9,14,15,26,27,47
39,13,14,18,19,38,54
40,18,13,18,25,38,62
41,8,12,14,29,33,54
42,7,14,16,31,34,41
43,11,16,12,28,31,50
44,5,15,11,26,40,41
45,7,11,23,17,43,55
46,15,14,13,18,34,42
47,8,15,30,31,41,44
48,12,17,20,27,34,52
49,12,10,20,24,35,42
50,14,14,20,35,50,42
51,18,16,23,31,43,52
52,13,17,24,34,36,60
53,0,0,0,0,0,0
