week,Y0T4,Y5T9,Y10T14,Y15T19,Y20T24,Y25T29,Y30T34,Y35T39,Y40T44,Y45T49,Y50T54,Y55T59,Y60T64
1,0,0,0,0,1,0,0,0,1,0,2,3,0
2,0,0,0,0,0,0,0,0,0,1,0,2,5
3,0,0,0,0,0,0,1,1,0,0,1,2,3
4,1,0,0,0,0,0,0,0,0,1,1,2,4
5,1,0,0,0,0,1,0,0,0,1,1,0,2
6,1,0,0,0,0,0,0,0,1,0,2,3,2
7,0,0,0,0,0,0,0,0,0,1,1,2,3
8,0,1,0,0,0,0,0,0,1,1,1,1,4
9,0,0,0,0,0,0,0,0,1,2,1,0,3
10,1,0,0,0,0,0,1,1,0,0,2,2,6
11,1,0,0,0,0,0,0,0,0,0,1,1,1
12,0,0,0,0,0,1,0,0,0,2,2,2,1
13,0,0,0,1,0,0,0,0,0,1,0,0,4
14,0,0,0,0,0,0,1,0,0,1,1,0,2
15,0,0,0,0,0,0,0,0,0,0,1,1,2
16,0,0,0,0,0,1,0,1,0,0,0,1,5
17,0,0,0,0,0,1,0,0,0,0,1,3,4
18,0,0,0,0,0,0,0,0,0,0,0,0,4
19,0,0,0,0,1,0,1,0,0,0,1,1,4
20,0,0,0,0,0,1,0,0,1,0,1,3,3
21,0,0,0,0,1,0,0,0,0,1,1,2,2
22,0,0,0,0,0,0,0,0,1,1,1,1,2
23,1,0,0,0,0,0,0,1,2,1,0,1,1
24,0,0,0,0,1,0,0,0,0,1,2,4,2
25,1,0,0,0,1,0,0,0,0,1,1,1,1
26,0,0,0,0,0,0,0,0,0,0,2,1,0
27,1,0,0,0,0,0,0,0,1,1,1,4,2
28,0,0,0,0,0,1,0,0,0,0,1,1,4
29,0,0,0,0,0,0,0,1,1,2,0,2,1
30,0,0,0,1,0,0,0,0,0,0,2,2,3
31,0,0,0,1,0,0,0,1,0,0,1,3,1
32,0,0,0,0,0,1,0,1,0,0,2,1,5
33,0,0,0,0,1,0,0,0,0,1,1,0,2
34,0,0,0,0,0,0,0,1,1,2,2,2,3
35,0,0,0,0,1,0,0,0,0,0,3,2,2
36,0,0,0,0,0,0,2,0,0,0,1,1,3
37,0,0,0,0,0,0,0,0,0,2,2,3,4
38,1,0,0,1,0,0,0,0,0,0,0,2,2
39,0,0,0,0,0,0,0,1,1,0,3,1,4
40,1,0,0,0,0,0,1,0,1,1,0,3,3
41,0,0,0,0,0,0,0,0,1,1,0,0,4
42,0,0,0,0,0,0,0,0,0,1,1,3,2
43,0,0,0,0,0,0,0,1,2,1,1,5,3
44,0,0,0,0,1,0,0,0,0,0,1,3,3
45,0,0,0,0,0,0,0,0,0,0,1,1,6
46,1,0,0,0,0,1,0,0,0,0,2,1,5
47,0,0,0,0,0,0,0,0,2,1,3,0,3
48,0,0,0,0,0,0,1,0,1,0,1,2,4
49,0,0,0,0,0,0,0,1,1,1,2,1,3
50,0,0,0,0,0,0,0,1,0,0,0,1,3
51,0,0,0,0,0,0,0,1,0,0,0,1,2
52,0,0,1,0,0,0,0,0,0,1,0,0,2
53,0,0,0,0,0,0,0,0,0,1,1,5,4
