week,Y65T69,Y70T74,Y75T79,Y80T84,Y85T89,Y_GE90
1,1,2,1,1,3,1
2,1,0,0,2,4,2
3,1,1,2,1,1,6
4,1,0,0,2,3,1
5,0,0,1,0,3,3
6,0,2,4,0,3,6
7,1,1,2,1,5,1
8,0,0,0,1,2,3
9,0,1,1,1,3,7
10,1,0,0,2,2,4
11,0,0,1,3,1,5
12,0,1,2,1,2,4
13,0,2,0,0,1,3
14,1,1,1,0,3,3
15,1,1,1,1,1,4
16,2,0,0,0,1,3
17,1,1,1,1,1,2
18,1,0,1,1,3,8
19,0,0,0,1,2,2
20,0,1,1,2,1,4
21,1,1,1,1,0,3
22,0,1,0,0,2,2
23,0,0,1,0,2,1
24,0,1,0,2,1,2
25,0,1,2,2,0,2
26,0,0,0,0,1,2
27,0,1,0,0,2,1
28,2,1,2,2,2,2
29,0,0,1,1,2,1
30,1,2,0,0,3,3
31,0,2,1,2,3,1
32,1,1,3,1,1,2
33,0,0,0,0,0,4
34,0,0,0,1,2,2
35,0,0,1,1,2,2
36,1,2,0,0,2,3
37,1,2,1,2,2,4
38,1,0,1,1,3,1
39,1,1,2,2,5,4
40,1,1,0,2,1,2
41,2,1,2,3,2,1
42,0,0,0,3,1,5
43,0,1,1,1,1,2
44,0,1,2,3,5,0
45,0,3,2,4,1,4
46,2,1,0,3,1,1
47,0,2,1,2,2,1
48,0,0,1,5,1,4
49,1,1,2,2,4,3
50,1,0,0,4,1,2
51,1,0,1,0,2,1
52,0,1,0,0,2,4
53,0,0,0,0,0,0
