week,Y0T4,Y5T9,Y10T14,Y15T19,Y20T24,Y25T29,Y30T34,Y35T39,Y40T44,Y45T49,Y50T54,Y55T59,Y60T64
1,0,0,0,0,1,0,0,0,0,1,2,0,2
2,0,0,0,0,0,0,1,0,0,1,0,0,0
3,1,0,0,0,0,0,1,3,0,0,0,2,1
4,0,1,0,0,0,0,1,0,0,2,0,0,3
5,0,0,0,0,0,0,0,0,0,1,1,3,1
6,1,0,0,0,0,0,0,0,0,1,0,2,1
7,0,0,0,0,0,1,0,1,0,3,2,2,2
8,0,0,0,1,0,0,0,0,0,0,0,3,5
9,0,0,0,1,0,1,0,0,0,0,1,1,1
10,1,0,0,0,0,1,1,0,0,2,1,2,6
11,0,0,0,0,0,0,0,0,0,0,0,2,2
12,1,0,0,1,0,0,0,0,0,0,1,1,0
13,1,0,0,0,0,0,0,0,2,2,0,3,5
14,0,0,0,0,0,1,0,1,0,1,3,0,2
15,0,0,0,0,0,0,0,0,1,1,1,1,2
16,0,0,0,0,0,0,0,0,1,0,0,1,0
17,0,0,0,0,0,0,0,0,0,0,2,2,4
18,0,0,0,0,0,0,0,0,1,3,1,1,2
19,0,0,0,0,0,0,1,0,0,0,1,3,0
20,0,0,0,0,0,0,0,0,0,1,0,1,3
21,1,0,0,0,0,1,0,0,0,0,0,0,1
22,0,0,0,0,0,0,0,0,1,1,1,1,0
23,0,0,0,0,0,0,0,0,1,0,0,1,6
24,0,0,0,0,1,0,1,0,0,0,0,2,0
25,0,0,0,0,1,0,0,0,0,0,2,2,2
26,0,0,0,0,0,0,0,0,0,0,1,1,4
27,0,0,0,0,0,0,0,0,0,2,0,0,3
28,0,0,0,0,0,0,0,0,0,1,2,1,2
29,0,0,0,0,0,0,0,1,0,0,0,2,1
30,0,0,0,0,0,0,0,0,0,0,0,3,2
31,0,0,0,0,0,1,0,0,0,0,1,0,1
32,0,0,0,0,0,0,0,0,0,1,3,2,1
33,1,0,0,0,0,0,0,0,0,0,2,2,1
34,0,0,0,0,1,0,0,0,0,0,0,0,2
35,1,0,0,0,0,1,0,0,0,0,1,2,1
36,0,0,0,0,0,0,0,0,0,0,1,1,3
37,0,0,0,0,0,1,0,0,1,2,0,3,1
38,0,0,0,0,0,0,0,0,0,0,0,1,2
39,0,0,0,0,0,0,0,0,0,0,1,0,4
40,0,0,0,0,0,1,0,0,0,1,1,3,0
41,1,0,0,0,0,0,0,1,2,1,0,0,1
42,1,0,0,0,0,0,1,0,0,0,4,0,1
43,0,0,0,0,0,1,0,0,0,0,0,1,4
44,0,0,0,0,0,0,0,0,0,0,0,1,0
45,1,0,0,0,0,0,0,0,0,1,0,0,0
46,0,0,0,1,0,1,0,0,0,0,0,2,1
47,0,0,0,1,0,0,0,0,1,0,1,3,3
48,0,0,0,0,0,0,0,0,1,1,0,3,5
49,1,1,0,0,0,0,0,0,0,0,0,0,2
50,0,0,0,0,0,0,0,0,0,1,1,3,6
51,0,0,0,0,0,0,0,0,0,0,4,2,2
52,1,0,0,0,0,0,0,0,1,0,4,3,0
53,0,0,0,0,0,0,0,0,0,0,0,0,0
