week,Y0T4,Y5T9,Y10T14,Y15T19,Y20T24,Y25T29,Y30T34,Y35T39,Y40T44,Y45T49,Y50T54,Y55T59,Y60T64
1,1,0,0,0,0,0,0,1,0,0,0,5,6
2,0,0,0,0,0,1,0,0,1,1,4,1,3
3,1,0,0,0,0,0,2,0,0,0,2,3,2
4,1,0,0,0,0,0,0,0,0,1,2,2,4
5,0,0,0,0,1,1,0,0,1,0,0,2,3
6,2,0,0,0,2,0,1,0,0,1,0,1,2
7,2,0,0,0,1,0,0,0,1,1,4,1,4
8,0,0,0,0,0,1,0,0,1,1,1,4,4
9,0,0,0,0,0,0,1,0,0,0,2,3,4
10,0,0,0,0,0,0,0,0,0,2,0,2,2
11,1,0,0,1,0,0,1,1,0,0,0,2,2
12,2,0,0,0,0,0,0,0,1,1,3,6,1
13,0,0,0,0,0,0,0,0,0,1,4,0,9
14,1,0,1,0,0,0,1,0,0,0,1,1,3
15,0,0,0,0,0,0,0,2,0,1,2,4,1
16,0,0,0,0,0,0,0,0,0,0,2,4,2
17,1,0,0,1,0,0,0,0,0,3,1,4,4
18,1,1,0,0,0,0,0,0,0,1,1,4,3
19,0,0,0,0,0,0,0,0,0,1,2,1,2
20,1,0,0,0,0,0,0,0,2,0,1,2,0
21,0,0,0,1,0,0,0,0,0,2,2,3,3
22,0,0,0,0,0,1,0,0,0,3,3,2,6
23,0,0,0,0,0,0,2,0,1,1,0,3,3
24,1,0,0,0,0,0,0,0,1,1,1,2,5
25,0,0,0,0,0,0,1,0,0,2,1,1,2
26,2,0,0,0,0,0,0,1,0,0,3,2,2
27,0,1,0,0,0,0,1,0,0,2,2,2,4
28,1,0,0,0,0,0,0,1,0,1,1,1,2
29,0,0,0,0,0,0,1,1,0,1,0,3,1
30,0,0,0,0,0,1,0,0,0,2,2,2,4
31,0,0,0,0,0,0,2,1,0,1,2,4,7
32,3,1,1,0,0,0,0,1,0,1,0,3,5
33,0,0,0,0,0,0,0,1,0,0,2,3,5
34,0,0,0,0,0,0,0,0,1,0,3,1,4
35,0,0,0,0,0,0,0,0,0,2,1,4,2
36,0,0,0,0,0,0,2,2,1,0,2,4,3
37,0,0,0,0,0,0,0,2,0,4,2,7,5
38,0,0,0,1,0,0,1,0,2,2,1,3,4
39,2,0,0,0,1,0,0,0,0,0,0,2,7
40,0,0,0,0,0,0,0,1,0,0,1,0,5
41,1,0,0,0,0,1,1,0,0,1,1,2,0
42,0,0,0,0,0,0,1,0,2,0,3,2,6
43,0,0,0,0,0,0,0,0,0,1,1,1,2
44,0,0,1,0,0,0,0,0,0,2,2,1,2
45,0,0,0,0,0,0,0,0,0,1,1,0,3
46,0,0,0,0,0,0,1,1,0,1,0,1,3
47,0,0,0,0,0,0,1,0,0,1,1,1,3
48,0,0,0,0,1,1,0,0,0,0,3,1,4
49,2,0,0,0,0,0,1,0,0,0,4,2,4
50,1,0,0,0,1,0,0,0,0,4,3,1,0
51,0,0,0,0,0,0,0,0,0,0,3,1,1
52,0,0,0,0,0,0,1,0,0,2,1,5,1
53,1,0,0,0,0,0,1,0,0,0,3,2,3
