week,Y65T69,Y70T74,Y75T79,Y80T84,Y85T89,Y_GE90
1,0,0,0,1,1,4
2,1,1,0,1,0,3
3,0,0,0,1,1,2
4,0,1,1,3,4,1
5,0,0,0,1,1,0
6,1,0,0,1,1,3
7,0,1,0,0,4,1
8,0,0,2,1,2,2
9,0,1,1,1,1,5
10,1,0,1,0,0,2
11,1,1,1,1,1,0
12,1,2,0,1,1,2
13,0,0,0,0,1,2
14,0,1,1,2,1,2
15,0,2,2,0,3,3
16,0,1,1,2,0,2
17,1,0,2,2,3,1
18,0,1,2,2,3,0
19,1,1,1,0,0,2
20,0,2,3,1,1,0
21,1,0,1,1,0,2
22,1,2,1,2,2,5
23,0,0,0,1,0,2
24,0,1,0,1,2,0
25,0,1,2,0,1,1
26,0,0,2,2,1,1
27,0,1,1,1,0,2
28,1,0,0,0,2,0
29,1,0,0,2,1,1
30,0,1,0,1,3,3
31,0,0,0,0,1,1
32,1,0,0,1,0,1
33,1,1,0,1,1,1
34,1,0,1,2,3,0
35,0,0,1,2,1,2
36,0,1,0,1,1,2
37,0,0,3,0,4,3
38,2,0,0,4,1,0
39,0,0,1,2,0,1
40,0,0,0,1,2,2
41,0,1,0,2,2,2
42,0,0,1,1,1,1
43,1,1,0,2,0,1
44,0,0,0,1,2,3
45,1,1,0,0,1,3
46,0,2,0,2,2,2
47,0,0,1,0,2,0
48,0,2,1,2,3,1
49,0,1,1,3,1,1
50,0,0,1,2,2,1
51,0,0,2,0,1,0
52,1,1,1,2,1,0
53,0,0,0,2,1,0
