week,Y0T4,Y5T9,Y10T14,Y15T19,Y20T24,Y25T29,Y30T34,Y35T39,Y40T44,Y45T49,Y50T54,Y55T59,Y60T64
1,0,0,0,0,0,0,0,0,0,0,2,1,1
2,2,0,0,0,0,0,1,0,0,1,0,3,2
3,0,0,0,0,0,0,0,0,1,0,1,4,2
4,1,0,0,0,0,0,0,0,0,1,2,5,4
5,0,0,0,0,0,0,0,0,0,0,2,1,3
6,0,0,0,0,0,0,0,0,0,0,0,6,4
7,0,0,0,0,0,1,0,0,0,0,0,0,2
8,0,0,1,0,1,0,0,0,0,0,3,3,3
9,0,0,0,0,0,0,0,0,1,0,0,1,2
10,0,0,0,1,0,0,0,0,0,0,5,0,2
11,0,0,0,0,0,0,0,0,0,1,0,3,4
12,0,0,0,0,0,1,0,0,0,1,2,1,1
13,0,0,0,0,0,0,1,1,0,1,3,1,3
14,0,0,0,0,0,0,0,1,0,0,0,1,4
15,1,0,0,0,0,0,0,0,0,1,0,5,3
16,0,0,0,0,0,0,0,0,0,0,1,1,4
17,0,0,0,0,0,0,0,2,0,0,1,3,5
18,0,0,0,0,0,0,1,1,1,0,3,3,1
19,0,0,0,0,1,0,0,0,0,1,3,1,3
20,1,1,0,0,0,0,0,0,0,0,1,1,4
21,0,0,0,0,0,0,0,1,1,0,1,1,2
22,0,0,0,0,0,0,1,0,0,0,0,1,3
23,0,0,0,0,1,0,0,0,0,1,2,4,3
24,0,0,0,0,0,0,0,0,0,0,0,4,6
25,0,0,0,0,0,1,1,0,0,2,2,1,0
26,0,0,0,0,0,0,0,0,0,1,2,2,2
27,1,0,0,0,0,1,0,0,0,1,0,1,2
28,0,0,0,0,0,0,0,1,0,2,0,0,1
29,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0,1,0,0,2,1,2
31,0,0,0,0,0,0,0,0,0,0,0,3,3
32,1,0,0,0,1,0,0,1,0,1,1,6,6
33,0,0,0,0,0,0,0,0,0,1,3,4,1
34,0,0,1,0,0,0,0,0,1,0,1,1,1
35,0,0,0,0,0,0,0,0,2,1,0,3,5
36,1,0,0,0,0,1,1,0,0,0,0,4,2
37,0,0,0,0,0,0,0,0,0,1,2,5,2
38,0,0,0,0,0,0,1,0,0,1,3,2,4
39,1,0,0,0,0,0,0,0,0,1,2,0,2
40,0,0,0,1,0,0,0,1,0,2,1,0,4
41,0,0,0,0,0,1,0,0,1,1,2,1,1
42,0,0,0,0,0,0,0,0,0,1,1,3,1
43,0,0,0,0,0,0,0,0,0,1,2,0,0
44,0,0,0,0,0,0,0,0,0,0,0,0,3
45,1,0,0,0,0,0,0,0,1,2,0,0,2
46,0,0,0,0,0,0,0,0,0,0,1,3,3
47,0,0,0,0,0,0,0,0,0,1,1,0,1
48,0,0,0,0,0,0,0,0,1,1,0,5,5
49,0,0,0,0,0,0,0,0,0,0,0,0,0
50,0,0,0,0,0,0,0,0,0,0,0,0,0
51,0,0,0,0,0,0,0,0,0,0,0,0,0
52,0,0,0,0,0,0,0,0,0,0,0,0,0
53,0,0,0,0,0,0,0,0,0,0,0,0,0
