week,Y0T4,Y5T9,Y10T14,Y15T19,Y20T24,Y25T29,Y30T34,Y35T39,Y40T44,Y45T49,Y50T54,Y55T59,Y60T64
1,0,0,0,0,0,0,0,0,0,2,1,2,3
2,1,0,0,0,0,0,0,0,0,1,0,0,0
3,0,0,0,0,0,0,0,0,0,1,0,0,0
4,0,0,0,0,0,0,0,1,1,0,0,2,2
5,1,0,0,0,0,0,0,0,0,0,2,1,1
6,0,0,0,0,0,0,0,0,1,1,2,2,2
7,0,0,0,0,0,0,0,0,0,0,0,1,4
8,0,0,0,0,0,0,1,0,0,0,3,2,1
9,1,0,0,0,0,1,0,0,0,0,2,0,2
10,1,0,0,0,0,0,0,0,0,1,1,4,1
11,0,0,0,0,0,0,1,0,0,0,1,1,3
12,0,0,0,0,0,0,0,0,0,1,1,4,0
13,0,0,0,0,0,0,0,0,0,2,0,0,1
14,1,0,0,0,0,0,0,0,0,0,1,2,3
15,1,0,0,0,0,1,0,0,2,0,1,1,1
16,1,0,0,0,0,0,0,2,0,0,0,4,1
17,0,0,0,0,1,0,0,0,1,1,3,0,0
18,1,0,0,0,0,0,0,0,0,0,0,1,3
19,0,0,0,0,0,0,0,0,0,1,2,2,2
20,2,0,0,0,0,0,0,1,0,1,1,2,2
21,1,0,1,0,0,0,0,0,0,0,2,2,0
22,0,0,0,0,1,0,0,0,0,1,0,2,1
23,0,0,0,1,0,0,0,0,0,0,1,0,3
24,2,0,0,0,0,0,1,0,1,0,0,0,3
25,0,0,0,0,0,0,0,0,0,0,0,0,1
26,0,0,0,1,0,0,0,0,0,1,0,2,0
27,0,0,0,0,0,1,0,0,1,0,2,1,5
28,0,0,0,0,0,1,0,0,0,0,2,1,1
29,1,0,0,1,0,0,0,0,0,1,3,2,1
30,0,1,0,1,0,0,0,0,0,1,0,1,0
31,0,0,0,0,0,0,0,0,0,0,1,2,2
32,0,0,0,0,0,0,0,0,0,0,1,2,3
33,0,0,0,1,0,0,0,0,0,0,1,1,1
34,0,0,0,0,0,0,0,0,0,1,3,0,0
35,0,0,0,0,0,0,0,0,0,0,1,1,1
36,0,0,0,0,0,0,0,0,1,0,1,0,3
37,0,0,0,0,0,0,0,0,0,0,1,2,0
38,0,0,0,0,0,0,1,0,0,1,2,0,0
39,0,0,1,0,0,0,0,0,0,0,1,0,4
40,0,0,0,0,0,0,0,1,0,2,1,1,2
41,0,0,0,0,1,0,1,0,1,0,2,1,1
42,0,0,0,0,0,1,0,0,0,2,2,1,2
43,0,0,0,0,0,1,0,0,2,0,0,1,0
44,1,0,0,0,0,0,0,0,1,1,2,2,4
45,1,0,0,0,0,0,0,0,1,3,0,2,3
46,0,0,0,0,0,0,0,0,0,0,1,2,2
47,0,0,0,0,0,0,0,0,0,0,2,0,2
48,0,0,0,0,0,0,0,0,0,1,0,2,4
49,0,0,0,0,0,0,1,0,1,0,2,0,2
50,1,0,0,0,1,1,0,0,1,1,1,0,4
51,0,0,0,0,0,0,0,1,0,0,1,3,0
52,0,0,0,0,0,0,0,1,0,1,2,2,3
53,1,0,0,0,0,0,0,0,0,1,1,0,2
