week,Y0T4,Y5T9,Y10T14,Y15T19,Y20T24,Y25T29,Y30T34,Y35T39,Y40T44,Y45T49,Y50T54,Y55T59,Y60T64
1,1,0,0,0,0,1,1,0,1,1,0,2,2
2,1,0,0,1,0,0,0,0,0,0,2,4,9
3,0,0,0,0,2,1,0,1,1,2,0,0,3
4,0,0,0,0,0,0,0,2,1,0,2,1,2
5,0,0,0,0,1,1,0,0,0,0,0,2,6
6,0,0,0,0,0,0,1,0,0,1,2,1,6
7,0,0,1,0,0,0,1,1,0,0,5,5,0
8,1,0,0,0,0,0,1,1,1,0,0,3,3
9,0,0,0,0,0,0,0,0,0,0,3,3,6
10,0,0,0,1,0,0,0,2,1,1,2,5,7
11,0,0,0,0,0,0,0,0,1,1,1,1,5
12,0,0,0,0,1,0,1,1,1,0,2,5,7
13,2,0,0,0,0,0,0,0,0,2,1,3,8
14,0,0,0,0,0,1,0,0,1,0,2,1,8
15,0,0,0,1,0,0,2,0,0,3,3,2,7
16,0,0,0,0,0,0,0,0,0,0,2,2,5
17,1,0,0,1,0,0,0,0,0,1,2,2,5
18,1,0,0,0,1,0,0,1,0,0,0,1,7
19,1,0,0,0,0,1,0,0,0,0,5,3,4
20,0,0,1,0,0,0,0,1,0,1,0,6,4
21,0,0,0,0,0,0,0,1,0,1,1,2,2
22,1,0,0,0,1,1,0,0,1,2,1,3,10
23,0,0,0,0,0,0,0,1,1,2,1,6,6
24,0,0,0,0,0,0,0,0,2,0,2,1,9
25,0,0,0,0,0,0,1,0,0,0,3,3,3
26,1,0,0,0,0,0,0,1,0,0,1,3,2
27,0,0,0,0,1,1,0,0,0,1,0,4,4
28,1,0,0,0,0,0,1,1,0,2,3,3,4
29,0,0,0,0,0,1,0,2,3,2,0,3,4
30,1,0,0,0,0,0,0,0,0,0,2,2,6
31,1,0,0,0,0,1,0,1,0,2,2,3,3
32,0,0,0,1,0,1,0,0,2,1,2,2,2
33,0,0,1,0,0,1,1,0,0,0,1,1,3
34,0,0,0,0,0,1,0,2,0,1,0,5,3
35,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0,0,0,0,0,0,0,0,0,0,0,0,0
38,0,0,0,0,0,0,0,0,0,0,0,0,0
39,0,0,0,0,0,0,0,0,0,0,0,0,0
40,0,0,0,0,0,0,0,0,0,0,0,0,0
41,0,0,0,0,0,0,0,0,0,0,0,0,0
42,0,0,0,0,0,0,0,0,0,0,0,0,0
43,0,0,0,0,0,0,0,0,0,0,0,0,0
44,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,0,0,0,0,0,0,0,0,0,0,0,0
46,0,0,0,0,0,0,0,0,0,0,0,0,0
47,0,0,0,0,0,0,0,0,0,0,0,0,0
48,0,0,0,0,0,0,0,0,0,0,0,0,0
49,0,0,0,0,0,0,0,0,0,0,0,0,0
50,0,0,0,0,0,0,0,0,0,0,0,0,0
51,0,0,0,0,0,0,0,0,0,0,0,0,0
52,0,0,0,0,0,0,0,0,0,0,0,0,0
53,0,0,0,0,0,0,0,0,0,0,0,0,0
