week,Y65T69,Y70T74,Y75T79,Y80T84,Y85T89,Y_GE90
1,0,1,1,1,1,2
2,0,1,1,3,0,2
3,1,1,3,2,1,1
4,0,0,0,0,1,3
5,0,0,2,2,1,2
6,0,1,2,2,3,3
7,0,1,2,1,2,1
8,1,0,2,1,0,3
9,0,1,0,2,2,3
10,2,1,1,4,3,1
11,1,2,1,2,0,2
12,0,1,0,0,0,0
13,0,0,2,3,0,4
14,1,0,0,0,0,2
15,0,0,3,2,0,2
16,0,0,1,1,1,3
17,1,1,0,1,2,0
18,0,2,2,1,2,2
19,0,1,1,0,1,2
20,0,0,2,1,1,0
21,0,0,0,2,1,0
22,0,0,0,0,1,2
23,0,0,0,0,0,0
24,1,0,0,1,0,1
25,0,0,1,1,0,1
26,0,0,2,1,1,2
27,0,1,1,0,0,1
28,0,0,0,0,0,0
29,0,0,2,2,4,0
30,0,0,0,0,1,0
31,0,1,2,0,0,0
32,1,0,0,2,1,3
33,0,0,0,0,3,0
34,1,0,0,4,1,0
35,0,0,0,0,0,0
36,0,0,0,0,0,0
37,0,0,0,0,0,0
38,0,0,0,0,0,0
39,0,0,0,0,0,0
40,0,0,0,0,0,0
41,0,0,0,0,0,0
42,0,0,0,0,0,0
43,0,0,0,0,0,0
44,0,0,0,0,0,0
45,0,0,0,0,0,0
46,0,0,0,0,0,0
47,0,0,0,0,0,0
48,0,0,0,0,0,0
49,0,0,0,0,0,0
50,0,0,0,0,0,0
51,0,0,0,0,0,0
52,0,0,0,0,0,0
53,0,0,0,0,0,0
