week,Y0T4,Y5T9,Y10T14,Y15T19,Y20T24,Y25T29,Y30T34,Y35T39,Y40T44,Y45T49,Y50T54,Y55T59,Y60T64
1,0,0,0,0,0,0,0,1,0,0,0,2,2
2,0,0,0,0,0,0,0,0,0,0,2,3,0
3,0,0,0,0,0,0,0,1,0,0,0,2,1
4,0,0,0,0,0,0,0,0,0,1,0,2,3
5,0,0,0,0,0,0,0,0,0,0,1,2,1
6,0,0,0,0,0,0,0,0,0,0,0,1,3
7,0,0,0,0,0,0,0,0,0,0,0,1,0
8,0,0,0,0,0,0,0,1,0,1,1,0,0
9,0,0,0,0,0,0,0,0,0,1,0,0,3
10,0,0,0,0,0,0,0,1,1,0,0,0,0
11,0,0,0,0,0,0,0,1,0,0,1,0,0
12,0,0,0,0,0,0,1,0,0,1,1,2,2
13,0,0,0,0,0,0,0,0,0,0,0,2,1
14,0,0,0,0,0,0,0,0,0,0,0,1,5
15,0,0,0,0,0,0,0,0,0,0,0,0,2
16,1,0,0,0,0,1,0,0,0,0,0,0,1
17,1,0,0,0,1,0,0,0,0,0,0,2,2
18,0,0,0,0,0,0,0,0,0,0,0,0,2
19,0,0,0,0,0,0,0,0,0,1,0,0,3
20,0,0,0,0,0,0,0,0,0,0,1,2,1
21,0,0,0,0,0,0,0,0,0,0,1,1,2
22,0,0,0,1,0,0,0,0,0,0,1,0,1
23,0,0,0,0,1,0,0,0,0,0,1,5,3
24,0,0,0,0,0,0,0,0,0,2,0,2,2
25,0,0,0,0,0,0,0,0,0,1,0,1,1
26,0,0,0,0,0,0,0,0,0,0,2,1,0
27,0,0,0,0,0,0,0,0,1,0,0,0,0
28,0,0,0,0,0,1,0,0,0,0,0,1,2
29,0,0,0,0,0,0,0,0,0,0,1,0,1
30,0,0,0,0,0,0,0,0,0,0,0,0,4
31,0,0,0,0,0,0,0,0,0,0,0,1,3
32,0,0,0,0,0,1,0,0,0,0,0,2,1
33,0,0,0,0,0,0,0,0,0,1,0,0,3
34,0,0,0,0,0,0,0,0,0,1,0,2,2
35,0,0,0,0,0,0,0,0,0,0,1,0,1
36,0,0,0,0,0,0,0,0,2,0,1,0,5
37,0,0,0,0,0,0,0,0,1,2,0,1,2
38,0,1,0,0,0,0,0,0,1,0,0,1,0
39,0,0,0,0,0,0,0,0,0,0,1,2,1
40,0,0,0,0,0,0,0,0,1,1,1,0,2
41,0,0,0,0,0,0,0,1,0,0,3,1,3
42,0,0,0,0,0,0,0,0,0,0,1,2,2
43,0,0,0,0,0,0,0,0,0,2,0,0,1
44,0,0,0,0,0,0,0,0,0,1,2,1,2
45,0,0,0,0,0,0,0,1,0,1,0,2,3
46,0,0,0,0,0,0,0,0,0,0,1,2,0
47,1,0,0,0,0,0,0,0,0,0,0,2,0
48,0,0,0,0,0,0,0,0,1,0,2,1,1
49,0,0,0,0,0,0,0,0,0,0,1,2,1
50,0,0,0,0,0,0,0,1,0,0,1,0,2
51,0,0,0,0,0,0,0,0,0,1,0,1,0
52,0,0,0,0,1,0,0,0,0,0,1,2,2
53,0,0,0,0,0,0,0,0,0,0,0,0,0
