week,Y0T4,Y5T9,Y10T14,Y15T19,Y20T24,Y25T29,Y30T34,Y35T39,Y40T44,Y45T49,Y50T54,Y55T59,Y60T64
1,0,1,0,0,1,0,0,0,0,0,4,2,1
2,0,0,0,0,0,0,1,0,0,1,1,3,0
3,0,0,0,0,0,0,0,0,0,0,1,1,2
4,0,0,0,0,0,0,0,0,0,1,0,3,2
5,0,0,0,0,0,0,0,0,0,1,0,5,2
6,0,0,0,0,0,0,0,0,0,2,0,1,0
7,1,0,0,0,0,0,0,0,0,0,0,1,1
8,0,0,0,0,0,0,0,0,1,2,1,3,2
9,0,0,0,0,0,0,1,0,1,0,1,0,2
10,1,0,0,0,0,0,0,0,0,0,2,3,0
11,0,0,0,0,0,0,0,0,0,0,1,3,2
12,0,0,0,0,0,0,0,1,1,0,0,3,2
13,0,0,0,0,1,0,0,0,0,0,1,4,5
14,0,0,0,0,0,0,0,1,0,1,0,1,2
15,0,0,0,0,0,0,0,0,1,1,0,2,3
16,0,0,0,0,0,0,0,0,1,0,2,2,3
17,0,0,0,0,0,0,0,1,0,0,1,2,3
18,0,0,0,0,0,0,0,0,0,1,0,0,0
19,0,0,0,0,0,0,0,1,1,0,1,3,0
20,0,0,0,0,0,0,1,0,0,2,1,1,2
21,0,0,0,0,0,0,0,0,0,0,1,1,3
22,0,0,0,0,0,0,0,0,1,1,0,3,3
23,1,0,0,0,0,0,0,0,0,1,0,0,3
24,1,0,0,0,0,0,0,1,0,1,0,2,1
25,0,0,0,0,0,0,0,0,0,0,1,0,0
26,0,0,0,0,0,0,0,1,0,0,1,2,3
27,0,0,0,0,1,0,0,0,1,1,1,0,1
28,0,0,0,0,0,0,0,0,0,1,0,1,3
29,1,0,0,0,0,0,0,0,0,1,4,0,1
30,0,0,0,0,0,1,0,0,0,0,1,1,1
31,0,0,0,0,0,0,0,0,0,1,0,0,2
32,0,0,0,0,0,0,0,0,0,3,1,0,2
33,0,0,0,0,0,1,0,0,0,0,1,2,1
34,1,0,0,0,0,0,0,1,0,0,0,1,3
35,0,0,0,0,0,1,1,0,0,0,1,0,3
36,0,0,0,0,0,0,0,1,0,0,2,0,4
37,0,0,0,1,0,0,1,0,1,2,1,1,2
38,1,0,0,0,0,0,0,0,0,3,0,4,0
39,0,0,0,0,0,0,0,0,0,0,0,0,4
40,0,0,0,0,0,2,0,0,1,0,1,2,3
41,0,0,0,0,0,0,0,0,0,2,1,2,1
42,0,0,0,0,0,0,0,0,0,1,0,2,2
43,0,0,0,0,0,0,1,0,0,4,0,2,1
44,0,0,0,0,0,0,0,0,0,1,1,1,3
45,0,0,0,0,0,0,0,0,0,0,0,0,2
46,0,0,0,0,0,0,0,0,0,1,0,0,2
47,0,0,0,0,1,0,0,0,0,0,2,1,2
48,0,0,0,0,0,0,0,0,0,0,1,1,2
49,1,0,0,0,0,0,0,0,0,0,1,2,3
50,0,0,0,0,0,0,0,1,0,0,1,2,1
51,0,0,0,0,0,0,0,0,0,0,2,2,3
52,0,0,0,0,0,0,0,0,0,0,0,4,5
53,0,0,0,0,0,0,0,0,1,0,0,1,1
