week,Y65T69,Y70T74,Y75T79,Y80T84,Y85T89,Y_GE90
1,1,4,4,1,1,7
2,0,0,1,2,2,2
3,1,1,2,2,2,6
4,1,0,2,3,0,5
5,2,1,2,5,2,7
6,1,1,3,1,3,6
7,0,3,2,3,4,5
8,0,0,3,1,6,6
9,2,0,1,0,2,7
10,0,0,0,3,1,11
11,1,0,0,2,0,4
12,1,1,3,6,2,7
13,2,0,3,1,3,2
14,1,2,2,2,1,9
15,0,2,3,1,1,2
16,1,1,3,7,4,6
17,1,2,1,4,5,3
18,1,1,1,3,4,1
19,0,3,1,2,3,8
20,1,1,3,4,2,5
21,0,1,0,2,1,2
22,0,1,0,2,7,3
23,0,3,0,1,1,4
24,0,1,0,2,3,4
25,0,1,2,4,5,1
26,1,2,3,0,4,6
27,1,2,2,0,0,4
28,2,1,0,0,3,3
29,0,1,0,2,3,3
30,0,0,0,1,3,3
31,0,2,1,3,2,7
32,1,1,4,2,2,6
33,0,1,1,3,2,4
34,1,0,2,1,2,3
35,1,0,0,2,2,4
36,0,3,0,2,0,5
37,1,0,0,1,4,5
38,2,1,1,3,6,5
39,2,1,4,2,2,6
40,0,1,0,4,1,3
41,1,2,2,3,1,7
42,3,2,3,3,3,1
43,1,1,1,1,1,4
44,1,1,2,3,4,1
45,4,3,1,8,9,7
46,1,2,2,6,6,5
47,1,0,5,3,1,5
48,0,3,1,2,3,10
49,2,2,0,2,6,4
50,1,3,4,4,3,6
51,0,3,2,4,5,7
52,1,3,1,5,4,6
53,0,2,4,2,3,5
