week,Y0T4,Y5T9,Y10T14,Y15T19,Y20T24,Y25T29,Y30T34,Y35T39,Y40T44,Y45T49,Y50T54,Y55T59,Y60T64
1,0,0,0,0,0,0,0,0,0,1,1,0,0
2,1,0,0,0,0,0,0,0,0,1,0,0,0
3,0,0,0,0,0,0,0,0,1,1,0,3,1
4,0,0,0,0,0,0,0,0,0,0,5,0,1
5,0,0,0,0,0,0,0,0,0,1,0,0,2
6,1,0,0,0,0,0,0,0,0,1,0,0,3
7,0,0,0,0,0,0,0,0,0,0,1,0,2
8,0,0,0,0,0,1,0,0,1,0,1,1,4
9,0,0,0,0,0,0,0,0,0,0,0,1,1
10,1,0,0,0,0,0,0,0,0,0,1,2,3
11,0,0,0,0,0,0,0,0,0,0,2,1,1
12,1,0,0,0,0,0,0,0,0,0,0,0,0
13,1,0,0,0,0,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0,1,0,4,1,1
15,1,0,0,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,1,0,1,0,0,0,1,0,1
17,0,0,0,1,0,0,1,0,0,1,0,1,2
18,0,0,0,0,0,0,0,0,0,1,1,1,0
19,0,0,0,0,0,0,0,0,0,0,0,1,1
20,0,0,0,0,0,0,0,0,1,0,0,2,0
21,0,0,0,1,0,0,1,0,2,0,0,1,0
22,0,0,0,0,0,0,0,0,1,0,0,2,1
23,0,0,0,0,0,0,0,0,1,1,0,1,0
24,0,0,0,0,0,1,0,1,0,0,0,2,1
25,0,0,0,0,0,0,0,0,0,0,1,0,2
26,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0,0,1,0,0,2
28,0,0,0,0,0,0,0,0,0,0,1,0,3
29,0,0,0,0,0,0,0,0,0,0,0,3,1
30,0,0,0,0,0,0,0,0,1,0,1,0,2
31,0,0,0,0,0,1,0,0,1,0,0,0,1
32,0,0,0,0,0,1,0,0,0,1,2,1,0
33,0,0,0,0,0,0,0,0,0,1,0,1,0
34,0,0,0,0,0,1,0,0,0,0,0,3,0
35,0,0,0,0,0,0,0,0,1,0,0,0,2
36,0,0,0,0,0,0,0,0,0,0,0,1,2
37,0,0,0,0,0,0,0,0,0,0,0,0,0
38,0,0,0,0,0,0,0,0,0,0,0,0,0
39,0,0,0,0,0,0,0,0,0,0,0,0,0
40,0,0,0,0,0,0,0,0,0,0,0,0,0
41,0,0,0,0,0,0,0,0,0,0,0,0,0
42,0,0,0,0,0,0,0,0,0,0,0,0,0
43,0,0,0,0,0,0,0,0,0,0,0,0,0
44,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,0,0,0,0,0,0,0,0,0,0,0,0
46,0,0,0,0,0,0,0,0,0,0,0,0,0
47,0,0,0,0,0,0,0,0,0,0,0,0,0
48,0,0,0,0,0,0,0,0,0,0,0,0,0
49,0,0,0,0,0,0,0,0,0,0,0,0,0
50,0,0,0,0,0,0,0,0,0,0,0,0,0
51,0,0,0,0,0,0,0,0,0,0,0,0,0
52,0,0,0,0,0,0,0,0,0,0,0,0,0
53,0,0,0,0,0,0,0,0,0,0,0,0,0
