week,Y65T69,Y70T74,Y75T79,Y80T84,Y85T89,Y_GE90
1,0,3,0,6,7,18
2,3,5,4,7,9,20
3,0,3,4,5,11,19
4,3,2,7,12,7,10
5,1,5,5,10,6,13
6,2,4,5,5,7,17
7,7,4,4,9,3,11
8,6,1,7,8,10,13
9,0,3,6,6,8,11
10,0,6,4,6,11,15
11,1,4,1,8,5,10
12,4,3,1,9,7,12
13,3,3,1,12,5,6
14,1,4,3,9,7,16
15,3,4,6,2,7,10
16,3,5,2,3,12,12
17,1,2,4,9,5,14
18,2,4,3,5,7,11
19,2,5,4,1,8,11
20,2,2,4,6,8,11
21,4,1,6,12,7,9
22,2,3,7,3,5,12
23,5,2,5,9,8,8
24,3,1,2,10,11,9
25,3,3,3,11,10,10
26,3,4,1,3,9,10
27,2,2,4,3,10,5
28,3,6,3,5,6,8
29,1,5,5,5,8,12
30,1,5,4,8,13,12
31,2,4,4,5,6,13
32,0,6,3,5,3,6
33,4,3,1,4,6,9
34,1,3,5,7,12,9
35,2,3,6,7,7,12
36,4,1,3,9,9,8
37,3,3,3,6,11,7
38,3,6,3,3,12,9
39,2,6,3,6,7,7
40,4,5,4,4,15,9
41,4,2,4,7,13,15
42,3,3,5,10,10,17
43,1,3,4,12,12,5
44,3,2,4,11,11,20
45,4,4,3,6,9,13
46,4,4,2,3,12,18
47,4,2,2,3,15,12
48,2,4,2,7,7,14
49,5,3,6,4,10,10
50,3,9,5,6,6,14
51,3,5,10,7,7,13
52,7,5,5,8,13,17
53,0,0,0,0,0,0
