week,Y0T4,Y5T9,Y10T14,Y15T19,Y20T24,Y25T29,Y30T34,Y35T39,Y40T44,Y45T49,Y50T54,Y55T59,Y60T64
1,1,0,0,0,0,1,0,1,3,1,1,4,10
2,0,0,0,0,0,0,1,1,2,2,4,6,1
3,1,0,0,0,0,0,1,0,0,1,5,7,10
4,1,0,0,0,1,0,1,2,1,2,2,9,9
5,2,1,0,0,0,0,0,1,0,1,5,2,3
6,2,0,0,0,1,1,1,1,0,0,4,4,5
7,0,0,0,0,0,0,1,2,2,2,3,4,7
8,0,0,0,0,0,2,0,2,0,0,1,3,11
9,1,0,0,0,1,0,1,1,1,0,2,4,7
10,0,1,0,0,0,0,0,0,3,0,8,8,5
11,0,0,0,2,0,0,1,1,0,2,2,7,8
12,2,0,0,0,0,0,0,1,0,1,3,10,3
13,2,0,0,0,0,0,2,1,0,1,2,10,6
14,2,0,0,0,1,1,2,1,1,0,3,8,10
15,1,0,0,0,0,1,2,1,0,0,0,5,5
16,0,0,0,0,2,1,0,0,0,3,2,6,7
17,1,0,0,0,0,1,0,1,0,1,1,4,8
18,2,0,0,0,2,1,0,0,0,0,1,6,7
19,1,1,0,0,0,0,3,0,0,2,1,2,10
20,0,0,0,0,0,0,0,1,0,2,4,9,6
21,0,0,0,0,0,0,0,1,2,0,2,6,7
22,0,0,0,1,0,0,0,1,0,4,3,6,4
23,0,0,0,0,0,0,2,2,1,3,6,6,10
24,0,0,0,0,0,1,0,1,1,2,1,7,7
25,2,0,0,1,0,0,0,0,0,3,0,5,1
26,0,0,0,0,0,0,0,1,1,1,3,5,5
27,0,0,0,0,0,1,0,2,0,1,3,6,6
28,1,1,0,0,1,0,2,0,2,2,1,4,15
29,0,0,0,0,0,0,1,2,0,2,2,8,8
30,1,1,0,0,0,1,0,1,2,0,3,4,6
31,0,0,0,0,0,0,0,1,2,1,3,4,6
32,1,0,0,0,1,0,0,2,0,1,5,5,11
33,1,0,0,0,0,0,0,0,0,2,3,3,11
34,0,0,0,1,1,1,1,1,6,1,5,5,6
35,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0,0,0,0,0,0,0,0,0,0,0,0,0
38,0,0,0,0,0,0,0,0,0,0,0,0,0
39,0,0,0,0,0,0,0,0,0,0,0,0,0
40,0,0,0,0,0,0,0,0,0,0,0,0,0
41,0,0,0,0,0,0,0,0,0,0,0,0,0
42,0,0,0,0,0,0,0,0,0,0,0,0,0
43,0,0,0,0,0,0,0,0,0,0,0,0,0
44,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,0,0,0,0,0,0,0,0,0,0,0,0
46,0,0,0,0,0,0,0,0,0,0,0,0,0
47,0,0,0,0,0,0,0,0,0,0,0,0,0
48,0,0,0,0,0,0,0,0,0,0,0,0,0
49,0,0,0,0,0,0,0,0,0,0,0,0,0
50,0,0,0,0,0,0,0,0,0,0,0,0,0
51,0,0,0,0,0,0,0,0,0,0,0,0,0
52,0,0,0,0,0,0,0,0,0,0,0,0,0
53,0,0,0,0,0,0,0,0,0,0,0,0,0
