week,Y65T69,Y70T74,Y75T79,Y80T84,Y85T89,Y_GE90
1,1,3,2,1,9,9
2,0,0,4,3,5,10
3,1,1,4,1,3,19
4,0,3,7,5,3,12
5,1,4,4,4,6,14
6,2,4,2,4,8,14
7,0,0,7,5,10,13
8,3,3,3,3,7,11
9,0,4,7,2,8,11
10,3,3,5,6,6,12
11,2,4,5,2,5,10
12,2,1,4,2,2,8
13,1,1,1,5,9,6
14,3,3,5,8,3,12
15,3,5,3,3,2,10
16,1,4,1,5,5,12
17,1,1,3,7,5,7
18,2,2,2,4,1,5
19,3,0,8,9,6,11
20,3,1,2,8,2,14
21,1,2,6,3,6,7
22,8,2,2,4,3,8
23,6,3,4,2,5,8
24,1,3,5,3,5,9
25,1,1,3,3,4,9
26,1,4,5,3,6,7
27,2,1,4,7,7,8
28,3,5,1,3,9,7
29,2,3,4,2,4,8
30,0,1,1,4,5,10
31,2,2,3,3,4,3
32,2,3,3,1,4,7
33,2,3,5,7,6,7
34,2,1,4,4,7,6
35,4,1,2,1,7,5
36,1,2,3,2,7,12
37,3,3,4,4,5,13
38,1,6,5,3,5,9
39,1,5,1,7,5,12
40,0,2,2,7,8,10
41,3,1,3,4,8,8
42,3,0,7,4,5,6
43,2,3,1,4,7,12
44,3,0,4,4,3,6
45,2,2,5,4,3,8
46,2,4,1,5,4,5
47,4,4,3,3,7,9
48,0,1,2,4,9,10
49,1,5,2,0,6,14
50,2,4,4,3,8,4
51,2,2,4,0,4,14
52,1,3,6,5,8,8
53,0,0,0,0,0,0
