week,Y65T69,Y70T74,Y75T79,Y80T84,Y85T89,Y_GE90
1,1,0,0,1,1,5
2,0,1,1,0,0,0
3,0,1,1,0,1,3
4,0,1,1,2,3,1
5,0,1,0,1,1,3
6,1,3,0,0,0,3
7,0,0,0,2,0,0
8,1,0,1,0,0,2
9,0,0,1,1,1,3
10,1,1,0,3,1,1
11,0,1,0,1,2,1
12,0,0,1,1,1,1
13,0,1,0,1,1,4
14,0,0,1,2,1,2
15,0,1,1,2,1,3
16,1,1,2,1,3,3
17,1,2,1,0,0,1
18,0,1,0,0,1,1
19,0,0,1,0,2,0
20,0,0,0,1,0,1
21,0,0,1,0,0,1
22,0,0,0,1,1,1
23,0,0,2,0,1,8
24,0,1,1,0,2,1
25,0,0,1,1,1,1
26,1,0,1,1,0,1
27,0,0,0,0,2,0
28,0,2,0,0,0,0
29,0,0,3,1,1,2
30,0,1,0,1,3,0
31,0,0,1,0,4,1
32,0,0,1,0,0,2
33,0,0,0,1,0,2
34,0,0,1,2,1,0
35,0,0,1,1,2,2
36,0,0,1,0,0,2
37,0,1,0,2,1,2
38,0,1,1,2,1,0
39,0,1,1,1,0,3
40,2,0,0,0,0,2
41,0,0,0,0,1,1
42,1,0,0,1,2,3
43,0,0,0,1,1,1
44,0,1,1,2,0,1
45,1,0,0,1,2,0
46,1,1,0,0,2,5
47,0,1,3,2,4,4
48,2,0,1,3,2,7
49,0,0,1,0,5,7
50,1,1,1,0,1,2
51,0,1,1,1,1,1
52,0,0,0,1,2,3
53,0,0,2,3,2,1
