week,Y0T4,Y5T9,Y10T14,Y15T19,Y20T24,Y25T29,Y30T34,Y35T39,Y40T44,Y45T49,Y50T54,Y55T59,Y60T64
1,0,0,0,0,0,1,0,2,2,0,4,3,2
2,0,0,0,0,0,0,0,1,0,0,0,1,5
3,1,1,1,0,0,0,0,0,2,0,1,2,3
4,1,0,0,0,0,1,0,0,1,2,1,3,2
5,1,0,0,0,0,0,0,0,0,0,0,4,4
6,0,0,0,0,0,0,0,0,1,2,0,2,7
7,0,0,0,0,1,0,0,1,2,1,1,3,4
8,1,0,0,0,0,1,0,0,0,2,5,1,4
9,1,0,0,0,0,1,0,1,1,2,2,3,4
10,0,0,0,0,0,0,0,0,1,0,2,0,4
11,1,0,0,0,0,0,0,0,1,1,3,1,5
12,2,0,0,0,0,0,0,0,2,1,0,5,3
13,0,0,0,0,1,0,0,3,1,0,2,1,7
14,0,0,0,0,0,0,0,2,0,1,3,1,4
15,0,0,0,0,0,1,2,0,0,3,1,2,4
16,0,1,0,0,1,0,0,2,0,1,2,3,6
17,1,0,0,0,0,0,0,1,1,1,0,4,3
18,0,0,0,0,0,1,0,0,0,1,0,2,1
19,1,0,0,0,0,0,0,2,0,0,3,2,9
20,1,0,0,1,0,1,1,0,0,1,4,5,6
21,0,0,0,0,0,0,0,1,0,2,3,1,2
22,1,0,0,0,0,0,0,0,0,1,1,0,3
23,1,0,0,0,0,1,0,0,1,0,1,3,4
24,0,0,0,0,1,1,0,0,0,1,1,1,6
25,1,0,0,0,0,1,0,0,0,2,3,5,5
26,0,0,0,0,0,0,1,1,0,2,1,4,4
27,0,0,0,0,0,2,0,2,2,0,0,3,8
28,0,0,0,0,0,0,1,0,1,3,2,2,7
29,1,0,0,0,0,0,0,0,0,4,2,6,6
30,3,0,0,1,0,1,0,1,1,1,4,4,3
31,0,0,0,0,0,1,1,0,1,0,7,2,5
32,0,0,0,1,0,0,1,1,2,1,1,5,8
33,0,0,0,0,0,0,0,0,1,1,0,1,3
34,0,0,0,0,0,0,0,1,0,1,1,2,5
35,0,0,0,0,0,0,0,1,1,1,1,3,3
36,1,0,0,0,0,0,0,0,0,0,2,2,5
37,0,0,0,0,0,0,0,1,1,0,5,2,4
38,0,0,0,0,1,0,1,1,0,2,1,2,5
39,1,0,0,0,0,0,0,0,1,0,3,1,8
40,0,0,0,0,0,0,0,1,0,2,0,2,3
41,1,0,0,0,0,0,1,2,0,3,1,3,6
42,0,0,0,0,0,0,0,0,0,2,1,3,2
43,2,0,0,2,0,0,0,2,0,2,1,1,6
44,3,0,0,0,1,0,0,0,0,1,0,3,2
45,2,0,2,0,0,0,0,1,0,2,2,3,5
46,0,0,0,0,0,0,0,0,0,0,2,1,3
47,1,0,0,0,1,0,0,0,1,1,1,3,5
48,0,0,0,0,0,0,1,0,0,1,1,4,10
49,0,0,0,0,0,0,0,0,0,1,1,3,4
50,1,0,0,0,1,0,1,0,0,1,4,3,11
51,1,0,0,0,0,1,1,0,0,2,0,2,6
52,0,0,0,0,0,1,0,0,0,1,1,2,4
53,1,0,0,1,1,0,0,0,0,1,1,4,7
