week,Y0T4,Y5T9,Y10T14,Y15T19,Y20T24,Y25T29,Y30T34,Y35T39,Y40T44,Y45T49,Y50T54,Y55T59,Y60T64
1,0,0,0,0,0,0,0,0,1,1,0,1,2
2,0,0,0,0,0,0,0,0,0,0,1,0,1
3,0,0,0,0,0,0,0,1,0,1,0,2,1
4,0,0,0,0,0,0,1,0,0,0,0,2,1
5,0,0,0,0,0,1,0,0,1,0,1,2,3
6,0,0,0,0,0,0,0,0,0,0,0,2,0
7,0,0,1,0,0,0,0,0,0,2,5,0,1
8,1,0,0,0,0,0,0,0,0,0,0,0,1
9,1,0,1,0,0,0,0,0,0,0,1,0,1
10,1,0,0,0,0,0,0,0,0,0,0,2,3
11,0,0,0,0,0,0,0,0,0,0,0,0,1
12,0,0,0,0,0,0,0,0,1,1,0,3,1
13,0,0,0,1,0,0,0,0,0,0,0,1,0
14,0,0,0,0,0,0,0,0,1,0,0,1,3
15,0,0,0,0,0,0,0,0,1,0,0,1,0
16,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,2
18,0,0,0,1,0,0,0,0,0,0,0,0,1
19,0,0,0,0,0,0,0,1,1,0,0,0,1
20,0,0,0,0,0,0,0,0,1,0,0,0,1
21,0,0,0,0,0,0,0,0,0,0,2,1,2
22,0,0,0,0,0,1,0,1,1,1,2,1,4
23,0,0,0,0,0,0,0,0,0,0,1,1,0
24,1,0,0,0,0,0,0,0,0,1,1,0,1
25,0,0,0,0,1,0,0,1,1,0,0,1,0
26,0,0,0,0,0,0,0,0,0,1,0,1,1
27,0,0,0,0,0,0,0,0,0,0,0,1,4
28,0,0,0,0,0,0,0,0,0,0,2,1,1
29,0,0,0,0,0,0,0,0,0,0,1,1,0
30,1,0,0,0,0,0,0,0,0,0,2,0,2
31,0,0,0,0,0,0,0,0,1,0,1,1,1
32,0,0,0,0,0,0,0,0,0,0,0,0,0
33,0,0,0,0,0,0,0,0,0,0,0,0,0
34,1,0,0,0,0,0,0,0,0,0,0,0,0
35,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0,0,0,0,0,0,1,1,0,1,0,0,0
37,0,0,0,0,0,0,0,1,0,0,0,2,1
38,0,0,0,0,0,0,0,0,0,0,0,2,2
39,1,0,0,0,1,0,0,1,0,0,1,0,0
40,0,0,0,0,0,0,0,0,0,2,2,1,0
41,0,0,0,0,0,0,0,0,1,1,1,2,3
42,0,0,0,0,0,0,0,0,0,0,0,0,0
43,0,0,0,0,0,0,0,0,0,0,2,0,1
44,0,0,0,0,0,0,0,0,0,1,0,0,1
45,0,0,0,0,0,0,1,0,0,0,1,2,0
46,1,0,0,0,0,0,0,0,0,0,0,3,1
47,1,0,0,0,0,0,0,0,0,0,0,0,0
48,0,0,0,0,0,0,0,0,0,1,1,2,0
49,0,0,0,0,0,0,0,0,0,0,0,0,1
50,1,0,0,0,0,0,0,0,1,0,1,0,0
51,0,0,0,0,0,0,0,0,0,1,0,1,1
52,0,0,0,0,0,0,0,0,0,0,0,0,2
53,0,0,0,0,0,0,0,0,0,1,0,0,2
