week,Y0T4,Y5T9,Y10T14,Y15T19,Y20T24,Y25T29,Y30T34,Y35T39,Y40T44,Y45T49,Y50T54,Y55T59,Y60T64
1,0,0,0,0,0,0,0,0,0,0,3,1,2
2,0,0,0,0,0,0,0,0,0,0,0,1,4
3,0,0,0,0,2,0,1,0,0,0,1,1,6
4,0,0,0,0,0,0,0,0,0,1,2,2,3
5,1,0,0,0,0,0,0,0,2,1,1,3,1
6,0,1,0,0,0,0,0,1,0,0,0,2,2
7,1,1,0,0,0,1,0,0,0,0,3,1,5
8,0,0,0,0,0,0,0,0,0,1,1,3,4
9,0,0,0,0,0,0,0,1,0,1,0,1,0
10,0,0,0,0,1,1,0,0,1,3,1,3,6
11,1,0,0,0,0,1,0,0,0,1,2,3,2
12,0,0,0,0,1,0,1,2,0,2,0,1,2
13,0,0,0,0,0,0,0,0,0,1,1,2,4
14,0,0,0,0,0,0,0,1,0,0,2,3,2
15,1,0,1,0,0,0,0,0,0,1,2,3,2
16,0,0,0,1,0,0,0,0,1,0,3,0,4
17,0,0,0,0,0,0,1,1,0,0,1,1,0
18,0,0,0,0,0,0,0,0,1,1,1,1,2
19,0,0,0,0,0,0,0,0,0,0,0,1,2
20,0,0,0,0,0,0,0,0,0,1,0,1,4
21,0,0,0,0,0,0,0,0,0,1,1,1,1
22,0,0,0,0,0,1,0,0,0,1,1,5,5
23,0,0,0,0,0,0,0,0,2,4,2,3,2
24,0,0,0,0,0,0,0,1,0,0,0,2,2
25,0,0,0,0,0,0,0,0,0,0,0,8,7
26,0,0,0,0,0,0,0,1,1,0,0,1,2
27,1,0,0,0,1,0,0,0,1,1,0,2,4
28,0,0,0,0,0,0,1,0,0,0,0,4,2
29,0,0,1,0,0,1,0,0,0,0,1,2,4
30,0,0,0,0,0,1,0,0,1,0,1,2,4
31,1,0,0,0,1,0,0,0,1,0,1,3,3
32,0,0,1,0,0,0,0,1,1,0,1,3,2
33,0,0,0,0,0,0,0,1,0,0,0,3,3
34,0,0,0,0,1,0,0,0,0,0,0,1,3
35,0,0,0,0,0,0,0,0,0,3,3,3,2
36,0,0,0,0,0,0,0,1,2,1,2,1,4
37,1,1,0,1,0,0,0,0,2,2,1,3,2
38,0,0,0,1,0,0,0,0,1,0,1,3,0
39,0,0,0,1,0,1,0,0,0,1,2,1,4
40,0,0,0,0,2,0,1,0,0,1,1,3,3
41,0,0,0,0,0,0,1,0,1,1,1,2,0
42,2,0,0,1,0,1,0,0,0,1,0,2,2
43,0,0,0,0,0,1,0,1,0,0,2,1,1
44,0,0,0,0,0,0,0,1,0,1,0,3,3
45,0,0,0,0,0,0,0,0,1,1,2,4,2
46,0,0,0,0,0,1,0,0,0,0,1,2,2
47,0,0,0,0,0,0,0,0,1,1,0,0,2
48,0,0,0,0,0,0,0,0,1,0,2,0,4
49,1,0,0,1,0,0,1,0,2,0,1,1,2
50,1,0,0,0,1,0,0,0,1,1,2,0,2
51,0,0,0,0,0,0,0,0,0,4,1,3,5
52,0,0,0,0,0,0,0,1,0,2,2,1,3
53,0,0,0,0,0,0,0,0,0,0,0,0,0
