week,Y0T4,Y5T9,Y10T14,Y15T19,Y20T24,Y25T29,Y30T34,Y35T39,Y40T44,Y45T49,Y50T54,Y55T59,Y60T64
1,1,0,0,0,0,0,0,0,0,1,0,4,0
2,0,0,0,0,0,0,0,0,0,1,5,1,0
3,0,0,0,0,0,0,0,0,0,1,4,2,2
4,0,0,0,0,0,0,0,0,0,0,0,4,2
5,0,1,0,0,0,0,0,0,0,0,1,1,3
6,0,0,0,0,1,0,0,0,0,2,0,3,4
7,0,0,0,0,0,0,0,0,0,0,1,0,1
8,1,0,0,0,0,0,0,0,0,2,1,1,2
9,0,0,0,0,0,0,1,0,0,2,1,1,3
10,1,0,0,0,0,0,1,0,0,0,2,1,3
11,0,0,0,0,0,0,0,0,0,0,1,1,2
12,0,0,0,0,0,0,0,0,0,1,1,0,2
13,0,0,0,0,0,0,0,0,0,0,1,1,3
14,1,0,0,0,0,1,1,0,0,2,0,1,3
15,0,0,0,0,0,0,0,0,0,0,1,0,2
16,0,0,0,0,0,0,0,0,0,0,2,0,3
17,0,0,0,0,0,0,0,0,1,0,1,2,2
18,0,0,0,0,0,0,0,0,0,1,1,1,3
19,0,0,0,0,0,0,0,0,1,0,5,3,1
20,0,0,0,0,0,1,0,1,0,1,0,3,0
21,0,0,0,0,0,1,1,0,1,1,2,1,1
22,0,0,0,0,0,0,0,0,0,0,1,2,1
23,0,0,0,0,0,0,0,0,1,0,1,2,0
24,0,0,0,0,0,0,0,0,0,0,1,2,4
25,0,0,0,0,0,1,0,0,0,2,0,1,1
26,0,0,0,0,0,0,0,1,1,1,0,0,1
27,0,0,0,0,1,0,0,0,0,0,1,1,3
28,0,0,0,0,0,0,1,0,0,0,0,0,2
29,0,0,0,0,0,0,0,0,0,0,1,0,2
30,0,0,0,0,0,1,0,1,0,1,1,0,1
31,0,0,0,0,0,0,0,0,1,0,0,2,0
32,0,0,0,0,0,1,0,0,0,0,2,0,4
33,0,1,0,0,0,0,0,0,0,1,3,0,1
34,1,0,1,0,0,0,0,0,0,0,1,0,0
35,2,0,0,0,0,0,0,0,1,0,1,3,5
36,0,0,0,0,0,1,0,0,0,1,2,2,3
37,0,0,0,1,0,0,0,0,1,0,0,1,5
38,0,0,0,0,0,1,0,0,0,0,2,2,0
39,0,0,0,0,0,0,0,0,0,0,2,3,1
40,1,0,0,0,0,0,0,1,0,0,1,1,1
41,0,0,0,0,1,1,0,0,0,1,1,4,1
42,0,0,0,0,0,0,0,1,0,1,0,1,3
43,0,0,0,0,0,0,0,2,0,1,0,0,5
44,0,0,0,0,0,0,0,0,0,1,0,2,3
45,0,0,0,0,0,0,0,0,0,0,1,1,3
46,0,0,0,0,0,1,0,0,0,0,0,2,1
47,0,0,0,0,0,0,0,0,0,1,3,1,3
48,0,0,0,0,0,0,0,0,1,0,1,1,6
49,0,0,0,0,0,0,0,0,0,0,0,3,2
50,0,0,0,0,0,0,0,0,0,1,1,1,2
51,0,0,0,0,0,0,0,1,0,0,2,1,3
52,1,0,0,0,1,0,0,0,0,0,0,0,2
53,0,0,0,0,0,0,0,0,0,0,0,0,0
