week,Y65T69,Y70T74,Y75T79,Y80T84,Y85T89,Y_GE90
1,1,0,5,7,9,24
2,2,2,3,8,10,16
3,2,3,8,5,9,18
4,5,0,5,4,10,18
5,0,1,4,9,10,23
6,0,4,2,4,15,18
7,6,3,2,5,9,12
8,2,2,4,5,9,14
9,3,1,4,6,18,24
10,1,2,4,8,12,15
11,0,4,4,11,8,24
12,1,3,5,7,10,18
13,1,3,2,8,3,12
14,0,4,4,7,7,16
15,2,5,2,6,13,6
16,3,4,6,5,5,12
17,3,3,3,3,4,11
18,5,3,3,6,4,19
19,1,3,0,6,7,12
20,0,5,3,3,5,18
21,2,1,2,6,8,13
22,4,1,1,4,4,5
23,0,1,3,3,5,14
24,3,1,2,6,3,8
25,1,2,7,8,9,7
26,3,2,3,4,5,20
27,1,0,1,4,8,14
28,0,5,4,3,12,6
29,6,2,0,7,4,13
30,1,2,2,6,9,5
31,2,3,5,6,11,9
32,2,4,4,13,8,19
33,4,1,3,9,11,12
34,4,5,2,7,9,15
35,2,2,2,3,7,8
36,2,4,3,6,9,11
37,2,1,2,6,7,7
38,1,4,3,6,7,7
39,2,4,4,8,6,9
40,0,3,4,8,11,23
41,4,3,3,7,9,6
42,0,1,2,6,5,8
43,1,1,4,1,12,8
44,1,4,3,5,8,11
45,3,4,1,7,7,16
46,2,1,3,3,8,10
47,3,3,6,3,10,15
48,0,2,4,7,8,9
49,0,2,1,5,10,13
50,3,1,4,4,16,10
51,1,2,0,7,8,16
52,2,4,7,3,14,16
53,0,0,0,0,0,0
