week,Y0T4,Y5T9,Y10T14,Y15T19,Y20T24,Y25T29,Y30T34,Y35T39,Y40T44,Y45T49,Y50T54,Y55T59,Y60T64
1,0,0,0,0,1,1,0,0,1,3,3,4,5
2,0,0,0,0,0,0,0,0,0,2,3,2,5
3,0,0,0,0,0,0,0,1,1,1,1,8,6
4,2,0,0,0,1,1,1,1,1,0,1,3,4
5,0,0,0,0,0,0,0,0,0,0,1,4,7
6,1,0,0,0,1,0,0,0,1,2,0,1,1
7,0,0,0,0,0,0,1,0,2,4,1,1,5
8,0,0,0,1,0,2,0,0,2,1,3,2,5
9,0,0,0,1,1,0,0,0,2,1,2,5,1
10,1,0,0,0,0,0,0,1,0,0,2,6,5
11,3,0,0,0,0,0,1,3,0,1,3,2,3
12,1,0,0,0,0,0,0,0,1,1,3,6,4
13,0,0,0,0,0,1,0,1,0,1,1,3,3
14,1,0,0,1,0,1,0,1,0,4,2,1,3
15,0,0,0,0,0,0,1,0,4,4,3,5,7
16,0,0,0,0,0,0,0,0,0,0,2,2,4
17,0,0,0,0,0,2,0,1,0,0,3,4,2
18,0,1,0,0,0,0,1,1,0,1,5,5,5
19,0,0,0,0,0,0,0,0,1,2,6,5,7
20,1,0,0,0,0,1,1,0,0,1,1,1,4
21,0,0,0,0,0,0,0,0,1,1,0,1,4
22,0,0,0,0,0,0,0,0,1,2,0,2,5
23,0,0,0,0,0,0,0,0,0,3,3,5,2
24,1,0,0,1,0,0,0,1,1,2,0,2,4
25,1,0,0,0,0,0,0,0,0,0,1,3,4
26,0,0,0,0,0,0,1,0,1,4,1,2,2
27,0,0,0,1,0,0,0,0,0,0,2,2,4
28,0,0,0,0,0,0,0,0,1,0,0,1,6
29,0,0,0,0,0,0,0,0,0,0,0,2,3
30,1,0,0,0,0,0,0,1,0,1,3,6,1
31,0,0,0,1,0,0,1,1,0,3,3,4,10
32,0,0,0,0,0,0,0,0,0,1,1,7,2
33,0,0,0,0,0,0,0,0,1,0,1,2,2
34,1,0,0,0,0,0,0,0,1,1,3,5,11
35,0,0,0,0,0,1,0,0,2,2,1,5,2
36,1,0,0,1,0,1,0,0,1,0,8,1,8
37,0,1,0,0,0,0,0,0,1,0,4,2,7
38,1,0,0,0,0,0,0,1,0,2,6,3,2
39,0,0,0,0,0,0,0,0,1,3,1,4,4
40,0,0,0,0,1,0,0,0,0,1,4,1,11
41,1,0,0,0,0,0,0,0,2,0,5,5,4
42,0,0,0,0,1,0,0,0,2,0,0,3,5
43,2,0,0,0,0,0,1,0,2,1,3,2,5
44,1,0,0,0,1,1,1,0,0,3,3,2,5
45,1,0,0,0,0,0,1,1,0,0,3,1,1
46,1,0,0,0,0,0,0,0,1,1,2,4,3
47,0,0,0,0,0,0,1,1,0,0,2,1,3
48,0,0,0,0,0,0,0,1,1,3,1,3,8
49,1,0,0,1,0,0,0,0,1,1,0,2,1
50,1,0,0,0,0,1,0,1,1,2,3,5,5
51,2,0,0,0,0,0,1,1,1,0,0,4,2
52,1,0,0,0,0,0,0,1,2,0,8,3,9
53,0,0,0,0,0,0,0,0,0,0,0,0,0
