week,Y0T4,Y5T9,Y10T14,Y15T19,Y20T24,Y25T29,Y30T34,Y35T39,Y40T44,Y45T49,Y50T54,Y55T59,Y60T64
1,1,0,0,0,0,1,0,0,0,0,0,1,1
2,0,0,0,0,1,1,0,0,0,1,1,0,3
3,0,0,0,0,0,0,0,0,0,0,3,1,5
4,0,0,0,0,0,0,0,0,1,0,1,3,3
5,1,0,0,0,0,1,0,0,0,1,1,0,3
6,0,0,0,0,0,0,0,0,0,1,1,2,3
7,0,0,0,0,0,0,0,0,2,0,4,3,3
8,0,0,0,0,0,0,1,0,0,0,0,1,4
9,0,0,0,0,0,0,0,0,0,2,4,1,4
10,1,0,0,0,1,0,0,0,0,2,1,1,2
11,0,0,0,0,1,0,0,0,0,0,2,1,0
12,0,0,0,0,1,0,0,0,0,1,2,1,2
13,2,0,0,0,0,0,0,0,0,1,0,3,3
14,1,0,0,0,0,0,1,0,0,1,1,1,5
15,0,0,0,0,0,0,0,0,0,1,1,2,5
16,0,0,0,0,0,0,0,0,0,1,1,0,1
17,0,0,0,0,0,0,0,0,0,0,1,1,2
18,0,0,0,0,0,0,0,0,0,0,0,2,1
19,1,0,0,0,0,0,0,1,0,0,1,4,2
20,1,0,0,0,0,0,0,2,1,1,0,3,3
21,0,0,0,0,0,0,0,0,0,1,3,2,4
22,0,0,0,1,0,0,0,0,0,2,0,3,1
23,0,0,0,0,0,0,0,0,0,2,1,3,0
24,0,0,0,0,0,1,0,0,0,0,1,5,1
25,0,0,0,0,1,0,0,1,0,0,2,0,5
26,0,0,0,0,0,1,0,2,0,1,2,2,4
27,0,0,0,0,0,0,0,1,0,0,1,4,6
28,0,0,0,0,1,1,1,0,0,1,0,0,0
29,0,0,0,0,0,0,1,0,1,1,1,2,2
30,0,0,0,0,0,0,0,0,0,0,2,4,3
31,1,0,0,0,0,1,1,0,0,0,1,2,0
32,1,0,0,0,1,0,1,0,1,0,0,0,1
33,1,0,0,0,0,0,0,0,0,1,3,1,3
34,0,0,0,0,0,0,0,2,1,1,2,1,0
35,0,0,0,0,0,0,0,0,0,0,0,2,0
36,0,0,0,0,0,0,0,0,0,0,1,2,2
37,0,0,0,0,0,0,0,0,0,0,3,3,0
38,0,0,0,1,1,0,0,0,0,0,0,2,1
39,0,0,0,0,0,0,0,0,0,1,3,0,0
40,0,0,0,0,0,0,0,0,1,2,1,0,3
41,0,0,0,0,0,1,0,0,0,0,0,1,1
42,1,0,0,0,1,1,0,0,0,0,1,2,0
43,0,0,0,0,0,0,0,0,2,0,0,3,2
44,0,0,0,0,1,1,1,0,0,0,1,2,5
45,0,0,0,0,0,0,0,0,0,2,1,3,3
46,1,0,0,0,0,0,0,0,0,1,1,2,1
47,0,0,0,0,0,0,0,0,1,0,2,3,1
48,1,0,0,0,0,0,1,0,0,0,0,3,4
49,0,0,0,0,0,0,0,1,0,0,1,2,1
50,0,0,0,0,0,0,1,0,0,1,1,2,4
51,1,0,0,0,0,1,0,0,0,2,0,1,3
52,0,0,0,0,1,0,0,0,1,0,3,2,7
53,0,0,0,0,0,0,0,0,0,0,0,0,0
