week,Y0T4,Y5T9,Y10T14,Y15T19,Y20T24,Y25T29,Y30T34,Y35T39,Y40T44,Y45T49,Y50T54,Y55T59,Y60T64
1,0,0,0,0,0,0,0,0,0,0,0,1,1
2,0,0,0,0,0,0,0,0,0,1,0,0,0
3,0,0,0,0,0,0,0,1,0,0,0,0,2
4,0,0,0,0,0,0,0,0,0,0,2,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,1
7,0,0,0,0,0,0,0,0,0,0,0,2,0
8,0,0,0,0,0,0,0,0,0,0,0,0,2
9,0,0,0,0,0,0,0,0,1,0,0,1,1
10,0,0,0,0,0,0,0,0,0,0,0,1,0
11,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,0,1,1,1,0,0
13,0,0,0,0,0,0,0,0,0,0,0,0,1
14,0,0,0,0,0,0,0,0,0,0,0,0,1
15,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0,0,1,1
17,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,1,0,0,0,1,0,1
19,0,0,0,0,0,0,0,0,0,0,0,0,1
20,0,0,0,0,0,0,0,0,0,0,0,2,1
21,0,0,0,0,0,0,0,0,0,0,2,0,2
22,0,0,0,0,0,0,0,0,0,1,0,0,0
23,0,0,0,0,0,0,0,1,0,0,0,1,2
24,0,0,0,0,0,0,0,0,0,0,0,0,1
25,0,0,0,0,0,0,0,0,0,1,0,1,1
26,0,0,0,0,0,0,0,0,0,0,0,2,0
27,0,0,0,0,0,0,0,0,0,0,0,0,1
28,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0,0,0,0,0,0,1
30,0,0,0,0,0,0,0,0,0,0,0,0,1
31,0,0,0,0,0,0,0,0,0,0,0,2,0
32,0,0,1,0,1,0,1,0,0,0,0,0,1
33,0,0,0,0,0,0,0,0,0,1,0,1,0
34,0,0,0,0,0,0,0,1,0,0,0,0,2
35,0,0,0,0,0,0,0,0,0,1,0,0,1
36,0,0,0,0,0,0,0,0,0,0,0,1,1
37,0,0,0,0,0,0,0,0,0,1,0,0,1
38,1,0,0,0,0,0,0,0,0,0,1,0,0
39,1,0,0,0,0,0,0,1,0,0,1,1,1
40,0,0,0,0,0,0,0,0,0,0,0,0,1
41,0,0,0,0,0,0,0,0,0,0,0,0,1
42,0,0,0,0,0,0,0,0,0,0,0,2,0
43,0,0,0,0,0,0,0,0,0,0,0,0,0
44,0,0,0,0,0,0,0,0,0,0,1,1,0
45,0,0,0,0,0,0,0,0,0,0,1,0,0
46,0,0,0,0,0,0,0,0,0,1,0,1,0
47,0,0,0,0,0,0,0,0,0,0,0,0,2
48,0,0,0,0,0,0,0,0,0,0,1,0,0
49,0,0,0,0,0,0,0,0,0,0,0,0,1
50,0,0,0,0,0,0,0,0,1,0,1,2,1
51,0,0,0,0,0,0,0,0,0,1,0,1,0
52,0,0,0,0,0,0,0,0,0,0,1,0,1
53,0,0,0,0,0,0,0,0,0,0,0,0,0
