week,Y0T4,Y5T9,Y10T14,Y15T19,Y20T24,Y25T29,Y30T34,Y35T39,Y40T44,Y45T49,Y50T54,Y55T59,Y60T64
1,0,0,0,0,0,0,0,1,0,0,2,2,4
2,0,0,0,1,0,0,0,0,0,1,1,2,4
3,1,0,0,0,0,0,1,0,0,1,0,3,4
4,1,0,0,0,0,1,0,0,0,1,0,2,2
5,1,0,1,1,2,0,0,1,0,0,1,0,5
6,1,0,0,0,0,1,0,0,0,3,0,1,5
7,0,0,0,0,0,0,0,0,1,2,3,2,3
8,0,0,0,0,0,0,0,0,0,1,0,2,4
9,0,0,0,0,0,0,0,0,1,1,2,1,4
10,0,0,0,0,0,0,0,0,0,0,0,3,5
11,2,0,0,0,0,0,1,0,1,0,1,3,3
12,0,0,0,0,0,0,0,0,0,1,2,4,3
13,0,0,0,0,0,0,0,1,1,2,1,0,3
14,0,0,0,1,0,0,0,0,2,1,1,1,4
15,0,0,0,0,0,1,0,0,0,1,0,0,0
16,0,0,0,0,0,0,1,1,0,1,3,2,0
17,0,0,0,0,0,0,0,0,0,1,0,2,6
18,0,0,0,1,0,0,0,1,0,0,0,5,1
19,0,0,0,0,0,0,0,0,0,0,0,4,1
20,0,0,0,0,0,1,0,0,1,0,3,1,0
21,0,0,0,0,0,0,0,1,3,1,2,4,1
22,0,0,0,0,0,0,0,1,0,0,1,3,6
23,0,0,0,0,0,0,1,1,0,2,1,1,3
24,1,0,0,0,0,0,0,0,1,2,2,3,4
25,0,0,0,0,0,0,0,1,0,0,2,1,3
26,0,0,0,1,0,0,0,0,1,1,0,4,2
27,0,0,0,0,0,0,0,1,1,1,0,1,1
28,1,0,0,0,0,1,0,1,0,2,2,4,1
29,0,0,0,0,1,0,1,0,0,2,0,2,6
30,0,0,0,0,0,1,0,0,0,1,2,2,3
31,1,0,0,0,0,1,1,0,1,2,1,1,3
32,0,0,0,0,0,0,1,1,0,2,2,1,2
33,0,0,0,0,0,0,0,0,0,0,3,2,1
34,0,1,0,0,0,0,0,0,2,0,2,3,2
35,1,0,0,0,0,0,0,0,0,1,2,1,0
36,0,0,1,0,0,0,0,0,1,0,2,1,4
37,0,0,0,0,0,0,1,1,0,1,1,3,0
38,0,0,0,0,0,0,0,0,1,1,1,2,5
39,0,0,0,0,0,0,0,0,0,0,2,0,2
40,0,0,0,0,0,1,0,0,1,2,3,0,5
41,0,0,0,0,0,0,0,0,0,1,0,2,0
42,0,0,0,0,1,0,0,0,1,0,3,2,1
43,1,0,0,0,0,0,0,0,0,1,2,2,2
44,2,0,0,0,0,0,0,1,0,2,2,3,2
45,1,0,0,0,0,0,0,0,1,0,2,0,2
46,0,0,0,0,0,0,0,1,1,1,1,1,2
47,0,0,0,0,0,0,0,0,0,0,1,1,0
48,2,0,0,0,0,0,0,0,0,0,1,2,3
49,0,0,0,0,0,0,0,1,0,0,1,1,1
50,0,0,0,1,0,1,1,0,1,2,2,1,2
51,1,0,0,0,0,0,0,0,0,0,1,9,3
52,0,0,0,0,1,0,0,0,1,1,2,2,3
53,1,0,0,0,0,0,0,0,0,2,2,2,4
