week,Y65T69,Y70T74,Y75T79,Y80T84,Y85T89,Y_GE90
1,0,0,0,1,1,1
2,0,0,0,0,0,0
3,0,0,0,0,1,2
4,0,0,0,0,0,1
5,0,0,0,0,2,2
6,0,0,0,2,2,0
7,0,0,0,3,1,1
8,0,0,1,0,1,1
9,0,0,0,0,1,1
10,0,0,0,0,2,1
11,0,0,0,1,0,1
12,0,0,2,0,0,0
13,0,1,2,1,0,1
14,0,0,0,1,0,0
15,0,0,0,0,1,2
16,0,1,0,0,0,2
17,2,0,0,0,0,1
18,0,1,0,0,1,0
19,0,0,2,0,1,1
20,0,0,0,1,1,1
21,1,0,0,1,0,0
22,0,0,0,0,0,0
23,0,0,0,0,0,0
24,0,0,0,0,0,0
25,0,0,0,1,1,0
26,0,0,0,0,0,0
27,0,1,1,0,0,2
28,0,0,0,0,0,1
29,1,0,1,0,1,0
30,0,0,0,0,2,0
31,0,0,0,1,0,0
32,0,1,0,0,2,0
33,0,0,1,0,0,0
34,1,0,0,0,2,0
35,0,0,0,0,2,1
36,0,0,0,0,0,1
37,0,0,0,0,0,1
38,0,0,0,1,0,0
39,0,1,0,0,0,0
40,0,0,0,0,0,1
41,2,0,1,0,0,0
42,0,1,1,1,2,0
43,0,0,0,0,1,0
44,0,0,0,2,0,2
45,0,0,0,1,0,0
46,0,0,0,1,0,0
47,0,0,0,2,0,0
48,1,2,0,0,2,1
49,0,1,0,0,1,0
50,0,0,0,0,0,0
51,0,0,1,2,0,1
52,1,1,0,1,0,0
53,1,0,0,0,2,0
