week,Y65T69,Y70T74,Y75T79,Y80T84,Y85T89,Y_GE90
1,0,1,0,1,1,3
2,0,0,2,0,1,0
3,0,0,0,0,1,0
4,0,0,0,0,1,1
5,0,1,0,0,0,3
6,0,0,0,2,1,0
7,0,0,0,0,1,1
8,0,0,1,0,1,1
9,0,0,0,0,0,0
10,0,0,0,1,0,1
11,0,0,0,1,0,1
12,0,0,1,0,0,2
13,0,0,0,0,2,0
14,0,0,0,1,0,0
15,0,0,0,0,1,0
16,0,1,0,0,0,1
17,0,0,1,0,2,1
18,0,2,0,0,1,1
19,0,1,1,1,0,0
20,0,0,0,0,0,0
21,0,0,0,0,2,0
22,0,0,1,1,1,0
23,0,0,0,0,0,1
24,0,0,0,0,2,0
25,0,0,0,0,0,0
26,0,0,0,0,0,1
27,0,0,1,0,0,0
28,0,0,0,0,0,0
29,0,1,0,1,0,1
30,1,0,1,1,0,0
31,0,1,0,1,1,1
32,0,0,0,0,0,1
33,0,0,0,0,1,0
34,1,0,1,0,0,0
35,0,0,0,0,0,0
36,0,0,0,0,1,0
37,0,0,0,0,1,0
38,0,0,0,3,1,1
39,0,1,0,0,0,2
40,0,0,1,1,0,1
41,0,0,0,0,2,1
42,0,0,0,1,1,0
43,0,2,0,0,0,0
44,0,0,0,0,0,0
45,1,0,0,0,0,1
46,0,0,0,0,1,1
47,0,0,0,0,0,0
48,0,0,0,0,0,0
49,0,0,0,1,2,1
50,0,1,0,2,0,1
51,0,0,0,1,2,1
52,1,0,0,0,2,0
53,0,0,0,0,0,0
