week,Y0T4,Y5T9,Y10T14,Y15T19,Y20T24,Y25T29,Y30T34,Y35T39,Y40T44,Y45T49,Y50T54,Y55T59,Y60T64
1,0,0,0,0,0,1,1,0,1,0,2,1,2
2,1,0,0,0,1,0,0,0,0,1,1,0,2
3,0,0,0,0,0,0,0,0,1,0,0,0,0
4,0,0,0,0,0,0,0,0,1,0,1,2,3
5,1,0,0,0,0,0,0,0,0,0,1,1,1
6,0,0,0,0,0,0,0,0,0,0,2,0,4
7,1,0,0,0,0,0,1,0,0,0,0,2,0
8,0,0,0,0,0,0,0,0,0,1,2,1,1
9,0,0,0,0,0,0,1,1,2,0,0,0,2
10,0,0,0,0,0,0,0,0,0,1,1,0,3
11,0,0,0,0,0,0,0,0,0,1,0,1,3
12,1,0,0,0,0,0,0,1,0,2,1,0,1
13,0,0,0,0,0,0,0,0,1,1,1,0,2
14,1,0,0,0,0,0,1,0,0,1,0,2,2
15,0,0,0,0,0,0,0,0,1,1,2,1,2
16,0,0,0,0,1,0,0,0,0,1,1,1,4
17,0,0,0,0,0,0,0,0,0,1,2,1,0
18,0,0,0,0,2,0,0,0,0,0,0,0,2
19,1,0,0,0,0,0,0,0,0,1,0,4,2
20,0,0,0,0,0,0,0,0,0,0,2,0,3
21,0,0,0,0,1,0,0,1,0,1,1,1,4
22,0,0,0,0,0,0,0,0,1,0,1,2,3
23,0,0,0,0,0,0,0,0,0,0,1,0,2
24,0,0,0,0,0,0,0,0,0,1,0,0,2
25,0,0,0,1,0,0,0,0,1,0,0,2,2
26,0,0,0,0,0,0,0,0,0,0,2,0,1
27,0,0,0,0,0,1,0,1,0,0,2,0,0
28,0,0,0,0,0,0,1,0,1,0,1,1,2
29,0,0,0,0,0,0,0,0,0,1,1,1,0
30,0,0,0,0,0,0,0,0,0,2,1,1,2
31,0,0,0,0,0,0,0,0,1,0,3,3,2
32,0,0,0,0,0,0,0,0,1,0,1,1,1
33,0,0,0,0,0,0,1,0,1,1,2,3,1
34,1,0,0,0,0,0,0,0,0,0,0,3,1
35,0,0,0,0,0,0,0,0,0,0,0,1,3
36,0,0,0,0,0,0,0,0,0,1,0,0,2
37,0,0,0,0,0,0,0,0,0,0,2,5,4
38,0,0,0,0,0,0,0,0,0,2,2,1,2
39,0,0,0,0,0,0,1,0,1,0,2,0,1
40,0,0,0,0,0,0,0,0,0,2,1,2,3
41,0,0,0,0,0,1,0,0,0,0,2,3,2
42,0,0,0,0,0,0,0,0,0,0,0,1,2
43,1,0,0,0,0,1,0,0,0,0,0,1,0
44,0,0,0,0,0,0,0,0,2,1,1,1,2
45,1,0,0,0,0,0,0,0,0,0,2,1,2
46,0,0,0,0,0,0,0,0,0,0,2,1,3
47,0,0,0,0,0,1,0,0,0,1,0,2,5
48,1,0,0,0,0,0,0,0,0,1,0,4,2
49,0,0,0,0,0,0,0,1,2,0,0,6,1
50,1,0,0,0,0,0,0,0,0,0,0,4,0
51,0,0,0,0,0,0,0,0,0,0,0,1,1
52,0,0,0,0,0,0,0,0,1,1,0,2,0
53,0,0,0,0,0,0,0,0,0,0,0,0,0
