week,Y65T69,Y70T74,Y75T79,Y80T84,Y85T89,Y_GE90
1,1,11,13,11,23,19
2,9,10,12,15,19,34
3,6,6,14,17,25,16
4,0,9,9,16,20,30
5,3,9,16,18,20,26
6,5,7,17,9,25,31
7,5,8,10,13,18,28
8,2,11,14,27,30,38
9,7,9,12,10,19,26
10,7,8,10,14,16,28
11,7,7,8,22,24,39
12,6,10,10,13,10,27
13,7,16,18,29,21,21
14,7,8,12,14,24,22
15,4,11,8,11,20,24
16,7,3,10,10,15,15
17,11,4,12,4,16,24
18,7,5,12,15,16,20
19,11,11,7,17,17,23
20,5,9,12,11,19,22
21,3,8,10,14,16,27
22,8,8,13,16,14,18
23,6,4,11,17,20,17
24,8,5,12,17,16,13
25,3,9,10,12,18,18
26,6,7,7,17,18,30
27,3,6,13,16,13,21
28,4,12,13,12,19,27
29,8,7,5,9,18,25
30,6,5,12,13,12,15
31,5,9,7,13,17,22
32,2,6,9,23,17,30
33,4,4,15,15,20,23
34,5,4,11,14,19,25
35,8,9,11,9,14,27
36,9,10,12,9,15,21
37,10,10,11,19,19,21
38,5,7,10,13,24,28
39,4,11,16,15,23,28
40,11,9,20,15,14,21
41,7,10,13,8,23,21
42,9,8,15,17,24,18
43,7,7,13,12,14,23
44,9,9,8,17,20,21
45,6,11,17,16,16,13
46,6,11,14,15,23,24
47,1,11,9,8,33,31
48,3,8,8,19,13,15
49,8,11,8,17,10,21
50,5,10,8,18,20,30
51,6,7,12,11,25,30
52,5,10,11,8,22,19
53,0,0,0,0,0,0
