week,Y0T4,Y5T9,Y10T14,Y15T19,Y20T24,Y25T29,Y30T34,Y35T39,Y40T44,Y45T49,Y50T54,Y55T59,Y60T64
1,0,0,0,0,0,0,0,1,1,2,1,0,1
2,0,0,0,0,0,0,0,0,0,0,2,3,3
3,0,0,0,0,2,1,1,0,0,0,3,2,1
4,0,0,0,0,0,0,0,0,0,0,1,1,0
5,0,0,0,1,0,0,0,0,1,0,1,2,0
6,1,0,0,0,0,0,0,0,0,0,0,3,3
7,1,0,0,0,0,1,0,0,1,3,1,3,4
8,0,0,0,0,0,0,1,0,1,1,1,6,2
9,1,0,0,0,0,0,1,0,0,1,0,1,3
10,0,0,0,0,0,0,0,0,0,0,2,3,3
11,1,0,0,0,0,0,0,0,2,1,3,1,4
12,0,0,0,0,0,0,0,1,0,1,2,2,4
13,0,0,0,0,0,1,1,0,0,1,0,1,6
14,0,0,0,0,0,2,1,0,0,0,3,1,4
15,0,0,0,0,0,0,0,2,0,2,2,2,2
16,0,0,1,0,0,0,0,0,2,0,0,1,4
17,0,1,0,1,0,0,0,2,0,0,1,1,3
18,0,0,0,0,0,0,0,0,1,1,0,1,4
19,0,0,0,0,0,0,1,0,1,2,0,2,3
20,0,0,0,0,0,0,1,0,1,1,0,2,4
21,3,0,0,0,0,1,0,0,1,1,0,1,3
22,1,0,0,0,0,0,0,1,0,0,1,2,2
23,0,0,0,0,1,0,0,0,0,0,0,2,1
24,0,0,0,0,0,1,0,0,0,0,0,5,3
25,0,0,0,0,0,0,0,0,0,3,2,3,2
26,0,0,0,0,0,0,0,0,0,1,1,3,3
27,0,0,0,0,0,0,1,0,0,0,2,3,3
28,1,0,0,0,0,0,0,0,0,0,1,2,4
29,1,0,0,0,0,0,0,0,0,0,1,1,7
30,0,0,0,0,0,0,0,0,0,0,0,0,2
31,0,0,0,0,1,0,0,0,0,1,0,1,3
32,0,0,0,0,0,0,0,0,1,1,2,0,3
33,0,0,0,0,0,1,1,0,0,0,0,3,6
34,0,0,0,0,0,0,0,0,0,1,1,1,2
35,0,0,0,0,0,0,0,0,1,0,1,1,2
36,0,0,0,0,0,0,1,0,1,0,2,3,3
37,0,0,0,0,1,0,0,0,1,0,0,2,4
38,0,0,1,1,0,0,0,0,1,1,1,1,7
39,2,0,0,0,0,0,1,0,1,0,1,0,0
40,1,0,0,0,0,0,0,0,0,0,1,3,2
41,1,0,0,1,1,0,0,0,1,2,0,0,1
42,0,0,0,0,0,0,0,0,0,0,2,2,3
43,0,0,0,0,0,0,0,0,1,1,1,1,2
44,0,0,0,0,0,0,0,0,2,0,2,1,5
45,0,0,0,0,0,0,1,0,0,0,1,4,0
46,0,0,0,0,0,0,2,0,0,1,1,1,3
47,0,0,0,0,0,0,1,1,1,1,2,0,2
48,0,0,0,0,0,0,0,0,0,1,3,2,4
49,0,0,0,0,0,0,0,0,0,0,1,1,2
50,0,0,0,0,0,1,0,0,1,1,1,0,2
51,0,0,0,0,0,0,0,0,0,1,0,1,3
52,0,0,0,1,0,0,0,0,0,1,0,1,1
53,0,0,0,0,0,0,0,0,0,0,0,0,0
