TIME_PERIOD;GEO;AGE;SEX;Obs_status;Obs_value
2021-W01;CH066;Y85T89;T;P;6
2021-W01;CH066;Y85T89;F;P;4
2021-W01;CH066;Y85T89;M;P;2
2021-W01;CH066;Y_GE90;T;P;12
2021-W01;CH066;Y_GE90;F;P;9
2021-W01;CH066;Y_GE90;M;P;3
2021-W01;CH070;_T;T;P;89
2021-W01;CH070;_T;F;P;47
2021-W01;CH070;_T;M;P;42
2021-W01;CH070;Y25T29;T;P;1
2021-W01;CH070;Y25T29;F;P;1
2021-W01;CH070;Y35T39;T;P;1
2021-W01;CH070;Y35T39;M;P;1
2021-W01;CH070;Y50T54;T;P;1
2021-W01;CH070;Y50T54;M;P;1
2021-W01;CH070;Y55T59;T;P;2
2021-W01;CH070;Y55T59;F;P;1
2021-W01;CH070;Y55T59;M;P;1
2021-W01;CH070;Y60T64;T;P;1
2021-W01;CH070;Y60T64;M;P;1
2021-W01;CH070;Y65T69;T;P;1
2021-W01;CH070;Y65T69;M;P;1
2021-W01;CH070;Y70T74;T;P;6
2021-W01;CH070;Y70T74;F;P;3
2021-W01;CH070;Y70T74;M;P;3
2021-W01;CH070;Y75T79;T;P;11
2021-W01;CH070;Y75T79;F;P;3
2021-W01;CH070;Y75T79;M;P;8
2021-W01;CH070;Y80T84;T;P;13
2021-W01;CH070;Y80T84;F;P;1
2021-W01;CH070;Y80T84;M;P;12
2021-W01;CH070;Y85T89;T;P;15
2021-W01;CH070;Y85T89;F;P;6
2021-W01;CH070;Y85T89;M;P;9
2021-W01;CH070;Y_GE90;T;P;37
2021-W01;CH070;Y_GE90;F;P;32
2021-W01;CH070;Y_GE90;M;P;5
