"TIME_PERIOD";"GEO";"AGE";"SEX";"OBS_STATUS";"OBS_VALUE"
"2021-W06";"CH";"Y0T4";"F";"P";2
"2021-W06";"CH";"Y0T4";"M";"P";2
"2021-W06";"CH";"Y5T9";"T";"P";2
"2021-W06";"CH";"Y5T9";"F";"P";2
"2021-W06";"CH";"Y15T19";"T";"P";4
"2021-W06";"CH";"Y15T19";"F";"P";3
"2021-W06";"CH";"Y15T19";"M";"P";1
"2021-W06";"CH";"Y20T24";"T";"P";4
"2021-W06";"CH";"Y20T24";"M";"P";4
"2021-W06";"CH";"Y25T29";"T";"P";3
"2021-W06";"CH";"Y25T29";"F";"P";1
"2021-W06";"CH";"Y25T29";"M";"P";2
"2021-W06";"CH";"Y30T34";"T";"P";4
"2021-W06";"CH";"Y30T34";"F";"P";1
"2021-W06";"CH";"Y30T34";"M";"P";3
"2021-W06";"CH";"Y35T39";"T";"P";1
"2021-W06";"CH";"Y35T39";"F";"P";1
"2021-W06";"CH";"Y40T44";"T";"P";11
"2021-W06";"CH";"Y40T44";"F";"P";4
"2021-W06";"CH";"Y40T44";"M";"P";7
"2021-W06";"CH";"Y45T49";"T";"P";12
"2021-W06";"CH";"Y45T49";"F";"P";3
"2021-W06";"CH";"Y45T49";"M";"P";9
"2021-W06";"CH";"Y50T54";"T";"P";26
"2021-W06";"CH";"Y50T54";"F";"P";12
"2021-W06";"CH";"Y50T54";"M";"P";14
"2021-W06";"CH";"Y55T59";"T";"P";32
"2021-W06";"CH";"Y55T59";"F";"P";8
"2021-W06";"CH";"Y55T59";"M";"P";24
"2021-W06";"CH";"Y60T64";"T";"P";71
"2021-W06";"CH";"Y60T64";"F";"P";24
"2021-W06";"CH";"Y60T64";"M";"P";47
"2021-W06";"CH";"Y65T69";"T";"P";85
"2021-W06";"CH";"Y65T69";"F";"P";28
"2021-W06";"CH";"Y65T69";"M";"P";57
"2021-W06";"CH";"Y70T74";"T";"P";92
"2021-W06";"CH";"Y70T74";"F";"P";39
"2021-W06";"CH";"Y70T74";"M";"P";53
"2021-W06";"CH";"Y75T79";"T";"P";168
"2021-W06";"CH";"Y75T79";"F";"P";75
"2021-W06";"CH";"Y75T79";"M";"P";93
"2021-W06";"CH";"Y80T84";"T";"P";209
"2021-W06";"CH";"Y80T84";"F";"P";97
"2021-W06";"CH";"Y80T84";"M";"P";112
"2021-W06";"CH";"Y85T89";"T";"P";255
"2021-W06";"CH";"Y85T89";"F";"P";151
"2021-W06";"CH";"Y85T89";"M";"P";104
"2021-W06";"CH";"Y_GE90";"T";"P";419
"2021-W06";"CH";"Y_GE90";"F";"P";268
"2021-W06";"CH";"Y_GE90";"M";"P";151
"2021-W06";"CH011";"_T";"T";"P";108
"2021-W06";"CH011";"_T";"F";"P";54
"2021-W06";"CH011";"_T";"M";"P";54
"2021-W06";"CH011";"Y20T24";"T";"P";1
"2021-W06";"CH011";"Y20T24";"M";"P";1
"2021-W06";"CH011";"Y40T44";"T";"P";3
"2021-W06";"CH011";"Y40T44";"M";"P";3
"2021-W06";"CH011";"Y45T49";"T";"P";3
"2021-W06";"CH011";"Y45T49";"M";"P";3
"2021-W06";"CH011";"Y50T54";"T";"P";2
"2021-W06";"CH011";"Y50T54";"F";"P";1
"2021-W06";"CH011";"Y50T54";"M";"P";1
"2021-W06";"CH011";"Y55T59";"T";"P";1
"2021-W06";"CH011";"Y55T59";"F";"P";1
"2021-W06";"CH011";"Y60T64";"T";"P";7
"2021-W06";"CH011";"Y60T64";"F";"P";4
"2021-W06";"CH011";"Y60T64";"M";"P";3
"2021-W06";"CH011";"Y65T69";"T";"P";5
"2021-W06";"CH011";"Y65T69";"M";"P";5
"2021-W06";"CH011";"Y70T74";"T";"P";4
"2021-W06";"CH011";"Y70T74";"F";"P";3
"2021-W06";"CH011";"Y70T74";"M";"P";1
"2021-W06";"CH011";"Y75T79";"T";"P";20
"2021-W06";"CH011";"Y75T79";"F";"P";8
"2021-W06";"CH011";"Y75T79";"M";"P";12
"2021-W06";"CH011";"Y80T84";"T";"P";17
"2021-W06";"CH011";"Y80T84";"F";"P";9
"2021-W06";"CH011";"Y80T84";"M";"P";8
"2021-W06";"CH011";"Y85T89";"T";"P";18
"2021-W06";"CH011";"Y85T89";"F";"P";13
"2021-W06";"CH011";"Y85T89";"M";"P";5
"2021-W06";"CH011";"Y_GE90";"T";"P";27
"2021-W06";"CH011";"Y_GE90";"F";"P";15
"2021-W06";"CH011";"Y_GE90";"M";"P";12
"2021-W06";"CH012";"_T";"T";"P";53
"2021-W06";"CH012";"_T";"F";"P";28
"2021-W06";"CH012";"_T";"M";"P";25
"2021-W06";"CH012";"Y45T49";"T";"P";1
"2021-W06";"CH012";"Y45T49";"M";"P";1
"2021-W06";"CH012";"Y50T54";"T";"P";2
"2021-W06";"CH012";"Y50T54";"F";"P";2
"2021-W06";"CH012";"Y60T64";"T";"P";4
"2021-W06";"CH012";"Y60T64";"F";"P";1
"2021-W06";"CH012";"Y60T64";"M";"P";3
"2021-W06";"CH012";"Y65T69";"T";"P";5
"2021-W06";"CH012";"Y65T69";"F";"P";2
"2021-W06";"CH012";"Y65T69";"M";"P";3
"2021-W06";"CH012";"Y70T74";"T";"P";1
"2021-W06";"CH012";"Y70T74";"M";"P";1
"2021-W06";"CH012";"Y75T79";"T";"P";4
"2021-W06";"CH012";"Y75T79";"F";"P";1
"2021-W06";"CH012";"Y75T79";"M";"P";3
"2021-W06";"CH012";"Y80T84";"T";"P";9
"2021-W06";"CH012";"Y80T84";"F";"P";6
"2021-W06";"CH012";"Y80T84";"M";"P";3
"2021-W06";"CH012";"Y85T89";"T";"P";10
"2021-W06";"CH012";"Y85T89";"F";"P";6
"2021-W06";"CH012";"Y85T89";"M";"P";4
"2021-W06";"CH012";"Y_GE90";"T";"P";17
"2021-W06";"CH012";"Y_GE90";"F";"P";10
"2021-W06";"CH012";"Y_GE90";"M";"P";7
"2021-W06";"CH013";"_T";"T";"P";65
"2021-W06";"CH013";"_T";"F";"P";32
"2021-W06";"CH013";"_T";"M";"P";33
"2021-W06";"CH013";"Y55T59";"T";"P";6
"2021-W06";"CH013";"Y55T59";"F";"P";1
"2021-W06";"CH013";"Y55T59";"M";"P";5
"2021-W06";"CH013";"Y60T64";"T";"P";4
"2021-W06";"CH013";"Y60T64";"M";"P";4
"2021-W06";"CH013";"Y65T69";"T";"P";5
"2021-W06";"CH013";"Y65T69";"F";"P";1
"2021-W06";"CH013";"Y65T69";"M";"P";4
"2021-W06";"CH013";"Y70T74";"T";"P";4
"2021-W06";"CH013";"Y70T74";"F";"P";1
"2021-W06";"CH013";"Y70T74";"M";"P";3
"2021-W06";"CH013";"Y75T79";"T";"P";7
"2021-W06";"CH013";"Y75T79";"F";"P";3
"2021-W06";"CH013";"Y75T79";"M";"P";4
"2021-W06";"CH013";"Y80T84";"T";"P";6
"2021-W06";"CH013";"Y80T84";"F";"P";3
"2021-W06";"CH013";"Y80T84";"M";"P";3
"2021-W06";"CH013";"Y85T89";"T";"P";16
"2021-W06";"CH013";"Y85T89";"F";"P";9
"2021-W06";"CH013";"Y85T89";"M";"P";7
"2021-W06";"CH013";"Y_GE90";"T";"P";17
"2021-W06";"CH013";"Y_GE90";"F";"P";14
"2021-W06";"CH013";"Y_GE90";"M";"P";3
"2021-W06";"CH021";"_T";"T";"P";187
"2021-W06";"CH021";"_T";"F";"P";89
"2021-W06";"CH021";"_T";"M";"P";98
"2021-W06";"CH021";"Y15T19";"T";"P";1
"2021-W06";"CH021";"Y15T19";"F";"P";1
"2021-W06";"CH021";"Y25T29";"T";"P";1
"2021-W06";"CH021";"Y25T29";"M";"P";1
"2021-W06";"CH021";"Y45T49";"T";"P";2
"2021-W06";"CH021";"Y45T49";"M";"P";2
"2021-W06";"CH021";"Y50T54";"T";"P";2
"2021-W06";"CH021";"Y50T54";"M";"P";2
"2021-W06";"CH021";"Y55T59";"T";"P";5
"2021-W06";"CH021";"Y55T59";"F";"P";1
"2021-W06";"CH021";"Y55T59";"M";"P";4
"2021-W06";"CH021";"Y60T64";"T";"P";9
"2021-W06";"CH021";"Y60T64";"F";"P";4
"2021-W06";"CH021";"Y60T64";"M";"P";5
"2021-W06";"CH021";"Y65T69";"T";"P";12
"2021-W06";"CH021";"Y65T69";"F";"P";4
"2021-W06";"CH021";"Y65T69";"M";"P";8
"2021-W06";"CH021";"Y70T74";"T";"P";12
"2021-W06";"CH021";"Y70T74";"F";"P";5
"2021-W06";"CH021";"Y70T74";"M";"P";7
"2021-W06";"CH021";"Y75T79";"T";"P";22
"2021-W06";"CH021";"Y75T79";"F";"P";13
"2021-W06";"CH021";"Y75T79";"M";"P";9
"2021-W06";"CH021";"Y80T84";"T";"P";27
"2021-W06";"CH021";"Y80T84";"F";"P";7
"2021-W06";"CH021";"Y80T84";"M";"P";20
"2021-W06";"CH021";"Y85T89";"T";"P";32
"2021-W06";"CH021";"Y85T89";"F";"P";17
"2021-W06";"CH021";"Y85T89";"M";"P";15
"2021-W06";"CH021";"Y_GE90";"T";"P";62
"2021-W06";"CH021";"Y_GE90";"F";"P";37
"2021-W06";"CH021";"Y_GE90";"M";"P";25
"2021-W06";"CH022";"_T";"T";"P";47
"2021-W06";"CH022";"_T";"F";"P";25
"2021-W06";"CH022";"_T";"M";"P";22
"2021-W06";"CH022";"Y5T9";"T";"P";1
"2021-W06";"CH022";"Y5T9";"F";"P";1
"2021-W06";"CH022";"Y50T54";"T";"P";3
"2021-W06";"CH022";"Y50T54";"F";"P";1
"2021-W06";"CH022";"Y50T54";"M";"P";2
"2021-W06";"CH022";"Y55T59";"T";"P";2
"2021-W06";"CH022";"Y55T59";"M";"P";2
"2021-W06";"CH022";"Y65T69";"T";"P";2
"2021-W06";"CH022";"Y65T69";"F";"P";1
"2021-W06";"CH022";"Y65T69";"M";"P";1
"2021-W06";"CH022";"Y70T74";"T";"P";8
"2021-W06";"CH022";"Y70T74";"F";"P";3
"2021-W06";"CH022";"Y70T74";"M";"P";5
"2021-W06";"CH022";"Y75T79";"T";"P";3
"2021-W06";"CH022";"Y75T79";"F";"P";3
"2021-W06";"CH022";"Y80T84";"T";"P";12
"2021-W06";"CH022";"Y80T84";"F";"P";6
"2021-W06";"CH022";"Y80T84";"M";"P";6
"2021-W06";"CH022";"Y85T89";"T";"P";7
"2021-W06";"CH022";"Y85T89";"F";"P";3
"2021-W06";"CH022";"Y85T89";"M";"P";4
"2021-W06";"CH022";"Y_GE90";"T";"P";9
"2021-W06";"CH022";"Y_GE90";"F";"P";7
"2021-W06";"CH022";"Y_GE90";"M";"P";2
"2021-W06";"CH023";"_T";"T";"P";52
"2021-W06";"CH023";"_T";"F";"P";29
"2021-W06";"CH023";"_T";"M";"P";23
"2021-W06";"CH023";"Y30T34";"T";"P";1
"2021-W06";"CH023";"Y30T34";"M";"P";1
"2021-W06";"CH023";"Y45T49";"T";"P";1
"2021-W06";"CH023";"Y45T49";"M";"P";1
"2021-W06";"CH023";"Y50T54";"T";"P";1
"2021-W06";"CH023";"Y50T54";"F";"P";1
"2021-W06";"CH023";"Y55T59";"T";"P";2
"2021-W06";"CH023";"Y55T59";"M";"P";2
"2021-W06";"CH023";"Y60T64";"T";"P";4
"2021-W06";"CH023";"Y60T64";"F";"P";2
"2021-W06";"CH023";"Y60T64";"M";"P";2
"2021-W06";"CH023";"Y65T69";"T";"P";5
"2021-W06";"CH023";"Y65T69";"F";"P";2
"2021-W06";"CH023";"Y65T69";"M";"P";3
"2021-W06";"CH023";"Y70T74";"T";"P";2
"2021-W06";"CH023";"Y70T74";"F";"P";1
"2021-W06";"CH023";"Y70T74";"M";"P";1
"2021-W06";"CH023";"Y75T79";"T";"P";8
"2021-W06";"CH023";"Y75T79";"F";"P";2
"2021-W06";"CH023";"Y75T79";"M";"P";6
"2021-W06";"CH023";"Y80T84";"T";"P";9
"2021-W06";"CH023";"Y80T84";"F";"P";8
"2021-W06";"CH023";"Y80T84";"M";"P";1
"2021-W06";"CH023";"Y85T89";"T";"P";8
"2021-W06";"CH023";"Y85T89";"F";"P";5
"2021-W06";"CH023";"Y85T89";"M";"P";3
"2021-W06";"CH023";"Y_GE90";"T";"P";11
"2021-W06";"CH023";"Y_GE90";"F";"P";8
"2021-W06";"CH023";"Y_GE90";"M";"P";3
"2021-W06";"CH024";"_T";"T";"P";47
"2021-W06";"CH024";"_T";"F";"P";25
"2021-W06";"CH024";"_T";"M";"P";22
"2021-W06";"CH024";"Y0T4";"T";"P";1
"2021-W06";"CH024";"Y0T4";"F";"P";1
"2021-W06";"CH024";"Y45T49";"T";"P";1
"2021-W06";"CH024";"Y45T49";"F";"P";1
"2021-W06";"CH024";"Y60T64";"T";"P";3
"2021-W06";"CH024";"Y60T64";"F";"P";1
"2021-W06";"CH024";"Y60T64";"M";"P";2
"2021-W06";"CH024";"Y65T69";"T";"P";1
"2021-W06";"CH024";"Y65T69";"F";"P";1
"2021-W06";"CH024";"Y70T74";"T";"P";2
"2021-W06";"CH024";"Y70T74";"F";"P";2
"2021-W06";"CH024";"Y75T79";"T";"P";7
"2021-W06";"CH024";"Y75T79";"F";"P";2
"2021-W06";"CH024";"Y75T79";"M";"P";5
"2021-W06";"CH024";"Y80T84";"T";"P";6
"2021-W06";"CH024";"Y80T84";"F";"P";4
"2021-W06";"CH024";"Y80T84";"M";"P";2
"2021-W06";"CH024";"Y85T89";"T";"P";8
"2021-W06";"CH024";"Y85T89";"F";"P";3
"2021-W06";"CH024";"Y85T89";"M";"P";5
"2021-W06";"CH024";"Y_GE90";"T";"P";18
"2021-W06";"CH024";"Y_GE90";"F";"P";10
"2021-W06";"CH024";"Y_GE90";"M";"P";8
"2021-W06";"CH025";"_T";"T";"P";23
"2021-W06";"CH025";"_T";"F";"P";10
"2021-W06";"CH025";"_T";"M";"P";13
"2021-W06";"CH025";"Y20T24";"T";"P";1
"2021-W06";"CH025";"Y20T24";"M";"P";1
"2021-W06";"CH025";"Y55T59";"T";"P";1
"2021-W06";"CH025";"Y55T59";"M";"P";1
"2021-W06";"CH025";"Y70T74";"T";"P";2
"2021-W06";"CH025";"Y70T74";"F";"P";1
"2021-W06";"CH025";"Y70T74";"M";"P";1
"2021-W06";"CH025";"Y75T79";"T";"P";3
"2021-W06";"CH025";"Y75T79";"M";"P";3
"2021-W06";"CH025";"Y80T84";"T";"P";4
"2021-W06";"CH025";"Y80T84";"F";"P";3
"2021-W06";"CH025";"Y80T84";"M";"P";1
"2021-W06";"CH025";"Y85T89";"T";"P";5
"2021-W06";"CH025";"Y85T89";"F";"P";2
"2021-W06";"CH025";"Y85T89";"M";"P";3
"2021-W06";"CH025";"Y_GE90";"T";"P";7
"2021-W06";"CH025";"Y_GE90";"F";"P";4
"2021-W06";"CH025";"Y_GE90";"M";"P";3
"2021-W06";"CH031";"_T";"T";"P";37
"2021-W06";"CH031";"_T";"F";"P";19
"2021-W06";"CH031";"_T";"M";"P";18
"2021-W06";"CH031";"Y40T44";"T";"P";1
"2021-W06";"CH031";"Y40T44";"F";"P";1
"2021-W06";"CH031";"Y60T64";"T";"P";3
"2021-W06";"CH031";"Y60T64";"F";"P";1
"2021-W06";"CH031";"Y60T64";"M";"P";2
"2021-W06";"CH031";"Y65T69";"T";"P";5
"2021-W06";"CH031";"Y65T69";"F";"P";2
"2021-W06";"CH031";"Y65T69";"M";"P";3
"2021-W06";"CH031";"Y75T79";"T";"P";1
"2021-W06";"CH031";"Y75T79";"F";"P";1
"2021-W06";"CH031";"Y80T84";"T";"P";8
"2021-W06";"CH031";"Y80T84";"F";"P";3
"2021-W06";"CH031";"Y80T84";"M";"P";5
"2021-W06";"CH031";"Y85T89";"T";"P";4
"2021-W06";"CH031";"Y85T89";"F";"P";1
"2021-W06";"CH031";"Y85T89";"M";"P";3
"2021-W06";"CH031";"Y_GE90";"T";"P";15
"2021-W06";"CH031";"Y_GE90";"F";"P";10
"2021-W06";"CH031";"Y_GE90";"M";"P";5
"2021-W06";"CH032";"_T";"T";"P";51
"2021-W06";"CH032";"_T";"F";"P";26
"2021-W06";"CH032";"_T";"M";"P";25
"2021-W06";"CH032";"Y25T29";"T";"P";1
"2021-W06";"CH032";"Y25T29";"M";"P";1
"2021-W06";"CH032";"Y40T44";"T";"P";1
"2021-W06";"CH032";"Y40T44";"F";"P";1
"2021-W06";"CH032";"Y50T54";"T";"P";1
"2021-W06";"CH032";"Y50T54";"F";"P";1
"2021-W06";"CH032";"Y55T59";"T";"P";2
"2021-W06";"CH032";"Y55T59";"F";"P";1
"2021-W06";"CH032";"Y55T59";"M";"P";1
"2021-W06";"CH032";"Y60T64";"T";"P";1
"2021-W06";"CH032";"Y60T64";"M";"P";1
"2021-W06";"CH032";"Y65T69";"T";"P";1
"2021-W06";"CH032";"Y65T69";"M";"P";1
"2021-W06";"CH032";"Y70T74";"T";"P";5
"2021-W06";"CH032";"Y70T74";"F";"P";3
"2021-W06";"CH032";"Y70T74";"M";"P";2
"2021-W06";"CH032";"Y75T79";"T";"P";5
"2021-W06";"CH032";"Y75T79";"F";"P";5
"2021-W06";"CH032";"Y80T84";"T";"P";6
"2021-W06";"CH032";"Y80T84";"F";"P";2
"2021-W06";"CH032";"Y80T84";"M";"P";4
"2021-W06";"CH032";"Y85T89";"T";"P";12
"2021-W06";"CH032";"Y85T89";"F";"P";9
"2021-W06";"CH032";"Y85T89";"M";"P";3
"2021-W06";"CH032";"Y_GE90";"T";"P";16
"2021-W06";"CH032";"Y_GE90";"F";"P";4
"2021-W06";"CH032";"Y_GE90";"M";"P";12
"2021-W06";"CH033";"_T";"T";"P";114
"2021-W06";"CH033";"_T";"F";"P";68
"2021-W06";"CH033";"_T";"M";"P";46
"2021-W06";"CH033";"Y5T9";"T";"P";1
"2021-W06";"CH033";"Y5T9";"F";"P";1
"2021-W06";"CH033";"Y15T19";"T";"P";1
"2021-W06";"CH033";"Y15T19";"F";"P";1
"2021-W06";"CH033";"Y20T24";"T";"P";1
"2021-W06";"CH033";"Y20T24";"M";"P";1
"2021-W06";"CH033";"Y40T44";"T";"P";1
"2021-W06";"CH033";"Y40T44";"F";"P";1
"2021-W06";"CH033";"Y45T49";"T";"P";1
"2021-W06";"CH033";"Y45T49";"M";"P";1
"2021-W06";"CH033";"Y50T54";"T";"P";5
"2021-W06";"CH033";"Y50T54";"F";"P";3
"2021-W06";"CH033";"Y50T54";"M";"P";2
"2021-W06";"CH033";"Y55T59";"T";"P";2
"2021-W06";"CH033";"Y55T59";"F";"P";1
"2021-W06";"CH033";"Y55T59";"M";"P";1
"2021-W06";"CH033";"Y60T64";"T";"P";10
"2021-W06";"CH033";"Y60T64";"F";"P";3
"2021-W06";"CH033";"Y60T64";"M";"P";7
"2021-W06";"CH033";"Y65T69";"T";"P";4
"2021-W06";"CH033";"Y65T69";"F";"P";1
"2021-W06";"CH033";"Y65T69";"M";"P";3
"2021-W06";"CH033";"Y70T74";"T";"P";8
"2021-W06";"CH033";"Y70T74";"F";"P";5
"2021-W06";"CH033";"Y70T74";"M";"P";3
"2021-W06";"CH033";"Y75T79";"T";"P";14
"2021-W06";"CH033";"Y75T79";"F";"P";8
"2021-W06";"CH033";"Y75T79";"M";"P";6
"2021-W06";"CH033";"Y80T84";"T";"P";12
"2021-W06";"CH033";"Y80T84";"F";"P";5
"2021-W06";"CH033";"Y80T84";"M";"P";7
"2021-W06";"CH033";"Y85T89";"T";"P";19
"2021-W06";"CH033";"Y85T89";"F";"P";10
"2021-W06";"CH033";"Y85T89";"M";"P";9
"2021-W06";"CH033";"Y_GE90";"T";"P";35
"2021-W06";"CH033";"Y_GE90";"F";"P";29
"2021-W06";"CH033";"Y_GE90";"M";"P";6
"2021-W06";"CH040";"_T";"T";"P";254
"2021-W06";"CH040";"_T";"F";"P";131
"2021-W06";"CH040";"_T";"M";"P";123
"2021-W06";"CH040";"Y0T4";"T";"P";2
"2021-W06";"CH040";"Y0T4";"M";"P";2
"2021-W06";"CH040";"Y30T34";"T";"P";2
"2021-W06";"CH040";"Y30T34";"M";"P";2
"2021-W06";"CH040";"Y40T44";"T";"P";3
"2021-W06";"CH040";"Y40T44";"F";"P";1
"2021-W06";"CH040";"Y40T44";"M";"P";2
"2021-W06";"CH040";"Y50T54";"T";"P";2
"2021-W06";"CH040";"Y50T54";"F";"P";1
"2021-W06";"CH040";"Y50T54";"M";"P";1
"2021-W06";"CH040";"Y55T59";"T";"P";4
"2021-W06";"CH040";"Y55T59";"F";"P";1
"2021-W06";"CH040";"Y55T59";"M";"P";3
"2021-W06";"CH040";"Y60T64";"T";"P";9
"2021-W06";"CH040";"Y60T64";"F";"P";6
"2021-W06";"CH040";"Y60T64";"M";"P";3
"2021-W06";"CH040";"Y65T69";"T";"P";17
"2021-W06";"CH040";"Y65T69";"F";"P";7
"2021-W06";"CH040";"Y65T69";"M";"P";10
"2021-W06";"CH040";"Y70T74";"T";"P";18
"2021-W06";"CH040";"Y70T74";"F";"P";6
"2021-W06";"CH040";"Y70T74";"M";"P";12
"2021-W06";"CH040";"Y75T79";"T";"P";26
"2021-W06";"CH040";"Y75T79";"F";"P";12
"2021-W06";"CH040";"Y75T79";"M";"P";14
"2021-W06";"CH040";"Y80T84";"T";"P";41
"2021-W06";"CH040";"Y80T84";"F";"P";13
"2021-W06";"CH040";"Y80T84";"M";"P";28
"2021-W06";"CH040";"Y85T89";"T";"P";48
"2021-W06";"CH040";"Y85T89";"F";"P";28
"2021-W06";"CH040";"Y85T89";"M";"P";20
"2021-W06";"CH040";"Y_GE90";"T";"P";82
"2021-W06";"CH040";"Y_GE90";"F";"P";56
"2021-W06";"CH040";"Y_GE90";"M";"P";26
"2021-W06";"CH051";"_T";"T";"P";6
"2021-W06";"CH051";"_T";"F";"P";4
"2021-W06";"CH051";"_T";"M";"P";2
"2021-W06";"CH051";"Y50T54";"T";"P";1
"2021-W06";"CH051";"Y50T54";"F";"P";1
"2021-W06";"CH051";"Y80T84";"T";"P";1
"2021-W06";"CH051";"Y80T84";"M";"P";1
"2021-W06";"CH051";"Y85T89";"T";"P";1
"2021-W06";"CH051";"Y85T89";"F";"P";1
"2021-W06";"CH051";"Y_GE90";"T";"P";3
"2021-W06";"CH051";"Y_GE90";"F";"P";2
"2021-W06";"CH051";"Y_GE90";"M";"P";1
"2021-W06";"CH052";"_T";"T";"P";10
"2021-W06";"CH052";"_T";"F";"P";5
"2021-W06";"CH052";"_T";"M";"P";5
"2021-W06";"CH052";"Y50T54";"T";"P";1
"2021-W06";"CH052";"Y50T54";"M";"P";1
"2021-W06";"CH052";"Y55T59";"T";"P";1
"2021-W06";"CH052";"Y55T59";"F";"P";1
"2021-W06";"CH052";"Y60T64";"T";"P";1
"2021-W06";"CH052";"Y60T64";"M";"P";1
"2021-W06";"CH052";"Y80T84";"T";"P";1
"2021-W06";"CH052";"Y80T84";"M";"P";1
"2021-W06";"CH052";"Y85T89";"T";"P";3
"2021-W06";"CH052";"Y85T89";"F";"P";2
"2021-W06";"CH052";"Y85T89";"M";"P";1
"2021-W06";"CH052";"Y_GE90";"T";"P";3
"2021-W06";"CH052";"Y_GE90";"F";"P";2
"2021-W06";"CH052";"Y_GE90";"M";"P";1
"2021-W06";"CH053";"_T";"T";"P";15
"2021-W06";"CH053";"_T";"F";"P";6
"2021-W06";"CH053";"_T";"M";"P";9
"2021-W06";"CH053";"Y60T64";"T";"P";1
"2021-W06";"CH053";"Y60T64";"M";"P";1
"2021-W06";"CH053";"Y65T69";"T";"P";1
"2021-W06";"CH053";"Y65T69";"M";"P";1
"2021-W06";"CH053";"Y70T74";"T";"P";1
"2021-W06";"CH053";"Y70T74";"M";"P";1
"2021-W06";"CH053";"Y75T79";"T";"P";4
"2021-W06";"CH053";"Y75T79";"F";"P";1
"2021-W06";"CH053";"Y75T79";"M";"P";3
"2021-W06";"CH053";"Y80T84";"T";"P";3
"2021-W06";"CH053";"Y80T84";"F";"P";2
"2021-W06";"CH053";"Y80T84";"M";"P";1
"2021-W06";"CH053";"Y85T89";"T";"P";2
"2021-W06";"CH053";"Y85T89";"F";"P";1
"2021-W06";"CH053";"Y85T89";"M";"P";1
"2021-W06";"CH053";"Y_GE90";"T";"P";3
"2021-W06";"CH053";"Y_GE90";"F";"P";2
"2021-W06";"CH053";"Y_GE90";"M";"P";1
"2021-W06";"CH054";"_T";"T";"P";1
"2021-W06";"CH054";"_T";"F";"P";1
"2021-W06";"CH054";"Y80T84";"T";"P";1
"2021-W06";"CH054";"Y80T84";"F";"P";1
"2021-W06";"CH055";"_T";"T";"P";67
"2021-W06";"CH055";"_T";"F";"P";39
"2021-W06";"CH055";"_T";"M";"P";28
"2021-W06";"CH055";"Y0T4";"T";"P";1
"2021-W06";"CH055";"Y0T4";"F";"P";1
"2021-W06";"CH055";"Y35T39";"T";"P";1
"2021-W06";"CH055";"Y35T39";"F";"P";1
"2021-W06";"CH055";"Y50T54";"T";"P";3
"2021-W06";"CH055";"Y50T54";"F";"P";1
"2021-W06";"CH055";"Y50T54";"M";"P";2
"2021-W06";"CH055";"Y55T59";"T";"P";1
"2021-W06";"CH055";"Y55T59";"F";"P";1
"2021-W06";"CH055";"Y60T64";"T";"P";2
"2021-W06";"CH055";"Y60T64";"M";"P";2
"2021-W06";"CH055";"Y65T69";"T";"P";3
"2021-W06";"CH055";"Y65T69";"F";"P";1
"2021-W06";"CH055";"Y65T69";"M";"P";2
"2021-W06";"CH055";"Y70T74";"T";"P";4
"2021-W06";"CH055";"Y70T74";"F";"P";2
"2021-W06";"CH055";"Y70T74";"M";"P";2
"2021-W06";"CH055";"Y75T79";"T";"P";6
"2021-W06";"CH055";"Y75T79";"F";"P";4
"2021-W06";"CH055";"Y75T79";"M";"P";2
"2021-W06";"CH055";"Y80T84";"T";"P";12
"2021-W06";"CH055";"Y80T84";"F";"P";5
"2021-W06";"CH055";"Y80T84";"M";"P";7
"2021-W06";"CH055";"Y85T89";"T";"P";17
"2021-W06";"CH055";"Y85T89";"F";"P";13
"2021-W06";"CH055";"Y85T89";"M";"P";4
"2021-W06";"CH055";"Y_GE90";"T";"P";17
"2021-W06";"CH055";"Y_GE90";"F";"P";10
"2021-W06";"CH055";"Y_GE90";"M";"P";7
"2021-W06";"CH056";"_T";"T";"P";31
"2021-W06";"CH056";"_T";"F";"P";15
"2021-W06";"CH056";"_T";"M";"P";16
"2021-W06";"CH056";"Y20T24";"T";"P";1
"2021-W06";"CH056";"Y20T24";"M";"P";1
"2021-W06";"CH056";"Y25T29";"T";"P";1
"2021-W06";"CH056";"Y25T29";"F";"P";1
"2021-W06";"CH056";"Y50T54";"T";"P";1
"2021-W06";"CH056";"Y50T54";"M";"P";1
"2021-W06";"CH056";"Y55T59";"T";"P";2
"2021-W06";"CH056";"Y55T59";"M";"P";2
"2021-W06";"CH056";"Y60T64";"T";"P";2
"2021-W06";"CH056";"Y60T64";"M";"P";2
"2021-W06";"CH056";"Y65T69";"T";"P";2
"2021-W06";"CH056";"Y65T69";"F";"P";1
"2021-W06";"CH056";"Y65T69";"M";"P";1
"2021-W06";"CH056";"Y70T74";"T";"P";4
"2021-W06";"CH056";"Y70T74";"F";"P";2
"2021-W06";"CH056";"Y70T74";"M";"P";2
"2021-W06";"CH056";"Y75T79";"T";"P";3
"2021-W06";"CH056";"Y75T79";"F";"P";2
"2021-W06";"CH056";"Y75T79";"M";"P";1
"2021-W06";"CH056";"Y80T84";"T";"P";3
"2021-W06";"CH056";"Y80T84";"F";"P";1
"2021-W06";"CH056";"Y80T84";"M";"P";2
"2021-W06";"CH056";"Y85T89";"T";"P";4
"2021-W06";"CH056";"Y85T89";"F";"P";2
"2021-W06";"CH056";"Y85T89";"M";"P";2
"2021-W06";"CH056";"Y_GE90";"T";"P";8
