TIME_PERIOD;GEO;AGE;SEX;OBS_STATUS;OBS_VALUE
2022-W03;CH063;Y75T79;T;P;3
2022-W03;CH063;Y75T79;M;P;3
2022-W03;CH063;Y85T89;T;P;7
2022-W03;CH063;Y85T89;F;P;5
2022-W03;CH063;Y85T89;M;P;2
2022-W03;CH063;Y_GE90;T;P;4
2022-W03;CH063;Y_GE90;F;P;3
2022-W03;CH063;Y_GE90;M;P;1
2022-W03;CH064;_T;T;P;6
2022-W03;CH064;_T;F;P;2
2022-W03;CH064;_T;M;P;4
2022-W03;CH064;Y60T64;T;P;1
2022-W03;CH064;Y60T64;M;P;1
2022-W03;CH064;Y75T79;T;P;1
2022-W03;CH064;Y75T79;M;P;1
2022-W03;CH064;Y80T84;T;P;2
2022-W03;CH064;Y80T84;F;P;1
2022-W03;CH064;Y80T84;M;P;1
2022-W03;CH064;Y85T89;T;P;1
2022-W03;CH064;Y85T89;F;P;1
2022-W03;CH064;Y_GE90;T;P;1
2022-W03;CH064;Y_GE90;M;P;1
2022-W03;CH065;_T;T;P;5
2022-W03;CH065;_T;F;P;2
2022-W03;CH065;_T;M;P;3
2022-W03;CH065;Y65T69;T;P;1
2022-W03;CH065;Y65T69;M;P;1
2022-W03;CH065;Y70T74;T;P;2
2022-W03;CH065;Y70T74;F;P;2
2022-W03;CH065;Y_GE90;T;P;2
2022-W03;CH065;Y_GE90;M;P;2
2022-W03;CH066;_T;T;P;20
2022-W03;CH066;_T;F;P;11
2022-W03;CH066;_T;M;P;9
2022-W03;CH066;Y40T44;T;P;1
2022-W03;CH066;Y40T44;F;P;1
2022-W03;CH066;Y45T49;T;P;1
2022-W03;CH066;Y45T49;M;P;1
2022-W03;CH066;Y70T74;T;P;1
2022-W03;CH066;Y70T74;M;P;1
2022-W03;CH066;Y75T79;T;P;2
2022-W03;CH066;Y75T79;F;P;2
2022-W03;CH066;Y80T84;T;P;5
2022-W03;CH066;Y80T84;F;P;3
2022-W03;CH066;Y80T84;M;P;2
2022-W03;CH066;Y85T89;T;P;4
2022-W03;CH066;Y85T89;F;P;1
2022-W03;CH066;Y85T89;M;P;3
2022-W03;CH066;Y_GE90;T;P;6
2022-W03;CH066;Y_GE90;F;P;4
2022-W03;CH066;Y_GE90;M;P;2
2022-W03;CH070;_T;T;P;73
2022-W03;CH070;_T;F;P;43
2022-W03;CH070;_T;M;P;30
2022-W03;CH070;Y0T4;T;P;1
2022-W03;CH070;Y0T4;F;P;1
2022-W03;CH070;Y50T54;T;P;3
2022-W03;CH070;Y50T54;F;P;1
2022-W03;CH070;Y50T54;M;P;2
2022-W03;CH070;Y60T64;T;P;3
2022-W03;CH070;Y60T64;F;P;1
2022-W03;CH070;Y60T64;M;P;2
2022-W03;CH070;Y65T69;T;P;3
2022-W03;CH070;Y65T69;M;P;3
2022-W03;CH070;Y70T74;T;P;5
2022-W03;CH070;Y70T74;F;P;1
2022-W03;CH070;Y70T74;M;P;4
2022-W03;CH070;Y75T79;T;P;4
2022-W03;CH070;Y75T79;F;P;1
2022-W03;CH070;Y75T79;M;P;3
2022-W03;CH070;Y80T84;T;P;17
2022-W03;CH070;Y80T84;F;P;11
2022-W03;CH070;Y80T84;M;P;6
2022-W03;CH070;Y85T89;T;P;8
2022-W03;CH070;Y85T89;F;P;6
2022-W03;CH070;Y85T89;M;P;2
2022-W03;CH070;Y_GE90;T;P;29
2022-W03;CH070;Y_GE90;F;P;21
2022-W03;CH070;Y_GE90;M;P;8
