day,covid19,noncovid19,free
2020-11-30,40,23,17
2020-12-01,38,21,21
2020-12-02,37,25,18
2020-12-03,35,26,19
2020-12-04,35,24,23
2020-12-05,38,22,22
2020-12-06,38,19,24
2020-12-07,34,23,25
2020-12-08,36,23,23
2020-12-09,38,21,23
2020-12-10,36,25,16
2020-12-11,39,24,13
2020-12-12,37,20,25
2020-12-13,39,17,25
2020-12-14,39,18,24
2020-12-15,40,24,18
2020-12-16,40,22,20
2020-12-17,38,19,23
2020-12-18,40,21,11
2020-12-19,40,24,8
2020-12-20,41,19,10
2020-12-21,35,19,16
2020-12-22,37,21,14
2020-12-23,36,20,16
2020-12-24,37,19,15
2020-12-25,36,17,17
2020-12-26,39,16,15
2020-12-27,39,20,17
2020-12-28,38,19,25
2020-12-29,37,21,24
2020-12-30,38,20,24
2020-12-31,41,18,23
2021-01-01,42,19,21
2021-01-02,42,18,22
2021-01-03,43,15,24
2021-01-04,43,20,19
2021-01-05,45,23,18
2021-01-06,46,22,18
2021-01-07,47,22,17
2021-01-08,47,20,24
2021-01-09,47,19,26
2021-01-10,48,19,26
2021-01-11,47,22,22
2021-01-12,48,20,19
2021-01-13,47,17,22
2021-01-14,42,18,24
2021-01-15,38,17,25
2021-01-16,35,18,27
2021-01-17,36,21,23
2021-01-18,35,22,21
2021-01-19,30,19,29
2021-01-20,30,20,28
2021-01-21,27,19,30
2021-01-22,27,19,27
2021-01-23,27,21,25
2021-01-24,29,20,24
2021-01-25,30,16,27
2021-01-26,30,18,25
2021-01-27,25,21,27
2021-01-28,23,22,28
2021-01-29,24,24,23
2021-01-30,25,23,23
2021-01-31,22,22,27
2021-02-01,20,20,27
2021-02-02,17,26,24
2021-02-03,20,23,24
2021-02-04,21,31,16
2021-02-05,19,24,27
2021-02-06,19,21,30
2021-02-07,18,23,29
2021-02-08,17,27,26
2021-02-09,16,26,28
2021-02-10,16,27,27
2021-02-11,15,28,27
2021-02-12,15,32,25
2021-02-13,12,29,31
2021-02-14,12,26,34
2021-02-15,13,30,29
2021-02-16,13,32,25
2021-02-17,13,34,23
2021-02-18,11,30,29
2021-02-19,12,27,31
2021-02-20,12,22,36
2021-02-21,12,24,34
2021-02-22,13,19,31
2021-02-23,10,28,34
2021-02-24,9,31,32
2021-02-25,11,30,31
2021-02-26,9,28,35
2021-02-27,10,29,33
2021-02-28,10,29,33
2021-03-01,9,33,36
2021-03-02,9,32,37
2021-03-03,6,32,40
2021-03-04,5,35,34
2021-03-05,5,35,34
2021-03-06,6,33,35
2021-03-07,7,34,33
2021-03-08,7,34,33
2021-03-09,7,31,36
2021-03-10,7,36,31
2021-03-11,6,40,28
2021-03-12,7,35,32
2021-03-13,7,38,29
2021-03-14,7,32,35
2021-03-15,6,31,37
2021-03-16,7,33,34
2021-03-17,6,31,37
2021-03-18,5,34,35
2021-03-19,5,29,40
2021-03-20,6,33,35
2021-03-21,6,30,38
2021-03-22,6,32,36
2021-03-23,6,31,37
2021-03-24,8,36,30
2021-03-25,8,38,30
2021-03-26,8,34,34
2021-03-27,8,37,31
2021-03-28,8,32,36
2021-03-29,9,31,36
2021-03-30,9,36,31
2021-03-31,12,36,28
2021-04-01,13,26,37
2021-04-02,12,19,45
2021-04-03,12,18,46
2021-04-04,12,17,47
2021-04-05,16,19,41
2021-04-06,16,25,35
2021-04-07,15,20,41
2021-04-08,15,24,37
2021-04-09,16,20,40
2021-04-10,16,21,39
2021-04-11,17,22,37
2021-04-12,13,25,36
2021-04-13,16,28,32
2021-04-14,15,29,32
2021-04-15,13,26,37
2021-04-16,14,32,30
2021-04-17,16,28,32
2021-04-18,17,27,32
2021-04-19,16,28,32
2021-04-20,15,26,35
2021-04-21,15,29,32
2021-04-22,16,28,32
2021-04-23,15,25,37
2021-04-24,15,23,39
2021-04-25,15,22,40
2021-04-26,14,30,36
2021-04-27,15,24,41
2021-04-28,15,21,44
2021-04-29,16,25,39
2021-04-30,14,26,40
2021-05-01,14,32,34
2021-05-02,14,29,36
2021-05-03,14,29,36
2021-05-04,14,29,36
2021-05-05,11,29,36
2021-05-06,12,35,29
2021-05-07,10,28,38
2021-05-08,10,26,40
2021-05-09,11,25,40
2021-05-10,11,24,41
2021-05-11,9,26,41
2021-05-12,8,25,41
2021-05-13,9,20,41
2021-05-14,8,25,37
2021-05-15,8,21,41
2021-05-16,6,20,44
2021-05-17,6,21,43
2021-05-18,5,28,37
2021-05-19,3,25,42
2021-05-20,3,21,46
2021-05-21,0,27,43
2021-05-22,0,23,45
2021-05-23,0,21,47
2021-05-24,0,24,44
2021-05-25,0,21,47
2021-05-26,1,20,38
2021-05-27,1,21,37
2021-05-28,1,27,40
2021-05-29,0,28,40
2021-05-30,0,30,38
2021-05-31,0,27,41
2021-06-01,0,27,41
2021-06-02,0,31,37
2021-06-03,0,28,40
