"id","title","value","link","group"
"395","Karl Lauterbach auf Twitter: Aufklärung oder Panikmache?","1","https://www.tagesschau.de/faktenfinder/lauterbach-twitter-101.html","tagesschau.de"
"396","Virus-Gewinnler: Pfizer/Biontech Knebelvertrag für Comirnaty geleaked – Sie bezahlen ALLES","1","https://sciencefiles.org/2021/07/27/virus-gewinnler-pfizer-biontech-knebelvertrag-fur-comirnaty-geleaked-sie-bezahlen-alles/","ScienceFiles"
"397","Was hat uns der Lockdown gebracht?","1","https://www.medinside.ch/de/post/was-hat-uns-der-lockdown-gebracht","medinside.ch"
"398","Kindeswohl oder Nötigung? – Pensionierter Richter über Maskenpflicht, Abstand und Corona-Tests an Schulen","1","https://www.epochtimes.de/society/kindeswohl-oder-noetigung-pensionierter-richter-ueber-maskenpflicht-abstand-und-corona-tests-an-schulen-a3505504.html","Epoch Times"
"399","Die Corona-Impfung als Kommunion","1","https://www.achgut.com/artikel/die_spritze_als_kommunion","Achgut.com"
"400","""Da könnte man auch würfeln"": Krankenschwester rechnet mit Test & Impfung ab","1","https://www.wochenblick.at/da-koennte-man-auch-wuerfeln-krankenschwester-rechnet-mit-test-impfung-ab/","Wochenblick"
"401","Noch infektiöserer Virus durch Impfung? Impfkommission beantwortet Epoch-Times-Anfrage","1","https://www.epochtimes.de/china/china-medizin/nach-dem-dringenden-appell-von-bossche-an-die-who-antwort-der-impfkommission-a3482011.html","Epoch Times"
"402","Italienische Zeitung: Viermal mehr Todesfälle bei Pfizer als bei AstraZeneca","1","https://report24.news/italienische-zeitung-viermal-mehr-todesfaelle-bei-pfizer-als-bei-astrazeneca/","Report24"
"403","Merkel über „ungeimpfte Kinder“: Der Politik verrutschen sämtliche Maßstäbe","1","https://www.welt.de/debatte/kommentare/plus230720047/Merkel-ueber-ungeimpfte-Kinder-Der-Politik-verrutschen-saemtliche-Massstaebe.html","Die Welt"
"404","Verwaltungsgericht Solothurn kippt Maskenpflicht an Schulen","1","https://corona-transition.org/verwaltungsgericht-solothurn-kippt-maskenpflicht-an-schulen","Corona Transition"
"405","Die Covid-19-Pandemie in Frankfurt am Main: Was sagen die Daten?","1","","Hessisches Ärzteblatt"
"406","Coronavirus: ETH & BAG korrigieren R-Wert von 1,18 auf 1,12","1","https://www.nau.ch/politik/bundeshaus/coronavirus-eth-bag-korrigieren-r-wert-von-118-auf-112-65895507","Nau"
"407","Starke existierende Immunität durch T-Zellen gegen SARS-CoV-2","1","https://tkp.at/2021/06/29/starke-existierende-immunitaet-durch-t-zellen-gegen-sars-cov-2/","tp - Science & Technology"
"408","Der geistige Lockdown der COVID-19-Taskforce","1","https://www.medinside.ch/de/post/der-geistige-lockdown-der-covid-19-taskforce","medinside.ch"
"409","Wenn man daneben haut, war es eben nur ein «Modell»","1","https://www.dieostschweiz.ch/artikel/wenn-man-daneben-haut-war-es-eben-nur-ein-modell-EmwD6bm","Die Ostschweiz"
"410","Freiheits-Lüge für Impfung: Die Herdenimmunität kommt womöglich nie","1","https://www.wochenblick.at/freiheits-luege-fuer-impfung-die-herdenimmunitaet-kommt-womoeglich-nie/","Wochenblick"
"411","Die Covid-19-Impfungen: Desinformation und Skrupellosigkeit ins Extrem getrieben","1","https://www.aargau-zuerich.ch/post/covid-19-impfungen","aargau-zuerich.ch"
"412","Trauriger Rekord bei Toten nach Impfung – so viele waren es noch nie!","1","https://www.wochenblick.at/trauriger-rekord-bei-toten-nach-impfung-so-viele-waren-es-noch-nie/","Wochenblick"
"413","Pervertierung der Corona-Wissenschaft: ""Pure Geldmacherei""","1","https://reitschuster.de/post/pervertierung-der-corona-wissenschaft-pure-geldmacherei/","reitschuster"
"414","Nach Impfung lauter Corona-Fälle in Altenheim: Kam Virus aus der Nadel?","1","https://www.wochenblick.at/nach-impfung-lauter-corona-faelle-in-altenheim-kam-virus-aus-der-nadel/","Wochenblick"
"415","Corona: Gesundheitskommission will Restaurants am 22. März öffnen","1","https://www.nzz.ch/schweiz/corona-gesundheitskommission-will-restaurants-am-22-maerz-oeffnen-ld.1602801","NZZ"
"416","«Wir sind für die Gemeinschaft geschaffen»","1","https://www.medinside.ch/de/post/die-alarmisten-verstossen-gegen-den-hippokratischen-eid","medinside.ch"
"417","Interview zu Maskenpflicht – «Man sollte der Öffentlichkeit nichts vorgaukeln»","1","https://www.tagesanzeiger.ch/man-sollte-der-oeffentlichkeit-nichts-vorgaukeln-780632651447","Tagesanzeiger"
"418","mRNA-Impfstoffe: Erste Hinweise auf Langzeitfolgen","1","https://reitschuster.de/post/mrna-impfstoffe-erste-hinweise-auf-langzeitfolgen/","reitschuster"
"419","Dr. Reiner Fuellmich zu PCR-Test-Klagen: Die Politik arbeitet „mit allen möglichen Taschenspielertricks“","1","https://www.epochtimes.de/politik/deutschland/dr-reiner-fuellmich-zu-pcr-test-klagen-die-politik-arbeitet-mit-allen-moeglichen-taschenspielertricks-a3454126.html","Epoch Times"
"420","Virologenlästerung? YouTube zensiert jetzt auch für Drosten","1","https://reitschuster.de/post/youtube-zensiert-jetzt-auch-fuer-drosten/","reitschuster"
"421","Massive Gesundheitsschädigung durch Masken","1","https://reitschuster.de/post/massive-gesundheitsschaedigung-durch-masken/","reitschuster"
"422","SRF hetzt gegen kritische Ärzte: Ombudsstelle sieht kein Problem","1","https://corona-transition.org/srf-hetzt-gegen-kritische-arzte-ombudsstelle-sieht-kein-problem","Corona Transition"
"423","Erschreckende Statistik - Impfnebenwirkungen jetzt amtlich","1","https://2020news.de/erschreckende-statistik-impfnebenwirkungen-jetzt-amtlich/","2020 News"
"424","Impfung? Nein danke! Werden 23 Millionen Deutsche jetzt zu Bürgern 2. Klasse?","1","https://www.focus.de/politik/deutschland/geringe-impfbereitschaft-in-deutschland-22-millionen-menschen-wollen-sich-nicht-impfen-lassen-werden-sie-zu-buergern-2-klasse_id_13026138.html","Focus Online"
"425","Keine ""zweite Welle""? – Ex-Topwissenschaftler von Pfizer spricht von ""Pseudo-Pandemie""","1","https://de.rt.com/international/109979-es-gibt-keine-zweite-welle/","RT DE"
"426","Coronavirus in der Schweiz - Keine Übersterblichkeit bei unter 65-Jährigen wegen Covid-19","1","https://www.srf.ch/news/schweiz/coronavirus-in-der-schweiz-keine-uebersterblichkeit-bei-unter-65-jaehrigen-wegen-covid-19","SRF"
"427","Professor Eggers Panikorchester","1","https://www.weltwoche.ch/ausgaben/2020-44/diese-woche/eilmeldung-die-weltwoche-ausgabe-44-2020.html","Weltwoche"
"428","Rote-Hand-Briefe für Covid-«Impfstoffe»","1","https://corona-transition.org/rote-hand-briefe-fur-covid-impfstoffe","Corona Transition"
"429","Fälle schwerer Nebenwirkungen bei der Impfung von Jugendlichen und Kindern","1","https://tkp.at/2021/07/03/faelle-schwerer-nebenwirkungen-bei-der-impfung-von-jugendlichen-und-kindern/","tp - Science & Technology"
"430","Alle Amtsärzte Berlins fordern Ende der inzidenzbasierten Lockdownpolitik","1","https://www.tichyseinblick.de/daili-es-sentials/alle-amtsaerzte-berlins-fordern-ende-der-inzidenzbasierten-lockdownpolitik/","Tichys Einblick"
"431","Mutierte Viren und die Gefahr von Lockdowns","1","https://corona-transition.org/mutierte-viren-und-die-gefahr-von-lockdowns","Corona Transition"
"432","«Die Politik fördert weder Vielfalt noch Transparenz»","1","https://www.dieostschweiz.ch/artikel/die-politik-foerdert-weder-vielfalt-noch-transparenz-nDjjdDm","Die Ostschweiz"
"433","COVID-19: Serology, antibodies and immunity","1","https://web.archive.org/web/20201114155259/https://www.who.int/news-room/q-a-detail/coronavirus-disease-covid-19-serology","WHO"
"434","Swissmedic meidet heikle Fragen zum Impfstoff von Johnson&Johnson","1","https://corona-transition.org/swissmedic-meidet-heikle-fragen-zum-impfstoff-von-johnson-johnson","Corona Transition"
"435","Hallo Zukunft, bitte zahlen!","1","https://www.dieostschweiz.ch/artikel/hallo-zukunft-bitte-zahlen-KvYqVgX","Die Ostschweiz"
"436","Gefahr Corona-Impfstoff: alle Katzen tot","1","https://2020news.de/gefahr-corona-impfstoff-alle-katzen-tot/","2020 News"
"437","Suizidstatistik: Deshalb dauert es so lange - und es soll besser werden","1","https://www.dieostschweiz.ch/artikel/suizidstatistik-deshalb-dauert-es-so-lange-und-es-soll-besser-werden-zzkxYwR","Die Ostschweiz"
"438","WHO Information Network for Epidemics","1","https://www.who.int/docs/default-source/coronaviruse/risk-comms-updates/update-1-epi-win-ncov-0.pdf?sfvrsn=c26880ae_2&download=true","World Health Organization"
"439","Geschätzt 2’000 Leute an Corona-Demo in Altdorf","1","https://linth24.ch/articles/61098-geschaetzt-2-000-leute-an-corona-demo-in-altdorf","linth24"
"440","«Panikmacher sollten sich entschuldigen»","1","https://linth24.ch/articles/13833-panikmacher-sollten-sich-entschuldigen","linth24"
"441","Covid-Antikörper-Test: Ist er wirklich wertlos?","1","https://infekt.ch/2021/01/covid-antikoerper-test-ist-er-wirklich-wertlos/","infekt.ch"
"442","Corona-Todesfälle: Die Mär von den zehn verlorenen Lebensjahren","1","https://www.heise.de/tp/features/Corona-Todesfaelle-Die-Maer-von-den-zehn-verlorenen-Lebensjahren-5060636.html","Telepolis"
"443","Keine Übersterblichkeit trotz Covid","1","https://www.heise.de/tp/features/Keine-Uebersterblichkeit-trotz-Covid-5001962.html","Telepolis"
"444","PCR-Test-Hersteller: Die Hälfte aller Corona-Positiven ist nicht ansteckend","1","https://www.nordkurier.de/politik-und-wirtschaft/die-haelfte-aller-corona-positiven-ist-nicht-ansteckend-2241827212.html","Nordkurier"
"445","Zeit für Ungehorsam","1","https://www.nachdenkseiten.de/?p=66302","NachDenkSeiten"
"446","WHO ändert für die Impfagenda die Definition der Herdenimmunität","1","https://2020news.de/who-aendert-definition-der-herdenimmunitaet/","2020 News"
"447","Verbrechen gegen die Menschlichkeit: Klagen gegen WHO und Regierungen","1","https://www.wochenblick.at/verbrechen-gegen-die-menschlichkeit-klagen-gegen-who-und-regierungen/","Wochenblick"
"448","USA: Mitte Juni bereits 7 tote Kinder in zeitlicher Nähe zur Impfung","1","https://report24.news/usa-mitte-juni-bereits-7-tote-kinder-in-zeitlicher-naehe-zur-impfung/","Report24"
"449","Kinder entwickeln langfristige Immunität gegen COVID-19","1","https://www.klinikum.uni-heidelberg.de/newsroom/kinder-entwickeln-langfristige-immunitaet-gegen-covid-19/","Universitätsklinika in Freiburg, Heidelberg, Tübingen und Ulm"
"450","STIKO gibt keine Impfempfehlung für Kinder","1","https://www.n-tv.de/panorama/STIKO-gibt-keine-Impfempfehlung-fuer-Kinder-article22576099.html","ntv"
"451","UK-Kinderarzt: Kinder werden an COVID-19-Impfung sterben","1","https://sciencefiles.org/2021/06/04/uk-kinderarzt-kinder-werden-an-covid-19-impfung-sterben/","ScienceFiles"
"452","Impfstoff-Spike-Protein bleibt nicht stationär – Neue Studie weist Spike-Protein in Blutplasma von Geimpften nach","1","https://sciencefiles.org/2021/06/20/impfstoff-spike-protein-bleibt-nicht-stationar-neue-studie-weist-spike-protein-in-blutplasma-von-geimpften-nach/","ScienceFiles"
"453","Nebenwirkungen der Covid-19 Impfungen in der Schweiz – Update","1","https://www.swissmedic.ch/swissmedic/de/home/news/coronavirus-covid-19/nebenwirkungen-covid-19-impfungen-ch.html","Swissmedic"
"454","Sogenannte „Impfmuffel“ werden nun offiziell als „Volksfeinde“ bezeichnet","1","https://unser-mitteleuropa.com/sogenannte-impfmuffel-werden-nun-offiziell-als-volksfeinde-bezeichnet/","Unser Mitteleuropa"
"455","Falsche Pandemien","1","https://multipolar-magazin.de/artikel/falsche-pandemien","multipolar"
"456","Impeachment - Amtsenthebung von Bundesräten? St.Galler Nationalrat Mike Egger plant Vorstoss","1","https://www.tagblatt.ch/ostschweiz/impeachement-amtsenthebung-von-bundesraeten-stgaller-nationalrat-mike-egger-plant-vorstoss-ld.2105666","tagblatt.ch"
"457","«Dürfen diese Menschen denn nicht gehen?»","1","https://www.dieostschweiz.ch/artikel/duerfen-diese-menschen-denn-nicht-gehen-qGoO9Qd","Die Ostschweiz"
"458","Die Daten beweisen es: Die britische Variante ist wesentlich weniger gefährlich","1","https://corona-transition.org/die-daten-beweisen-es-die-britische-variante-ist-wesentlich-weniger-gefahrlich","Corona Transition"
"459","Bayern: Krankenpflegerin (55) stirbt nach AstraZeneca-Impfung mit Verdacht auf Blutgerinnsel","1","https://www.epochtimes.de/politik/deutschland/krankenpflegerin-im-allgaeu-stirbt-mit-verdacht-auf-blutgerinnsel-im-gehirn-a3476903.html","Epoch Times"
"460","Die „Maus“ und Corona: „Was darf ich?“","1","https://www.nachdenkseiten.de/?p=67271","NachDenkSeiten"
"461","Gefahren von schwerer Erkrankung nach Impfung durch Antikörper-abhängige Verstärkung","1","https://tkp.at/2021/05/26/gefahren-von-schwerer-erkrankung-nach-impfung-durch-antikoerper-abhaengige-verstaerkung/","tp - Science & Technology"
"462","Stimmt die Geschichte von den jüngeren Covid-Patienten?","1","https://tkp.at/2021/04/29/stimmt-die-geschichte-von-den-juengeren-covid-patienten/","tp - Science & Technology"
"463","""Nadel der Freiheit"": So perfide wird der Corona-Impfdruck erzeugt","1","https://www.wochenblick.at/nadel-der-freiheit-so-perfide-wird-der-corona-impfdruck-erzeugt/","Wochenblick"
"464","US-Daten: Probleme mit Blutgerinnung bei allen drei Impfstoffen mit Notfallzulassung","1","https://tkp.at/2021/04/17/us-daten-probleme-mit-blutgerinnung-bei-allen-drei-impfstoffen-mit-notfallzulassung/","tp - Science & Technology"
"465","Gouverneur DeSantis hat Impfpässe per Executive Order in Florida verboten","1","https://tkp.at/2021/04/03/gouverneur-desantis-hat-impfpaesse-per-executive-order-in-florida-verboten/","tp - Science & Technology"
"466","Nein, Herr Bundespräsident: Impfen gegen Covid-19 ist keine Bürgerpflicht, sondern die freie Entscheidung von jedem Schweizer","1","https://www.weltwoche-daily.ch/beitrag/nein-herr-bundespraesident-impfen-gegen-covid-19-ist-keine-buergerpflicht-sondern-die-freie-entscheidung-von-jedem-schweizer/","Weltwoche daily"
"467","36-jähriger Arzt stirbt in den USA nach Corona-Impfung: Autopsie soll Todesursache klären","1","https://de.rt.com/nordamerika/113240-36-jahriger-arzt-stirbt-in/","RT DE"
"468","Bayern: Sieben Tote nach Corona-Impfung in Altersheim","1","https://reitschuster.de/post/bayern-sieben-tote-nach-corona-impfung-in-altersheim/","reitschuster"
"469","Offizielle Zahlen belegen unmissverständlich: Lockdowns töten","1","https://tkp.at/2021/01/29/offizielle-zahlen-belegen-unmissverstaendlich-lockdowns-toeten/","tp - Science & Technology"
"470","Infektionssterblichkeit bei Covid-19 nach unten korrigiert","1","https://corona-transition.org/infektionssterblichkeit-bei-covid-19-nach-unten-korrigiert","Corona Transition"
"471","Forscher: Kaum Ansteckungsgefahr im Freien, Lockdown schadet","1","https://reitschuster.de/post/forscher-kaum-ansteckungsgefahr-im-freien-lockdown-schadet/","reitschuster"
"472","Sind wir bereit für eine Sternstunde der Demokratie?","1","https://miloszmatuschek.substack.com/p/sind-wir-bereit-fur-eine-sternstunde","substack.com"
"473","Wegen Schwedens ""anderer"" Corona-Strategie: Wissenschaftler sollen Öffentlichkeit manipuliert haben","1","https://de.rt.com/europa/113211-wegen-schwedens-anderer-corona-strategie/","RT DE"
"474","Peinliche Beschaffungs-Panne - VBS-Masken fallen im Qualitätstest durch","1","https://www.srf.ch/news/schweiz/peinliche-beschaffungs-panne-vbs-masken-fallen-im-qualitaetstest-durch","SRF"
"475","Kinderspital Zürich - Pandemie führt zu mehr Kindsmisshandlungen","1","https://www.srf.ch/news/schweiz/kinderspital-zuerich-pandemie-fuehrt-zu-mehr-kindsmisshandlungen","SRF"
"476","Nena dankt ""Querdenkern""","1","https://www.n-tv.de/leute/Nena-dankt-Querdenkern-article22446699.html","ntv"
"477","Israel rätselt über ungewöhnliche Virus-Ausbrüche","1","https://www.berliner-zeitung.de/news/israel-raetselt-ueber-ungewoehnliche-virus-ausbrueche-li.169246","Berliner Zeitung"
"478","Polizisten-Brief belegt: Exekutive hatte Befehl zu Demo-Eskalation!","1","https://www.wochenblick.at/polizisten-brief-belegt-exekutive-hatte-befehl-zu-demo-eskalation/","Wochenblick"
"479","USA prüfen Fälle von Herzmuskelentzündung","1","https://www.n-tv.de/panorama/USA-pruefen-Faelle-von-Herzmuskelentzuendung-article22572632.html","ntv"
"480","Johnson & Johnson: Auslieferung von Corona-Impfstoff in Europa verschoben","1","https://www.welt.de/wissenschaft/article230250857/Johnson-Johnson-Auslieferung-von-Corona-Impfstoff-in-Europa-verschoben.html","Die Welt"
"481","Auch Norwegen setzt Impfungen mit AstraZeneca aus – Berlin sieht keinen Anlass für einen Stopp","1","https://www.epochtimes.de/politik/deutschland/auch-norwegen-setzt-impfungen-mit-astrazeneca-vakzin-aus-bundesgesundheitsministerium-sieht-keinen-anlass-fuer-stopp-a3468170.html","Epoch Times"
"482","Aerosol-Physiker: Maskenpflicht im Freien ist ""völliger Unsinn""","1","https://www.epochtimes.de/gesundheit/medizin/aerosol-physiker-maskenpflicht-im-freien-ist-voelliger-unsinn-a3453169.html","Epoch Times"
"483","Was ist da los? US-Bundesstaat Texas trotzt dramatischen Corona-Prophezeiungen","1","https://de.rt.com/nordamerika/115873-was-ist-da-los-us/","RT DE"
"484","Covid-19: Was die Sterbedaten der verschiedenen Länder verraten","1","https://www.welt.de/debatte/plus215257850/Covid-19-Was-die-Sterbedaten-der-verschiedenen-Laender-verraten.html","Die Welt"
"485","Ex-Charité-Chefvirologe: Offener Brief an Bundesregierung","1","https://www.welt.de/politik/deutschland/article230263299/Ex-Charite-Chefvirologe-Offener-Brief-an-Bundesregierung.html","Die Welt"
"486","Neue Studie: Spike Protein schädigt Gefäße - kommt jetzt der Impfstopp?","1","https://corona-blog.net/2021/05/06/neue-studie-spike-protein-schaedigt-gefaesse-kommt-jetzt-der-impfstopp/","corona-blog.net"
"487","Frankreich: Behörden verzweifeln wegen Masse gemeldeter Impf-Nebenwirkungen","1","https://report24.news/frankreich-behoerden-verzweifeln-wegen-masse-gemeldeter-impf-nebenwirkungen/","Report24"
"488","FR","7","","FR"
"489","Texas und Mississippi beenden Corona-Maßnahmen","1","https://www.n-tv.de/panorama/Texas-und-Mississippi-beenden-Corona-Massnahmen-article22397910.html","ntv"
"490","World Freedom Alliance: Stockholm - Part 2","1","","World Freedom Alliance"
"491","Psychotherapeuten rufen um Hilfe - Zahl der Patienten verdoppelt","1","https://www.wochenblick.at/psychotherapeuten-rufen-um-hilfe-zahl-der-patienten-verdoppelt/","Wochenblick"
"492","Kein Maskenzwang: Nächstes Gericht bestätigt Weimarer Sensationsurteil","1","https://www.wochenblick.at/kein-maskenzwang-naechstes-gericht-bestaetigt-weimarer-sensationsurteil/","Wochenblick"
"493","Wie wir manipuliert werden: Die tödlichere Corona-Mutation ist ein Schauermärchen, die Schutzmaskenpflicht ein schlechter Witz","1","https://www.weltwoche-daily.ch/beitrag/wie-wir-manipuliert-werden-die-toedlichere-corona-mutation-ist-ein-schauermaerchen-die-schutzmaskenpflicht-ein-schlechter-witz/","Weltwoche daily"
"494","Infektiosität und PCR-Positivität - Nicht das Gleiche","1","https://infekt.ch/2021/01/infektiositaet-und-pcr-positivitaet-nicht-das-gleiche/","infekt.ch"
"495","Corona children studies ""Co-Ki"": First results of a Germany-wide registry on mouth and nose covering (mask) in children","1","","Research Square"
"496","220’000! «Der Bundesrat kann uns nicht mehr ignorieren»","1","https://linth24.ch/articles/51919-ueber-200-000-der-bundesrat-kann-uns-nicht-mehr-ignorieren","linth24"
"497","COVID-19-Pandemie: Historisch niedrige Bettenauslastung","1","https://www.aerzteblatt.de/archiv/218200/COVID-19-Pandemie-Historisch-niedrige-Bettenauslastung","Deutsches Ärzteblatt"
"498","Corona-Impfungen: Nebenwirkungen steigen um 61%","1","https://reitschuster.de/post/corona-impfungen-nebenwirkungen-steigen-um-61/","reitschuster"
"499","Schwiz Wach Uf! (Official Video)","1","","Marty McKay"
"500","Magazin zieht Artikel über Vergleich der Todesfälle durch Impfung und Covid zurück","1","https://tkp.at/2021/07/03/magazin-zieht-artikel-ueber-vergleich-der-todesfaelle-durch-impfung-und-covid-zurueck/","tp - Science & Technology"
"501","Masken-Leid: Hautärzte registrieren vermehrt Entzündungen im Gesicht","1","https://www.berliner-zeitung.de/gesundheit-oekologie/masken-leid-hautaerzte-registrieren-vermehrt-entzuendungen-im-gesicht-li.135983","Berliner Zeitung"
"502","Vertraulichkeitsvereinbarung","1","https://dailyexpose.co.uk/2021/06/18/confidential-documents-reveal-moderna-sent-mrna-coronavirus-vaccine-candidate-to-university-researchers-weeks-before-emergence-of-covid-19/","National Institute of Allergy and Infectious Diseases"
"503","Maskenpflicht in Kitas - Schadet eine Kita-Maskenpflicht den Kleinsten?","1","https://www.srf.ch/news/schweiz/maskenpflicht-in-kitas-schadet-eine-kita-maskenpflicht-den-kleinsten","SRF"
"504","Liberale NZZ faktisch für Impfzwang","1","https://insideparadeplatz.ch/2021/06/24/liberale-nzz-faktisch-fuer-impfzwang/","In$ide Paradeplatz"
"505","Schwarze Wahrheiten","1","https://multipolar-magazin.de/artikel/schwarze-wahrheiten","multipolar"
"506","Geimpft, erkrankt, gestorben: Corona-Ausbruch nach Impfung in Spanien","1","https://www.wochenblick.at/geimpft-erkrankt-gestorben-corona-ausbruch-nach-impfung-in-spanien/","Wochenblick"
"507","Charité-Rechtsmediziner: Wir sehen mittlerweile Corona-Suizide","1","https://www.focus.de/gesundheit/news/rechtsmediziner-mahnt-michael-tsokos-wir-werden-eine-psycho-soziale-pandemie-erleben_id_11988295.html","Focus Online"
"508","Infektiologe Pietro Vernazza – Ehre für streitbaren Corona-Experten","1","https://www.tagesanzeiger.ch/ehre-fuer-streitbaren-corona-experten-375708639111","Tagesanzeiger"
"509","Das Corona-Labyrinth. Von Magda von Garrel","1","https://www.nachdenkseiten.de/?p=69435","NachDenkSeiten"
"510","Der Test-Betrug","1","https://www.rubikon.news/artikel/der-test-betrug","Rubikon"
"511","Corona: „Hoher Anteil an Beatmung nicht allein mit medizinischer Notwendigkeit zu erklären“","1","https://www.welt.de/politik/deutschland/plus232119301/Corona-Hoher-Anteil-an-Beatmung-nicht-allein-mit-medizinischer-Notwendigkeit-zu-erklaeren.html","Die Welt"
"512","Todesfälle nach Corona-Impfung: Staatsanwalt ermittelt","1","https://reitschuster.de/post/todesfaelle-nach-corona-impfung-staatsanwalt-ermittelt/","reitschuster"
"513","Keine Angst vor Corona-Toten!","1","https://www.heise.de/tp/features/Keine-Angst-vor-Corona-Toten-4958631.html","Telepolis"
"514","In Florida erkranken Dutzende an COVID-19 nach vollständiger Impfung","1","https://corona-transition.org/in-florida-erkranken-dutzende-an-covid-19-nach-vollstandiger-impfung","Corona Transition"
"515","Situation Report - 30","1","https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200130-sitrep-10-ncov.pdf?sfvrsn=d0b2e480_2","World Health Organization"
"516","Warum dürfen Kinder unter 18 in Schweden nicht geimpft werden?","1","https://tkp.at/2021/06/28/warum-duerfen-kinder-unter-18-in-schweden-nicht-geimpft-werden/","tp - Science & Technology"
"517","NZZ schreibt mit fragwürdigen Grafiken eine zweite Welle herbei","1","https://www.infosperber.ch/Artikel/Medien/NZZ-schreibt-mit-fragwurdigen-Grafiken-eine-zweite-Welle-herbei","INFOsperber"
"518","Der Pharma-Insider","1","https://www.rubikon.news/artikel/der-pharma-insider","Rubikon"
"519","Unser Land wird vom «Unbehagen» von Epidemiologen regiert","1","https://www.dieostschweiz.ch/artikel/unser-land-wird-vom-unbehagen-von-epidemiologen-regiert-Yro736V","Die Ostschweiz"
"520","Gastkommentar zur Pandemiepolitik – Risikogruppen schützen, Lockdown vermeiden","1","https://www.tagesanzeiger.ch/risikogruppen-schuetzen-lockdown-vermeiden-393222690917","Tagesanzeiger"
"521","Die Schweiz im Kippzustand","1","https://www.dieostschweiz.ch/artikel/die-schweiz-im-kippzustand-QQ6a3q6","Die Ostschweiz"
"522","Kritischer Gesundheitsamt-Chef versetzt: Über 130 Ärzte protestieren scharf","1","https://www.berliner-zeitung.de/news/kritischer-gesundheitsamt-chef-versetzt-ueber-130-aerzte-protestieren-scharf-li.117180","Berliner Zeitung"
"523","Der Staat hat keine Argumente: Ärztekritik soll im Keim erstickt werden","1","https://www.wochenblick.at/der-staat-hat-keine-argumente-aerztekritik-soll-im-keim-erstickt-werden/","Wochenblick"
"524","Wegen Masken-Attesten: Massive Repressionen gegen regierungskritischen Arzt Peer Eifler","1","https://www.unzensuriert.at/content/112769-wegen-masken-attesten-massive-repressionen-gegen-regierungskritischen-arzt-eifler/","Unzensuriert"
"525","Hunderte von Fachpersonen sind plötzlich offenbar keine mehr","1","https://www.dieostschweiz.ch/artikel/hunderte-von-fachpersonen-sind-ploetzlich-offenbar-keine-mehr-pQm364L","Die Ostschweiz"
"526","Neurobiologe Hüther über Lockdown-Folgen - ""Schule ist der Ort, wo Kinder ihre tiefsten Bedürfnisse stillen""","1","https://www.deutschlandfunk.de/neurobiologe-huether-ueber-lockdown-folgen-schule-ist-der.694.de.html?dram:article_id=491369","Deutschlandfunk"
"527","Florida klagt Gesundheitsbehörde CDC: Ungewählte Bürokraten dürfen nicht ganze Industrien vernichten","1","https://tkp.at/2021/05/11/florida-klagt-gesundheitsbehoerde-cdc-ungewaehlte-buerokraten-duerfen-nicht-ganze-industrien-vernichten/","tp - Science & Technology"
"528","Berliner Polizisten haben Angst vor Astrazeneca-Impfung","1","https://www.berliner-zeitung.de/news/berliner-polizisten-haben-angst-vor-astrazeneca-impfung-li.141910","Berliner Zeitung"
"529","Corona-Papier des BMI wollte „Angst und Folgebereitschaft“ erzeugen","1","https://www.epochtimes.de/politik/deutschland/corona-papier-des-bmi-wollte-angst-und-folgebereitschaft-erzeugen-a3471547.html","Epoch Times"
"530","Die Seelenmörder","1","https://www.rubikon.news/artikel/die-seelenmorder","Rubikon"
"531","Nase auf, Schule zu. Wie eine kranke Krisenpolitik die Zukunft unserer Kinder kaputt macht.","1","https://www.nachdenkseiten.de/?p=71880","NachDenkSeiten"
"532","Stanford-Prof.: Lockdowns sind ""schlimmster Fehler der letzten 100 Jahre""","1","https://www.epochtimes.de/politik/ausland/stanford-professor-lockdowns-schlimmster-fehler-oeffentliche-gesundehit-der-letzten-100-jahre-a3470553.html","Epoch Times"
"533","COVID-19-Impfung: Werden Kollateralschäden unter den Teppich gekehrt?","1","https://de.rt.com/meinung/114026-covid-19-impfung-werden-kollateralschaden/","RT DE"
"534","Corona - Sterblichkeit geringer als im im Grippe-Jahr 2015","1","https://www.nzz.ch/amp/meinung/die-sterblichkeit-im-letzten-jahr-war-geringer-als-im-jahr-2015-ld.1633956","NZZ"
"535","T-Zellen erkennen Tausende Merkmale von Viren für stabile Immunität","1","https://tkp.at/2021/05/26/t-zellen-erkennen-tausende-merkmale-von-viren-fuer-stabile-immunitaet/","tp - Science & Technology"
"536","Dr. Reiner Fuellmich - Money Talks Update 1","1","","Youtube"
"537","Schafft aggressive Mutationen: Virologe fordert von WHO Covid-Impf-Stopp","1","https://www.wochenblick.at/schafft-aggressive-mutationen-virologe-fordert-von-who-covid-impf-stopp/","Wochenblick"
"538","""Spiegel"" behauptet, überzogene Prognosen hätten Schlimmeres verhindert","1","https://www.tichyseinblick.de/daili-es-sentials/spiegel-falsche-prognose-inzidenz/","Tichys Einblick"
"539","Herr Thiel, sind Sie ein Verschwörungstheoretiker?","1","https://linth24.ch/articles/39600-sind-sie-ein-verschwoerungstheoretiker-herr-thiel","linth24"
"540","Fast 7.200 Corona geimpfte Amerikaner infiziert - 88 gestorben","1","https://www.epochtimes.de/politik/ausland/7-157-geimpfte-amerikaner-haben-sich-mit-covid-19-infiziert-88-sind-gestorben-a3501094.html","Epoch Times"
